,CHỈ TIÊU,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Doanh số,12373706211565.0,16123907744768.0,16969122459928.0,19853715718047.0,28473713591291.0,34198112799469.0,27121383140535.0,30343373457519.0,56825986988036.0,41030620528153.0
1,Các khoản giảm trừ,-10327045373.0,-17320726942.0,-23773738108.0,-114621616513.0,-204657796079.0,-97826332656.0,-47045762276.0,-289324744001.0,-265428066237.0,-335766301899.0
2,Doanh số thuần,12363379166192.0,16106587017826.0,16945348721820.0,19739094101534.0,28269055795212.0,34100286466813.0,27074337378259.0,30054048713518.0,56560558921799.0,40694854226254.0
3,Giá vốn hàng bán,-10589033769688.0,-14276554592419.0,-14208407040494.0,-15164048987617.0,-23716141648944.0,-30697251345290.0,-23529712175915.0,-24881901379489.0,-47055615332033.0,-37740581473208.0
4,Lãi gộp,1774345396504.0,1830032425407.0,2736941681326.0,4575045113917.0,4552914146268.0,3403035121523.0,3544625202344.0,5172147334029.0,9504943589766.0,2954272753046.0
5,Thu nhập tài chính,42109852865.0,24907380097.0,44115362044.0,37922087288.0,54852141841.0,190035543637.0,45948348107.0,85235248853.0,503105847582.0,251852527619.0
6,Chi phí tài chính,-251475719051.0,-240755828814.0,-435698260873.0,-297881617604.0,-689661249132.0,-982776199499.0,-778427328740.0,-607741842075.0,-598389528450.0,-571516630572.0
7,Trong đó: Chi phí lãi vay,-165752253127.0,-181732955910.0,-232873188332.0,-219621327613.0,-588644630341.0,-827622809054.0,-716896161662.0,-493955039327.0,-338635519770.0,-232673943671.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,514000092.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,-519471886049.0,-719864078155.0,-896470597896.0,-1197862051522.0,-1619064381236.0,-2048106787272.0,-1772705874649.0,-2348870179461.0,-3975941742232.0,-3272420445496.0
10,Chi phí quản lý doanh  nghiệp,-375043264400.0,-404275564930.0,-546597030301.0,-981615489615.0,-816201881657.0,-581837769090.0,-462175053352.0,-446904214671.0,-454836060097.0,-487691974735.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,670464379869.0,490044333605.0,902291154300.0,2135608042464.0,1482838776084.0,-19136090609.0,577265293710.0,1853866346675.0,4978882106569.0,-1125503770138.0
12,Thu nhập khác,53854208681.0,81751452311.0,59649844495.0,61165769057.0,51758965544.0,249582712453.0,41669821499.0,25153094165.0,17175977144.0,74456389622.0
13,Chi phí khác,-42997449941.0,-24895010678.0,-32943270314.0,-20912966380.0,-5235738204.0,-1563402609.0,-30472012640.0,-33452922969.0,-16320096816.0,-9651605235.0
14,"Thu nhập khác, ròng",10856758740.0,56856441633.0,26706574181.0,40252802677.0,46523227340.0,248019309844.0,11197808859.0,-8299828804.0,855880328.0,64804784387.0
15,Lãi/(lỗ) từ công ty liên doanh  (từ năm 2015),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Lãi/(lỗ) ròng trước thuế,681321138609.0,546900775238.0,928997728481.0,2175860845141.0,1529362003424.0,228883219235.0,588463102569.0,1845566517871.0,4979737986897.0,-1060698985751.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-131722464858.0,-129749198235.0,-242254279940.0,-446957725398.0,-274510035758.0,-61016841332.0,-114693461590.0,-336358235650.0,-717211145246.0,40095970192.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,8532724560.0,15492015997.0,28262922117.0,24829625963.0,-29823152049.0,-31440386867.0,16054701146.0,33897422054.0,116590042217.0,-47521180220.0
19,Chi phí thuế thu nhập doanh nghiệp,-123189740298.0,-114257182238.0,-213991357823.0,-422128099435.0,-304333187807.0,-92457228199.0,-98638760444.0,-302460813596.0,-600621103029.0,-7425210028.0
20,Lãi/(lỗ) thuần sau thuế,558131398311.0,432643593000.0,715006370658.0,1753732745706.0,1225028815617.0,136425991036.0,489824342125.0,1543105704275.0,4379116883868.0,-1068124195779.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,-2379562.0,-31684181.0,-57975564.0,24695669.0,-320245033.0,-9933307.0,-10292974.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,558131398311.0,432643593000.0,715006370658.0,1753735125268.0,1225060499798.0,136483966600.0,489799646456.0,1543425949308.0,4379126817175.0,-1068113902805.0
23,Lãi cơ bản trên cổ phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
