,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Doanh số,752518126286.0,772864582695.0,810078857669.0,855376835197.0,905989381971.0,905987458914.0,750671350106.0,778332039972.0,1062093884380.0
1,Các khoản giảm trừ,-1463828530.0,-1025106502.0,-1758753771.0,-1336986518.0,-610113708.0,-719267725.0,-282311605.0,-448853099.0,-207198625.0
2,Doanh số thuần,751054297756.0,771839476193.0,808320103898.0,854039848679.0,905379268263.0,905268191189.0,750389038501.0,777883186873.0,1061886685755.0
3,Giá vốn hàng bán,-661679751601.0,-667852746071.0,-677543781383.0,-725087198656.0,-774447152163.0,-775757830835.0,-633619933457.0,-647422027422.0,-888889650461.0
4,Lãi gộp,89374546155.0,103986730122.0,130776322515.0,128952650023.0,130932116100.0,129510360354.0,116769105044.0,130461159451.0,172997035294.0
5,Thu nhập tài chính,381975530.0,647000591.0,462291109.0,210254441.0,414323935.0,212592337.0,646761277.0,1491833649.0,1609749937.0
6,Chi phí tài chính,-4320697682.0,-3390492936.0,-2272389387.0,-2892030131.0,-2715437442.0,-2501940702.0,-348151317.0,-277691869.0,-1557751899.0
7,Trong đó: Chi phí lãi vay,-4260353130.0,-3353693782.0,-2170607287.0,-2842320819.0,-2659585835.0,-2464036858.0,-258103576.0,0.0,-205994007.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,-7833300716.0,-6968046220.0,-9340421674.0,-14227476285.0,-13727706726.0,-11944951560.0,-10922617759.0,-12613014242.0,-18407185400.0
10,Chi phí quản lý doanh  nghiệp,-42265548533.0,-44507615300.0,-53150609017.0,-53604175080.0,-59207951434.0,-59067220452.0,-48878098574.0,-61926617993.0,-59512699519.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,35336974754.0,49767576257.0,66475193546.0,58439222968.0,55695344433.0,56208839977.0,57266998671.0,57135668996.0,95129148413.0
12,Thu nhập khác,13488777981.0,14210364292.0,235461128.0,748170182.0,49276400.0,1472386008.0,405754971.0,3772143636.0,63815629.0
13,Chi phí khác,-5184484.0,-28651818.0,-51374978.0,-85000000.0,0.0,-124877649.0,-1606.0,-157020572.0,0.0
14,"Thu nhập khác, ròng",13483593497.0,14181712474.0,184086150.0,663170182.0,49276400.0,1347508359.0,405753365.0,3615123064.0,63815629.0
16,Lãi/(lỗ) ròng trước thuế,48820568251.0,63949288731.0,66659279696.0,59102393150.0,55744620833.0,57556348336.0,57672752036.0,60750792060.0,95192964042.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-10740525016.0,-14068843520.0,-13331855939.0,-11940286270.0,-11229812687.0,-11789451326.0,-11755691257.0,-12412367448.0,-19167312558.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Chi phí thuế thu nhập doanh nghiệp,-10740525016.0,-14068843520.0,-13331855939.0,-11940286270.0,-11229812687.0,-11789451326.0,-11755691257.0,-12412367448.0,-19167312558.0
20,Lãi/(lỗ) thuần sau thuế,38080043235.0,49880445211.0,53327423757.0,47162106880.0,44514808146.0,45766897010.0,45917060779.0,48338424612.0,76025651484.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,38080043235.0,49880445211.0,53327423757.0,47162106880.0,44514808146.0,45766897010.0,45917060779.0,48338424612.0,76025651484.0
23,Lãi cơ bản trên cổ phiếu,5379.0,5368.0,6252.0,3995.51,6287.53,6464.0,6485.6,6828.0,10738.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
