,CHỈ TIÊU,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Doanh số,411314411890.0,410499867665.0,273163174343.0,334087891550.0,406907925586.0,497753999220.0,368773054900.0,498267421042.0,615613183495.0,582537711095.0
1,Các khoản giảm trừ,-5988242141.0,-23601855459.0,-10616587138.0,-13384128476.0,-17549352219.0,-34439593855.0,-27224609953.0,16234696133.0,-17413938908.0,-15246058784.0
2,Doanh số thuần,405326169749.0,386898012206.0,262546587205.0,320703763074.0,389358573367.0,463314405365.0,341548444947.0,514502117175.0,598199244587.0,567291652311.0
3,Giá vốn hàng bán,-339788953283.0,-320870701706.0,-240347627173.0,-268088720900.0,-313803976463.0,-378127798687.0,-280097932463.0,-430417593664.0,-507201328463.0,-461480972394.0
4,Lãi gộp,65537216466.0,66027310500.0,22198960032.0,52615042174.0,75554596904.0,85186606678.0,61450512484.0,84084523511.0,90997916124.0,105810679917.0
5,Thu nhập tài chính,18325600.0,41253523.0,443362988.0,3062702302.0,3292922086.0,9000929428.0,4530846748.0,45037846902.0,17245852874.0,32218165704.0
6,Chi phí tài chính,-2884283104.0,-3759901545.0,-4826316483.0,-4079736622.0,-17230711359.0,-31514032509.0,-38563530466.0,-47283738034.0,-45315466254.0,-50863909600.0
7,Trong đó: Chi phí lãi vay,-2884283104.0,-3759901545.0,-4826316483.0,-4079736622.0,-15480711359.0,-26536899180.0,-34603113799.0,-42539988034.0,-41534216254.0,-43040188340.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,-1709095136.0,-1315274222.0,-1691872875.0,-4294133516.0,-5264834611.0,-16523328206.0,-14164462452.0,-21464219806.0,-21145075928.0,-18408356638.0
10,Chi phí quản lý doanh  nghiệp,-10114014111.0,-22408293746.0,-12856495773.0,-7617750318.0,-12099582295.0,-21487005487.0,-10269210603.0,-16356653818.0,-18895592838.0,-14572221272.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,50848149715.0,38585094510.0,3267637889.0,39686124020.0,44252390725.0,24663169904.0,2984155711.0,44017758755.0,22887633978.0,54184358111.0
12,Thu nhập khác,2610797347.0,1868755767.0,796342884.0,-647044523.0,5004091025.0,3789651296.0,48408203.0,41914528.0,7302200.0,5916589.0
13,Chi phí khác,0.0,0.0,-1819646002.0,-743291183.0,-240950000.0,-506616528.0,-119000000.0,-41782381.0,-1.0,-4514760.0
14,"Thu nhập khác, ròng",2610797347.0,1868755767.0,-1023303118.0,-1390335706.0,4763141025.0,3283034768.0,-70591797.0,132147.0,7302199.0,1401829.0
16,Lãi/(lỗ) ròng trước thuế,53458947062.0,40453850277.0,2244334771.0,38295788314.0,49015531750.0,27946204672.0,2913563914.0,44017890902.0,22894936177.0,54185759940.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-11044800200.0,-8219545734.0,-448866954.0,-7828398896.0,-9747665117.0,-5897403958.0,-649496429.0,-8702971875.0,-4439704928.0,-11446543049.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Chi phí thuế thu nhập doanh nghiệp,-11044800200.0,-8219545734.0,-448866954.0,-7828398896.0,-9747665117.0,-5897403958.0,-649496429.0,-8702971875.0,-4439704928.0,-11446543049.0
20,Lãi/(lỗ) thuần sau thuế,42414146862.0,32234304543.0,1795467817.0,30467389418.0,39267866633.0,22048800714.0,2264067485.0,35314919027.0,18455231249.0,42739216891.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,-478.0,4335579.0,1347578.0,-3488808.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,42414146862.0,32234304543.0,1795467817.0,30467389418.0,39267866633.0,22048800714.0,2264067963.0,35310583448.0,18453883671.0,42742705699.0
23,Lãi cơ bản trên cổ phiếu,1156.0,879.0,49.0,681.0,1070.0,601.0,62.0,962.0,0.0,0.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
