,Unnamed: 0,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,-24188787621.0,178799267398.0,-17675045059.0,171887527549.0,280590590193.0,190091512648.0,284595125461.0,157833518873.0,172948087590.0,-75946149427.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,389691384958.0,85051741470.0,142565179318.0,252315869395.0,198151637044.0,103409477439.0,214232068350.0,123539818216.0,124712131326.0,184876429994.0
2,Lãi trước thuế,155080526826.0,35557452714.0,1958758807.0,14959958662.0,11458710050.0,22293098252.0,7988839583.0,12547758018.0,5026444404.0,36429711372.0
3,Khấu hao TSCĐ,89425706221.0,94185800632.0,99405529649.0,101979248861.0,97607327647.0,179069137564.0,108388933772.0,97323637657.0,117224414293.0,103881188230.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,93487535792.0,-93487535792.0,0.0,87900000000.0,50700000000.0,-138600000000.0,60000000000.0,-30100000000.0,-29900000000.0,0.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,-4929616294.0,0.0,-2192348076.0,0.0,-3659853470.0,0.0,-618376822.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,2910000130.0,0.0,0.0,17446326.0,10487791.0,-65383373.0,-37449256.0,17634861.0,-7848578.0,0.0
9,Chi phí lãi vay,48787615989.0,53725640210.0,41200890862.0,49651563622.0,38375111556.0,44372478466.0,37891744251.0,44369164502.0,32369121207.0,44565530392.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,-283028657014.0,212992718155.0,90981601505.0,-95236846970.0,57790434919.0,-91434481271.0,-28091232265.0,-382267175470.0,-112531979813.0,-333674279764.0
13,(Tăng)/giảm hàng tồn kho,21067940354.0,2158597342.0,-349409708773.0,188647995335.0,73341048277.0,208654889802.0,180130772508.0,169665949355.0,23420640798.0,56677515170.0
14,Tăng/(giảm) các khoản phải trả,-120056965438.0,-54753174083.0,110750966831.0,-107475097059.0,-242846847.0,63545168873.0,-36694462343.0,299116077269.0,187875659071.0,-103749881794.0
15,( Tăng)/giảm chi phí trả trước,25171392095.0,-6425525596.0,39042084010.0,-18892935208.0,-5302496236.0,-35943538965.0,6723447061.0,3845950348.0,-9017218573.0,167443140179.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
