,CHỈ TIÊU,2006,2007,2008,2009,2010,2011,2012,2013,2014
0,Doanh số,151792270124.0,183193690196.0,107939546168.0,155058712556.0,188966252401.0,201510563930.0,60191040175.0,2039608579.0,764979736.0
1,Các khoản giảm trừ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Doanh số thuần,151792270124.0,183193690196.0,107939546168.0,155058712556.0,188966252401.0,201510563930.0,60191040175.0,2039608579.0,764979736.0
3,Giá vốn hàng bán,-143462066312.0,-168028689058.0,-100624128588.0,-136088022764.0,-144563674821.0,-177016384246.0,-52297531012.0,-9902216097.0,0.0
4,Lãi gộp,8330203812.0,15165001138.0,7315417580.0,18970689792.0,44402577580.0,24494179684.0,7893509163.0,-7862607518.0,764979736.0
5,Thu nhập tài chính,96004220.0,214056380.0,14301877652.0,6731787126.0,12490157736.0,16565776473.0,16739565209.0,14972339617.0,7871130.0
6,Chi phí tài chính,-1859539448.0,-3350058469.0,-9108580886.0,-6503517511.0,-9049284754.0,-18025062653.0,-16585946460.0,-20628926933.0,-14762477430.0
7,Trong đó: Chi phí lãi vay,0.0,-3350058469.0,-9108580886.0,-6503517511.0,-9049284754.0,-18025062653.0,-16585946460.0,-16378926933.0,-14762477430.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Chi phí quản lý doanh  nghiệp,-3943977037.0,-5743389958.0,-7699748697.0,-6334157999.0,-20208425880.0,-12204993560.0,-19846014550.0,-47189661616.0,-15050681443.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,2622691547.0,6285609091.0,4808965649.0,12864801408.0,27635024682.0,10829899944.0,-11798886638.0,-60708856450.0,-29040308007.0
12,Thu nhập khác,666971328.0,220292573.0,124059232.0,2099486254.0,0.0,493924272.0,1221864109.0,53000000.0,0.0
13,Chi phí khác,-24825476.0,0.0,0.0,0.0,0.0,-70382585.0,-658159829.0,0.0,-87868334.0
14,"Thu nhập khác, ròng",642145852.0,220292573.0,124059232.0,2099486254.0,0.0,423541687.0,563704280.0,53000000.0,-87868334.0
15,Lãi/(lỗ) từ công ty liên doanh  (từ năm 2015),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Lãi/(lỗ) ròng trước thuế,3264837399.0,6505901664.0,4933024881.0,14964287662.0,27635024682.0,11253441631.0,-11235182358.0,-60655856450.0,-29128176341.0
17,Thuế thu nhập doanh nghiệp – hiện thời,0.0,-891226233.0,-599426168.0,-3721071916.0,-6815006171.0,-2772985408.0,0.0,0.0,0.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Chi phí thuế thu nhập doanh nghiệp,0.0,-891226233.0,-599426168.0,-3721071916.0,-6815006171.0,-2772985408.0,0.0,0.0,0.0
20,Lãi/(lỗ) thuần sau thuế,3264837399.0,5614675431.0,4333598713.0,11243215746.0,20820018511.0,8480456223.0,-11235182358.0,-60655856450.0,-29128176341.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,3264837399.0,5614675431.0,4333598713.0,11243215746.0,20820018511.0,8480456223.0,-11235182358.0,-60655856450.0,-29128176341.0
23,Lãi cơ bản trên cổ phiếu,3682.0,3983.0,2167.0,2423.0,3457.0,838.0,-1124.0,-6066.0,-2913.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
