,Unnamed: 0,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,-16075558876.0,15764762263.0,-75093864208.0,5112236083.0,17300262930.0,-74268460856.0,-24449609505.0,-369349456800.0,-29951178675.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,401718907.0,1599030502.0,15688223635.0,33353013106.0,52991683112.0,49243957229.0,26405954721.0,38962122746.0,28240965729.0
2,Lãi trước thuế,-512180537.0,1640847473.0,19257117231.0,27936479515.0,47400463674.0,39633079955.0,17768880453.0,38566222368.0,6932102421.0
3,Khấu hao TSCĐ,1118720524.0,1150921369.0,1135133316.0,3045425924.0,3439589307.0,6568671771.0,7547333313.0,3629315808.0,9773646195.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,0.0,0.0,-19964.0,0.0,1808388623.0,919002506.0,10331332387.0,-1806966220.0,6806233117.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,-98319.0,0.0,-137157.0,178971.0,0.0,-207569.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-204821080.0,-1499133679.0,-5299522281.0,-175115367.0,-2775799548.0,-2109286390.0,-13815829346.0,-4705364373.0,-1946085812.0
9,Chi phí lãi vay,0.0,306493658.0,595515333.0,2546360191.0,3118862085.0,4232489387.0,4574445483.0,3278915163.0,6675069808.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,-7095471623.0,-2182601300.0,-76680193504.0,-26900594052.0,-38352306321.0,-85100083193.0,-16946607447.0,-371521555188.0,-46322367511.0
13,(Tăng)/giảm hàng tồn kho,-13048798390.0,7208568687.0,-14092016292.0,12462692198.0,17666065023.0,-4524707343.0,-12232700559.0,2760741279.0,-5029635496.0
14,Tăng/(giảm) các khoản phải trả,-8555290769.0,8621890802.0,1244628413.0,-3484137837.0,-4823202400.0,-16370366951.0,-14317376482.0,-11393462455.0,-739177200.0
15,( Tăng)/giảm chi phí trả trước,12223870369.0,1281220923.0,-501008910.0,370210511.0,572095942.0,-517638660.0,247791291.0,-14178397929.0,864892294.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,0.0,-605135329.0,-585684219.0,-6395848200.0,-2641472006.0,-4358306854.0,-4513670218.0,-3229709933.0,-6786257109.0
18,Thuế thu nhập doanh nghiệp đã trả,-1587370.0,-158212022.0,-167813331.0,-4293099643.0,-8112600420.0,-12446293084.0,-3093000811.0,-10749195320.0,-179599382.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,-195022000.0,0.0,0.0,0.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,5441772880.0,-8481562379.0,9422181553.0,-633759164.0,15481610852.0,-79190456372.0,-3847990497.0,19315546968.0,-63782840792.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-38941895700.0,-15802617004.0,-17136252909.0,-10567220737.0,-1225181818.0,-1299660000.0,-4348203989.0,-9880768397.0,-11469016104.0
23,Tiền thu được từ thanh lý tài sản cố định,44178847500.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,11693219.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,-6000000000.0,-3962772083.0,0.0,0.0,-2978528878.0,0.0,-54259910500.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,28488372704.0,13735000000.0,14000000000.0,0.0,2300000000.0,26978528878.0,0.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,-1881960523.0,0.0,0.0,-80000000000.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,5546656080.0,652500000.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,204821080.0,774398545.0,5299522281.0,161233656.0,2706792670.0,2109203628.0,1178742370.0,2206093268.0,1946085812.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,22647064512.0,-928049190.0,58841481493.0,-17570577820.0,-14607833212.0,153546242478.0,11565102894.0,349222188411.0,93963234588.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,115000000000.0,0.0,-43000000.0,174804978000.0,0.0,365950000000.0,23314810000.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,127940854412.0,162500640054.0,76641935482.0,60400946395.0,95812300289.0,136544102770.0,176841550349.0,109416401046.0,244461609698.0
33,Tiển trả các khoản đi vay,-105293789900.0,-163428689244.0,-132800453989.0,-64517524215.0,-107273711501.0,-123589042292.0,-165276447455.0,-126144212635.0,-173008185110.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,0.0,0.0,-13454000000.0,-3103422000.0,-34213796000.0,0.0,0.0,-805000000.0
37,Lưu chuyển tiền thuần trong kỳ,12013278516.0,6355150694.0,-6830201162.0,-13092100901.0,18174040570.0,87325250.0,-16732497108.0,-811721421.0,229215121.0
38,Tiền và tương đương tiền đầu kỳ,3049499987.0,15062778503.0,21418027516.0,14587846318.0,1495882574.0,19669744173.0,19757069423.0,3024779884.0,2213058463.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,98319.0,19964.0,137157.0,-178971.0,0.0,207569.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,15062778503.0,21418027516.0,14587846318.0,1495882574.0,19669744173.0,19757069423.0,3024779884.0,2213058463.0,2442273584.0
