,Unnamed: 0,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,112109159745.0,152370778196.0,73738692092.0,76302736393.0,-120468815484.0,206688053255.0,-81656282674.0,50032972397.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,164419686874.0,154687615145.0,144130243859.0,107411849580.0,102917527436.0,160289557935.0,231551296486.0,272285339465.0
2,Lãi trước thuế,104205859781.0,92411815385.0,72460592395.0,70042255428.0,72378671062.0,125355934083.0,90060567974.0,145011448137.0
3,Khấu hao TSCĐ,57531591664.0,65258806323.0,68210336664.0,41078827701.0,31692944180.0,-4626398290.0,99569991877.0,110589787441.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,0.0,0.0,0.0,489000000.0,405619511.0,482634836.0,2061100896.0,1193048064.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,-1499324062.0,-1343398706.0,158068255.0,-499496786.0,-212379736.0,790764390.0,798096775.0,-182448736.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-938862776.0,-8717267851.0,-1399643224.0,-4417904195.0,-16734880930.0,3389286488.0,-9771625707.0,-27894729075.0
9,Chi phí lãi vay,5120422267.0,7077659994.0,4700889769.0,719167432.0,15387553349.0,34897336428.0,48833164671.0,43568233634.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,-5216081134.0,23123808528.0,-9896199282.0,-41432020010.0,-51049650802.0,75023110577.0,-158024825222.0,-59882963008.0
13,(Tăng)/giảm hàng tồn kho,-21574112951.0,32510819846.0,6137243793.0,-1245036498.0,-31127888029.0,-2615376674.0,-125135471675.0,-35118533473.0
14,Tăng/(giảm) các khoản phải trả,10457449207.0,-6940390103.0,-19699688940.0,40556658214.0,-102307132826.0,28180502108.0,47812164621.0,-41916923820.0
15,( Tăng)/giảm chi phí trả trước,-615260768.0,1303308050.0,-2305753109.0,3696494466.0,-2662927446.0,23350194842.0,-4686769612.0,-4291267258.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,-5103601207.0,-7067213110.0,-4731886127.0,-670034720.0,-13914099342.0,-36203937596.0,-52466325699.0,-43471741972.0
18,Thuế thu nhập doanh nghiệp đã trả,-24797985128.0,-25688525361.0,-9581537031.0,-12185066277.0,-15725937110.0,-16501923858.0,-9297796884.0,-23826645075.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,9750000.0,6200000.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,-5460935148.0,-19568394799.0,-30319931071.0,-19830108362.0,-6598707365.0,-24834074079.0,-11408554689.0,-13744292462.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-76064415256.0,-68868477109.0,-59946068110.0,-168585682713.0,-332169446933.0,-151622522875.0,62466758906.0,-204204773605.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-77003278032.0,-78502349131.0,-61345711334.0,-11339312751.0,-200676955391.0,-203070361389.0,-58810493715.0,-55693835423.0
23,Tiền thu được từ thanh lý tài sản cố định,450499091.0,9182158936.0,1220163637.0,735561458.0,431000000.0,15486336261.0,273935333.0,712227273.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,-161000000000.0,-143800000000.0,-69000000000.0,-50000000000.0,-322733928767.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,196436356165.0,148982888896.0,78380754939.0,274028000000.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,-193521933404.0,-55248188235.0,0.0,-124520000000.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,88000000000.0,0.0
28,Cổ tức và tiền lãi nhận được,488363685.0,451713086.0,179479587.0,3018068580.0,8962085697.0,11226801592.0,4622562349.0,24002763312.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,4102600000.0,-28136513440.0,-39249715000.0,327766995.0,452731401599.0,-8988306498.0,32493810666.0,421687015827.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,114847332258.0,89870850000.0,0.0,546495958473.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,45990367845.0,42746431000.0,34500000000.0,109388633123.0,658081172765.0,541244387961.0,990008442693.0,878929593702.0
33,Tiển trả các khoản đi vay,-22387767845.0,-51382944440.0,-54250000000.0,-96060406128.0,-300121498413.0,-596545527795.0,-904261365107.0,-979812623036.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,-3281875011.0,-9132076664.0,-16841205320.0,-23924713312.0
35,Cổ tức đã trả,-19500000000.0,-19500000000.0,-19499715000.0,-13000460000.0,-16793730000.0,-34425940000.0,-36412061600.0,-1200000.0
37,Lưu chuyển tiền thuần trong kỳ,40147344489.0,55365787647.0,-25457091018.0,-91955179325.0,93139182.0,46077223882.0,13304286898.0,267515214619.0
38,Tiền và tương đương tiền đầu kỳ,48673764736.0,90456163652.0,147247997714.0,121672675596.0,29559745953.0,29652137741.0,75718057600.0,88932954794.0
39,Ảnh hưởng của chênh lệch tỷ giá,1635054427.0,1426046415.0,-118231100.0,-157750318.0,-747394.0,-11304023.0,-89389704.0,692572704.0
40,Tiền và tương đương tiền cuối kỳ,90456163652.0,147247997714.0,121672675596.0,29559745953.0,29652137741.0,75718057600.0,88932954794.0,357140742117.0
