,Unnamed: 0,Q2 2020,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,-1462376864.0,15076331840.0,-41954227161.0,5912964342.0,11880979320.0,188506981.0,1282011345.0,3747772115.0,9137351371.0,4301877120.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,4417158492.0,2074415311.0,-15178203829.0,-2143650755.0,3838382029.0,2992731485.0,1943754754.0,1380726635.0,-2885816162.0,5271996670.0
2,Lãi trước thuế,5397905667.0,503893272.0,6598688318.0,289812932.0,1695972061.0,1761322363.0,171288621.0,2581607117.0,2426851505.0,5258734585.0
3,Khấu hao TSCĐ,1264425343.0,1228611576.0,1172318634.0,1079586351.0,891790790.0,808822164.0,608763016.0,669343200.0,639707518.0,929894866.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,-3560048964.0,0.0,33301954742.0,-3067490891.0,0.0,0.0,0.0,-7046147377.0,-6648424781.0,-4352942442.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,261315.0,50150.0,20137.0,-20067.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-2543688758.0,-3100689985.0,-59024837081.0,-1943954507.0,-2142012446.0,-1989670577.0,-2225356906.0,2123164935.0,-1504374368.0,-15387067.0
9,Chi phí lãi vay,3858565204.0,3442339133.0,2773621408.0,1498375223.0,3392651691.0,2412257535.0,3389060023.0,3052758760.0,2200423964.0,3451696728.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,-2311017206.0,-21121473495.0,-55012708262.0,27032171586.0,50889040130.0,53984056047.0,37083246280.0,-4197887475.0,50577968357.0,-68101125323.0
13,(Tăng)/giảm hàng tồn kho,-15972401638.0,24783534403.0,25435445757.0,-96897980.0,-64392961380.0,34354716597.0,-10129178546.0,51750756620.0,-4646452884.0,82536955989.0
14,Tăng/(giảm) các khoản phải trả,14339524090.0,13527825932.0,5677021041.0,-17601708986.0,25520281107.0,-88815255308.0,-25392833927.0,-43037215400.0,-28962427669.0,-12898967827.0
15,( Tăng)/giảm chi phí trả trước,-42029541.0,-603254839.0,-166993942.0,675913733.0,426939010.0,-190713450.0,262109967.0,244258371.0,158958983.0,-61678293.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,-3559416830.0,-3584715472.0,-2582394696.0,-1603863256.0,-3799097671.0,-2137028390.0,-2485087183.0,-2273466636.0,-2213244755.0,-2292984228.0
18,Thuế thu nhập doanh nghiệp đã trả,0.0,0.0,-45617230.0,0.0,-601603905.0,0.0,0.0,0.0,-2207292499.0,-37161724.0
19,Tiền thu khác từ các hoạt động kinh doanh,1667975600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,-2169831.0,0.0,-80776000.0,-349000000.0,0.0,0.0,0.0,-119400000.0,-684342000.0,-115158144.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,8691688758.0,3100689985.0,65716756293.0,1943954507.0,2142012446.0,-4098988727.0,0.0,3584026.0,1598832450.0,-5823344.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,0.0,0.0,-1035818563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Tiền thu được từ thanh lý tài sản cố định,3028115202.0,0.0,72282727273.0,0.0,0.0,0.0,0.0,0.0,1482407407.0,-8097643.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,-300000000.0,0.0,0.0,0.0,0.0
