,Unnamed: 0,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,271461064453.0,68889973516.0,230076884143.0,-50922590597.0,-104187150449.0,-127347395945.0,74108289167.0,54996230066.0,27150702528.0,-294433515626.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-6865385025.0,-4622008271.0,-307363444649.0,-73583521149.0,45446539275.0,-69262645494.0,60196365184.0,123564378899.0,96068747364.0,7151104986.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-7963376036.0,-5083030910.0,-7378873310.0,-5139752434.0,-11353176342.0,-10627206350.0,-14873380633.0,-9894029645.0,-9947962135.0,-8664569133.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,447849000.0,0.0,1220000000.0,0.0,66880000.0,804940400.0,0.0,1542391000.0,746612191.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,-300000000000.0,-70000000000.0,-250000000000.0,-130000000000.0,-180000000000.0,0.0,-80000000000.0,-125000000000.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,300000000000.0,70000000000.0,250000000000.0,130000000000.0,180000000000.0,140000000000.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,1097991011.0,13173639.0,15428661.0,336231285.0,6799715617.0,1297680856.0,4264805417.0,3458408544.0,4474318499.0,69061928.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,-311784418323.0,-46340628304.0,36717132914.0,110964247330.0,59354730243.0,195805140647.0,-135795552201.0,-167992352716.0,-112773190981.0,295215272854.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,296386674384.0,276705064543.0,405270575152.0,657312663251.0,627164366125.0,696604395806.0,731825410034.0,421774790558.0,492128142576.0,474546058211.0
33,Tiển trả các khoản đi vay,-608171092707.0,-323045692847.0,-368553442238.0,-546348415921.0,-567809635882.0,-500799255159.0,-867620962235.0,-589767143274.0,-538414843087.0,-179330785357.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66486490470.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,-47188738895.0,17927336941.0,-40569427592.0,-13541864416.0,614119069.0,-804900792.0,-1490897850.0,10568256249.0,10446258911.0,7932862214.0
38,Tiền và tương đương tiền đầu kỳ,101872989061.0,54684250166.0,72612766255.0,32043338663.0,18501474247.0,19115593316.0,18309687976.0,16818790126.0,27387046375.0,37833305286.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,1179148.0,0.0,0.0,0.0,-1004548.0,0.0,0.0,0.0,3986953.0
40,Tiền và tương đương tiền cuối kỳ,54684250166.0,72612766255.0,32043338663.0,18501474247.0,19115593316.0,18309687976.0,16818790126.0,27387046375.0,37833305286.0,45770154453.0
