,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
0,Doanh số,318405138376.0,363940955865.0,368868878865.0,382781806062.0,420012253291.0,447289651561.0,464069981284.0,473808846069.0
1,Các khoản giảm trừ,0.0,0.0,0.0,0.0,0.0,-157083043.0,0.0,0.0
2,Doanh số thuần,318405138376.0,363940955865.0,368868878865.0,382781806062.0,420012253291.0,447132568518.0,464069981284.0,473808846069.0
3,Giá vốn hàng bán,-167296258568.0,-185456461154.0,-186977940187.0,-198143515500.0,-234902602219.0,-250200248768.0,-242156883592.0,-255399519592.0
4,Lãi gộp,151108879808.0,178484494711.0,181890938678.0,184638290562.0,185109651072.0,196932319750.0,221913097692.0,218409326477.0
5,Thu nhập tài chính,2056021026.0,3039087141.0,4143008346.0,5739090425.0,5626185657.0,5424906348.0,5700550315.0,6000999531.0
6,Chi phí tài chính,-6966108871.0,-6764665283.0,-6952560393.0,-10231659449.0,-11908655136.0,-14412327941.0,-16234269752.0,-17640599568.0
7,Trong đó: Chi phí lãi vay,-6966108871.0,-6764665283.0,-6952560393.0,-10231659449.0,-11908655136.0,-14412327941.0,-16234269752.0,-17640599568.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,-102740378400.0,-126318651789.0,-134067362450.0,-134549559146.0,-149121505425.0,-139772327862.0,-176813375936.0,-172242243112.0
10,Chi phí quản lý doanh  nghiệp,-37575831778.0,-39519165808.0,-33967158522.0,-39121211426.0,-33464546306.0,-31419700766.0,-38141079912.0,-40006750017.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,5882581785.0,8921098972.0,11046865659.0,6474950966.0,-3758870138.0,16752869529.0,-3575077593.0,-5479266689.0
12,Thu nhập khác,5072634391.0,6140057082.0,4724097521.0,9507999880.0,20474325520.0,0.0,24316668000.0,23452568378.0
13,Chi phí khác,0.0,0.0,0.0,-41748156.0,-384022228.0,-14368870.0,0.0,-217574115.0
14,"Thu nhập khác, ròng",5072634391.0,6140057082.0,4724097521.0,9466251724.0,20090303292.0,-14368870.0,24316668000.0,23234994263.0
16,Lãi/(lỗ) ròng trước thuế,10955216176.0,15061156054.0,15770963180.0,15941202690.0,16331433154.0,16738500659.0,20741590407.0,17755727574.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-2410147559.0,-3012231211.0,-3154192636.0,-3196590169.0,-3343091076.0,-3370887213.0,-4148318083.0,-3594660336.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Chi phí thuế thu nhập doanh nghiệp,-2410147559.0,-3012231211.0,-3154192636.0,-3196590169.0,-3343091076.0,-3370887213.0,-4148318083.0,-3594660336.0
20,Lãi/(lỗ) thuần sau thuế,8545068617.0,12048924843.0,12616770544.0,12744612521.0,12988342078.0,13367613446.0,16593272324.0,14161067238.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,8545068617.0,12048924843.0,12616770544.0,12744612521.0,12988342078.0,13367613446.0,16593272324.0,14161067238.0
23,Lãi cơ bản trên cổ phiếu,0.0,106.0,111.0,112.19,114.0,117.0,145.0,124.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,111.0,112.19,0.0,0.0,0.0,124.0
