,Unnamed: 0,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,50970459469.0,89450119862.0,48679994508.0,88345304114.0,48784629535.0,95055271209.0,72277948896.0,229234738.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,0.0,0.0,0.0,102513810118.0,120214343911.0,130789647752.0,140576011128.0,140110238840.0
2,Lãi trước thuế,0.0,0.0,0.0,15941202690.0,16331433154.0,16738500659.0,20741590407.0,17755727574.0
3,Khấu hao TSCĐ,0.0,0.0,0.0,82814561804.0,97585024778.0,105534052608.0,109311455891.0,110714911229.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,0.0,0.0,0.0,-734523400.0,15416500.0,-470327108.0,-10754607.0,0.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,0.0,0.0,0.0,-5739090425.0,-5626185657.0,-5424906348.0,-5700550315.0,-6000999531.0
9,Chi phí lãi vay,0.0,0.0,0.0,10231659449.0,11908655136.0,14412327941.0,16234269752.0,17640599568.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,0.0,0.0,0.0,-9922841547.0,-1956417070.0,9751752903.0,-14041826937.0,-3481247937.0
13,(Tăng)/giảm hàng tồn kho,0.0,0.0,0.0,-24431236430.0,-38482444624.0,-51651733341.0,-22577659946.0,-59145990704.0
14,Tăng/(giảm) các khoản phải trả,0.0,0.0,0.0,37026008280.0,-13221011879.0,59936883905.0,6661773860.0,-41923643800.0
15,( Tăng)/giảm chi phí trả trước,0.0,0.0,0.0,-141034853.0,73453303.0,-29857051471.0,-10206971188.0,-7556420186.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,0.0,0.0,0.0,-8190608174.0,-11793213680.0,-14120544393.0,-16253897981.0,-17600365164.0
18,Thuế thu nhập doanh nghiệp đã trả,0.0,0.0,0.0,-3341304680.0,-3045046959.0,-3205994146.0,-4134360040.0,-3386266311.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,181500000.0,85430000.0,105660000.0,33480000.0,110470000.0
20,Tiền chi khác từ các hoạt động kinh doanh,0.0,0.0,0.0,-5348988600.0,-3090463467.0,-6693350000.0,-7778600000.0,-6897540000.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-38538039666.0,-71231640274.0,-69233725269.0,-88398765181.0,-99152346804.0,-94755005332.0,-75902469485.0,-102111953958.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-35501121410.0,-36987640309.0,-85250576310.0,-76655064964.0,-96947506413.0,-102326322413.0,-64649981012.0,-108752095840.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,-5092939282.0,-48099185717.0,-31098808693.0,-17265663650.0,-7659608116.0,-2852354210.0,-24314758340.0,-3571298930.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,11000000000.0,43000000000.0,0.0,0.0,5000000000.0,7412164811.0,4500000000.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,2056021026.0,2855185752.0,4115659734.0,5521963433.0,5454767725.0,5423671291.0,5650105056.0,5711440812.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,-336255420.0,-12573667799.0,26151322217.0,15864369694.0,23003930848.0,35456902743.0,15757737208.0,45089931660.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,17636800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,0.0,16601297937.0,54636080637.0,41952615065.0,56516284279.0,67648390382.0,50688335527.0,86437363431.0
33,Tiển trả các khoản đi vay,-12437985261.0,-26239190022.0,-22463958420.0,-19783445371.0,-27464707645.0,-24676932620.0,-28003166319.0,-32772799771.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,-117430000.0,-281832000.0,-281832000.0
35,Cổ tức đã trả,-5535070159.0,-2935775714.0,-6020800000.0,-6304800000.0,-6047645786.0,-7397125019.0,-6645600000.0,-8292800000.0
37,Lưu chuyển tiền thuần trong kỳ,12096164383.0,5644811789.0,5597591456.0,15810908627.0,-27363786421.0,35757168620.0,12133216619.0,-56792787560.0
38,Tiền và tương đương tiền đầu kỳ,47415093696.0,59511258079.0,65156069868.0,70753661324.0,86564569951.0,59200783530.0,94957952150.0,107091168769.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,59511258079.0,65156069868.0,70753661324.0,86564569951.0,59200783530.0,94957952150.0,107091168769.0,50298381209.0
