,CHỈ TIÊU,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,TỔNG TÀI SẢN,163903818080.0,151929901642.0,143862880949.0,138678019598.0,144182380170.0,134416486886.0,140719023665.0,144727735272.0,144748294453.0,141496217217.0
1,TÀI SẢN NGẮN HẠN,161210876936.0,149343273541.0,141382565891.0,136301759656.0,141909046451.0,132246079390.0,138651542392.0,142763180222.0,142799665628.0,139712918558.0
2,Tiền và tương đương tiền,24851523225.0,30088387107.0,15750951836.0,10137658583.0,16237313449.0,30000352752.0,34142642313.0,14819772715.0,20705687569.0,31607838240.0
3,Tiền,19851523225.0,30088387107.0,15750951836.0,10137658583.0,16237313449.0,15000352752.0,17462642313.0,13139772715.0,19025687569.0,31607838240.0
4,Các khoản tương đương tiền,5000000000.0,0.0,0.0,0.0,0.0,15000000000.0,16680000000.0,1680000000.0,1680000000.0,0.0
5,Giá trị thuần đầu tư ngắn hạn,90000000000.0,90000000000.0,90000000000.0,85000000000.0,85000000000.0,85000000000.0,75000000000.0,90000000000.0,90000000000.0,90000000000.0
6,Đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,90000000000.0,90000000000.0,90000000000.0,85000000000.0,85000000000.0,85000000000.0,75000000000.0,90000000000.0,90000000000.0,90000000000.0
9,Các khoản phải thu,37791927386.0,22811948037.0,30849841493.0,35264976177.0,37189859550.0,14714578853.0,24868355905.0,33848421967.0,28322744014.0,15436688338.0
10,Phải thu khách hàng,56316739327.0,39896857982.0,53349538810.0,55726203583.0,57747153098.0,34632896590.0,48616663409.0,51254890049.0,49264191929.0,35602480921.0
11,Trả trước người bán,1683856168.0,2562191561.0,1539936952.0,2419023269.0,1119694968.0,1904149457.0,1318852964.0,3139134294.0,2658517856.0,4045660982.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Phải thu khác,12165884398.0,13549217277.0,9156684514.0,10904985233.0,12108247392.0,11700402914.0,8455709640.0,14193734031.0,11139370636.0,10289040068.0
16,Dự phòng nợ khó đòi,-32374552507.0,-33196318783.0,-33196318783.0,-33785235908.0,-33785235908.0,-33522870108.0,-33522870108.0,-34739336407.0,-34739336407.0,-34500493633.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",5830754988.0,4566136165.0,3138875200.0,4835760612.0,2805537014.0,2265988232.0,4136744020.0,3490317294.0,3405707389.0,2358251797.0
19,Hàng tồn kho,5830754988.0,4566136165.0,3138875200.0,4835760612.0,2805537014.0,2265988232.0,4136744020.0,3490317294.0,3405707389.0,2358251797.0
20,Dự phòng giảm giá HTK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Tài sản lưu động khác,2736671337.0,1876802232.0,1642897362.0,1063364284.0,676336438.0,265159553.0,503800154.0,604668246.0,365526656.0,310140183.0
22,Trả trước ngắn hạn,0.0,1784106776.0,0.0,0.0,0.0,0.0,0.0,115999999.0,0.0,0.0
23,Thuế VAT phải thu,2608838778.0,0.0,1213371032.0,623790850.0,263993452.0,0.0,0.0,109777744.0,0.0,26583380.0
24,Phải thu thuế khác,127832559.0,92695456.0,429526330.0,439573434.0,412342986.0,265159553.0,503800154.0,378890503.0,365526656.0,283556803.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,2692941144.0,2586628101.0,2480315058.0,2376259942.0,2273333719.0,2170407496.0,2067481273.0,1964555050.0,1948628825.0,1783298659.0
28,Phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,1611042081.0,1504729038.0,1398415995.0,1294360879.0,1191434656.0,1088508433.0,985582210.0,882655987.0,779729764.0,701399596.0
37,GTCL TSCĐ hữu hình,1611042081.0,1504729038.0,1398415995.0,1294360879.0,1191434656.0,1088508433.0,985582210.0,882655987.0,779729764.0,701399596.0
38,Nguyên giá TSCĐ hữu hình,18541123406.0,18028803406.0,18028803406.0,18028803406.0,18028803406.0,18028803406.0,18028803406.0,18028803406.0,18028803406.0,18028803406.0
39,Khấu hao lũy kế TSCĐ hữu hình,-16930081325.0,-16524074368.0,-16630387411.0,-16734442527.0,-16837368750.0,-16940294973.0,-17043221196.0,-17146147419.0,-17249073642.0,-17327403810.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Nguyên giá TSCĐ vô hình,522000000.0,522000000.0,522000000.0,522000000.0,522000000.0,522000000.0,522000000.0,522000000.0,522000000.0,522000000.0
45,Khấu hao lũy kế TSCĐ vô hình,-522000000.0,-522000000.0,-522000000.0,-522000000.0,-522000000.0,-522000000.0,-522000000.0,-522000000.0,-522000000.0,-522000000.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
