,Unnamed: 0,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,-126597071896.0,-30695172931.0,-187895301015.0,-95410731311.0,-35400351696.0,-391441126873.0,120880820969.0,-150381889373.0,-543280457340.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,19927181997.0,27190884208.0,45533562445.0,51466791473.0,99956886370.0,114326476792.0,36538692420.0,95628489801.0,190895024424.0
2,Lãi trước thuế,7529968628.0,15331431446.0,31572149199.0,21618034221.0,68325516559.0,54791248141.0,4151666931.0,62053998253.0,148040714507.0
3,Khấu hao TSCĐ,2869806820.0,3100369179.0,5103771146.0,7727483042.0,7469632862.0,11857515947.0,14709063948.0,26439213490.0,16592352217.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,-247381334.0,1670701123.0,-5738821464.0,-1215294043.0,599097257.0,0.0,-825814245.0,417484907.0,8095951548.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Lãi/(lỗ) từ thanh lý tài sản cố định,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,1549697.0,-672845730.0,329721146.0,-1566546.0,419212469.0,-1388137739.0,-29647805221.0,-43744073384.0,-44002646144.0
9,Chi phí lãi vay,9773238186.0,7761228190.0,14266742418.0,23338134799.0,23143427223.0,49065850443.0,48151581007.0,50461866535.0,62168652296.0
10,Thu lãi và cổ tức,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,-70741049355.0,-34834255089.0,-82961655320.0,-128896815449.0,-201361747325.0,-190689919644.0,-135833814011.0,-121731461742.0,-440325987951.0
13,(Tăng)/giảm hàng tồn kho,-24247246837.0,-31808072408.0,-164913037366.0,17954836676.0,44524729034.0,-248288416254.0,157154548164.0,-26209707140.0,-155796587458.0
14,Tăng/(giảm) các khoản phải trả,3888559869.0,19976374701.0,36142462402.0,-11428117319.0,43989781960.0,107818312172.0,107907276062.0,-46493419298.0,-13515289999.0
15,( Tăng)/giảm chi phí trả trước,-1600889126.0,-2689003119.0,-4417975659.0,1102452588.0,3098942354.0,-108855525433.0,11861776449.0,2959028556.0,-49526638286.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,-9773238186.0,-7761228190.0,-14266742418.0,-23338134799.0,-23143427223.0,-49065850443.0,-47940520260.0,-50401415981.0,-61174012272.0
18,Thuế thu nhập doanh nghiệp đã trả,-2096095930.0,-769873034.0,-2855365099.0,-2250344481.0,-2223868816.0,-15610651336.0,-8483474855.0,-3920261409.0,-13096477999.0
