,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,36760921606.0,41418429196.0,82554437460.0,69403342148.0,108261479573.0,152664463214.0,127997388048.0,348736136171.0,134085741892.0
1,TÀI SẢN NGẮN HẠN,12630647381.0,19110286805.0,54743590174.0,40499836026.0,58010182928.0,41755334241.0,25532946804.0,246774455143.0,34048959973.0
2,Tiền và tương đương tiền,1863686666.0,1185792281.0,1081562555.0,16293744940.0,16791195595.0,4168658304.0,6483372441.0,3327590183.0,12486860322.0
3,Tiền,813686666.0,1185792281.0,1081562555.0,1293744940.0,591195595.0,3838658304.0,2678440934.0,3327590183.0,1486860322.0
4,Các khoản tương đương tiền,1050000000.0,0.0,0.0,15000000000.0,16200000000.0,330000000.0,3804931507.0,0.0,11000000000.0
5,Giá trị thuần đầu tư ngắn hạn,3935000000.0,8575000000.0,35575000000.0,9540000000.0,5390000000.0,5390000000.0,5390000000.0,375000000.0,7062310000.0
6,Đầu tư ngắn hạn,385000000.0,375000000.0,5375000000.0,5390000000.0,5390000000.0,5390000000.0,5390000000.0,375000000.0,10255932225.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3193622225.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,3550000000.0,8200000000.0,30200000000.0,4150000000.0,0.0,0.0,0.0,0.0,0.0
9,Các khoản phải thu,3809407636.0,5039513622.0,8007379900.0,9225793564.0,21795691476.0,17714561966.0,11040567290.0,242117587524.0,13646303842.0
10,Phải thu khách hàng,3170266008.0,4393786583.0,6220653996.0,6999523215.0,9246825571.0,15767575326.0,9064092832.0,6594621097.0,6665714053.0
11,Trả trước người bán,328667551.0,186652171.0,287207269.0,283882216.0,9484869563.0,1740004474.0,2126655458.0,915521105.0,2236576425.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0
15,Phải thu khác,858583511.0,1000699342.0,2009786816.0,1618495055.0,3017050914.0,1462925348.0,1117434694.0,234673375426.0,4797547166.0
16,Dự phòng nợ khó đòi,-548109434.0,-541624474.0,-541624474.0,-676106922.0,-953054572.0,-1316844900.0,-1269359560.0,-65930104.0,-53533802.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,31356293.0,0.0,0.0,60901718.0,1743866.0,0.0,0.0
18,"Hàng tồn kho, ròng",2745354535.0,3473404669.0,9939884681.0,5259500429.0,12298154489.0,9339336874.0,1456106019.0,333753217.0,9660569.0
