,Unnamed: 0,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,4352918796.0,4193392571.0,-301062427.0,-8039311919.0,-2420939099.0,21291652242.0,24442843411.0,-205807050714.0,210721732576.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,4649009794.0,5007327856.0,3611520462.0,4478588059.0,4429108191.0,8809118944.0,15799416346.0,26666363863.0,17027049286.0
2,Lãi trước thuế,3527290227.0,4018169349.0,29123281447.0,3424074027.0,2935545639.0,4133670813.0,7155090337.0,18916427436.0,8390586036.0
3,Khấu hao TSCĐ,1291357432.0,1374461948.0,1931068054.0,2305657267.0,1878802074.0,2911154897.0,4794763953.0,4561651976.0,4810308264.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,52998417.0,65299284.0,0.0,134482448.0,226688564.0,363790328.0,11474660.0,-9848936.0,3166326444.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-222636282.0,-450602725.0,-27628338696.0,-1580131260.0,-1014137271.0,-306208112.0,-544659486.0,-226995722.0,-21583265980.0
9,Chi phí lãi vay,0.0,0.0,185509657.0,194505577.0,402209185.0,1706711018.0,4382746882.0,3425129109.0,22243094522.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,-290069062.0,-1551311940.0,-2188812964.0,-498574441.0,-5119203100.0,6665912282.0,8693471467.0,-230165906271.0,228518950349.0
13,(Tăng)/giảm hàng tồn kho,-1382097342.0,-728050134.0,-6466480012.0,4680384252.0,-6988394974.0,2958817615.0,7883230855.0,1122352802.0,351388429.0
14,Tăng/(giảm) các khoản phải trả,1108722474.0,1550644747.0,11500310283.0,-11016381695.0,6617423709.0,6200950676.0,-4460433390.0,-4110879032.0,2940762.0
15,( Tăng)/giảm chi phí trả trước,54411932.0,147417542.0,-733208284.0,619522677.0,-306757171.0,-1175732026.0,2211312543.0,157947314.0,-185143344.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,10000000.0,-5000000000.0,-15000000.0,0.0,0.0,0.0,5015000000.0,-9880932225.0
