,CHỈ TIÊU,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,101317212498.0,104770641767.0,110079261220.0,119568483983.0,151260502750.0,117547098892.0,73275488914.0,64623341805.0,73418538569.0,57571112399.0
1,TÀI SẢN NGẮN HẠN,43679305435.0,46181228379.0,54219216718.0,66511168229.0,99566667245.0,66084397789.0,37271394477.0,29802453825.0,40837560728.0,29184886962.0
2,Tiền và tương đương tiền,1156408559.0,681315106.0,686880813.0,678876188.0,176260064.0,402698542.0,227228906.0,103244973.0,78494122.0,3941949422.0
3,Tiền,1156408559.0,681315106.0,686880813.0,678876188.0,176260064.0,402698542.0,227228906.0,103244973.0,78494122.0,3941949422.0
4,Các khoản tương đương tiền,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Giá trị thuần đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Các khoản phải thu,14842564687.0,7701982407.0,8019473633.0,1457845239.0,2465981030.0,1947232732.0,2674704721.0,354338159.0,519812035.0,364877100.0
10,Phải thu khách hàng,11081332484.0,6796619706.0,7341043622.0,6060217645.0,6060217642.0,6060217605.0,6060217605.0,0.0,0.0,0.0
11,Trả trước người bán,1440308891.0,381348423.0,398204183.0,1028378402.0,1886393246.0,1468178087.0,2048439195.0,824378944.0,210254995.0,217276364.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,20000000.0,50000000.0,50000000.0,73000000.0,50000000.0,50000000.0,50000000.0,40000000.0,0.0
15,Phải thu khác,6178859778.0,6476995807.0,6337446429.0,813839997.0,1090473540.0,1074054645.0,1221265526.0,313989215.0,269557040.0,147600736.0
16,Dự phòng nợ khó đòi,-3857936466.0,-5972981529.0,-6107220601.0,-6494590805.0,-6644103398.0,-6705217605.0,-6705217605.0,-834030000.0,0.0,0.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",27281226772.0,36429360105.0,43890627117.0,60541276627.0,91499632441.0,62022965882.0,33872325125.0,28235766745.0,37785051831.0,23874894683.0
19,Hàng tồn kho,30796320227.0,38923370488.0,46200612635.0,61903933767.0,92862289581.0,63292293365.0,35053627775.0,28235766745.0,37785051831.0,23874894683.0
20,Dự phòng giảm giá HTK,-3515093455.0,-2494010383.0,-2309985518.0,-1362657140.0,-1362657140.0,-1269327483.0,-1181302650.0,0.0,0.0,0.0
21,Tài sản lưu động khác,399105417.0,1368570761.0,1622235155.0,3833170175.0,5424793710.0,1711500633.0,497135725.0,1109103948.0,2454202740.0,1003165757.0
