,CHỈ TIÊU,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Doanh số,340252813336.0,372873182087.0,219510211604.0,183480960115.0,253636859325.0,181426709854.0,290381410222.0,179284230166.0,191456752059.0,180389415813.0
1,Các khoản giảm trừ,0.0,0.0,0.0,-63600000.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Doanh số thuần,340252813336.0,372873182087.0,219510211604.0,183417360115.0,253636859325.0,181426709854.0,290381410222.0,179284230166.0,191456752059.0,180389415813.0
3,Giá vốn hàng bán,-298018897362.0,-328473181155.0,-169136691019.0,-138989339220.0,-202975440753.0,-145300490319.0,-248523504224.0,-153259700259.0,-167945986250.0,-152561273888.0
4,Lãi gộp,42233915974.0,44400000932.0,50373520585.0,44428020895.0,50661418572.0,36126219535.0,41857905998.0,26024529907.0,23510765809.0,27828141925.0
5,Thu nhập tài chính,4120129606.0,3673169666.0,1476858641.0,445884838.0,1076903752.0,249907410.0,959883562.0,1503503797.0,203393622.0,553156776.0
6,Chi phí tài chính,-4165794055.0,-3370655321.0,-1972826944.0,-410566351.0,-1492436711.0,-945016572.0,-3565560937.0,-2948600160.0,-2007764772.0,-608459106.0
7,Trong đó: Chi phí lãi vay,-30083650.0,-481075957.0,-68715851.0,-310382449.0,-1389565791.0,-692967062.0,-3296429906.0,-2201679143.0,-1980584097.0,-502934868.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,-7034654503.0,-18906197951.0,-21764370134.0,-17909521970.0,-20105977879.0,-6662804835.0,-7566219062.0,-4727022615.0,-3418703010.0,-4419825772.0
10,Chi phí quản lý doanh  nghiệp,-24253287955.0,-17709460029.0,-18947955124.0,-17352492049.0,-19939889641.0,-20183385699.0,-22009371854.0,-18370383167.0,-15946346225.0,-20484839259.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,10900309067.0,8086857297.0,9165227024.0,9201325363.0,10200018093.0,8584919839.0,9676637707.0,1482027762.0,2341345424.0,2868174564.0
12,Thu nhập khác,160697302.0,7819161.0,25999540.0,608862462.0,330431127.0,201213375.0,201201370.0,411238734.0,128512977.0,269122694.0
13,Chi phí khác,-545267057.0,-130436261.0,-47413386.0,-201409468.0,-245632057.0,-218505665.0,-269591062.0,-2062294.0,-168275918.0,-110244251.0
14,"Thu nhập khác, ròng",-384569755.0,-122617100.0,-21413846.0,407452994.0,84799070.0,-17292290.0,-68389692.0,409176440.0,-39762941.0,158878443.0
16,Lãi/(lỗ) ròng trước thuế,10515739312.0,7964240197.0,9143813178.0,9608778357.0,10284817163.0,8567627549.0,9608248015.0,1891204202.0,2301582483.0,3027053007.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-2864905013.0,-1777735697.0,-2047410808.0,-2087831960.0,-2121360854.0,-1745603663.0,-2118391970.0,-156544016.0,-370085060.0,-654016052.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Chi phí thuế thu nhập doanh nghiệp,-2864905013.0,-1777735697.0,-2047410808.0,-2087831960.0,-2121360854.0,-1745603663.0,-2118391970.0,-156544016.0,-370085060.0,-654016052.0
20,Lãi/(lỗ) thuần sau thuế,7650834299.0,6186504500.0,7096402370.0,7520946397.0,8163456309.0,6822023886.0,7489856045.0,1734660186.0,1931497423.0,2373036955.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,7650834299.0,6186504500.0,7096402370.0,7520946397.0,8163456309.0,6822023886.0,7489856045.0,1734660186.0,1931497423.0,2373036955.0
23,Lãi cơ bản trên cổ phiếu,2951.0,2.386,2737.0,2901.0,3149.0,2631.0,2889.0,657.0,621.0,763.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,2889.0,657.0,621.0,763.0
