,CHỈ TIÊU,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,276374630102.0,316331378507.0,450292537148.0,531853761277.0,617042592528.0,617395446267.0,713984284818.0,897606302854.0,786991797262.0,840719747340.0
1,TÀI SẢN NGẮN HẠN,225382471956.0,264997068621.0,356029811268.0,384293610103.0,449492924881.0,443922030540.0,543581411753.0,701638384392.0,613423111892.0,661295874392.0
2,Tiền và tương đương tiền,14244442067.0,12489476885.0,43598080809.0,40534666766.0,68167196191.0,45955511248.0,31784441041.0,31642636528.0,18962837445.0,12893753437.0
3,Tiền,14244442067.0,12489476885.0,43598080809.0,30479666766.0,47425284490.0,24921362293.0,21784441041.0,18642636528.0,18962837445.0,12893753437.0
4,Các khoản tương đương tiền,0.0,0.0,0.0,10055000000.0,20741911701.0,21034148955.0,10000000000.0,13000000000.0,0.0,0.0
5,Giá trị thuần đầu tư ngắn hạn,742192083.0,1061086533.0,5875903817.0,21010850000.0,37416890037.0,37180771233.0,50317960204.0,55000000000.0,11190035616.0,14336375222.0
6,Đầu tư ngắn hạn,766474251.0,1152086539.0,0.0,18000000000.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Dự phòng đầu tư ngắn hạn,-24282168.0,-91000006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,5875903817.0,3010850000.0,37416890037.0,37180771233.0,50317960204.0,55000000000.0,11190035616.0,14336375222.0
9,Các khoản phải thu,76945914776.0,65129452188.0,114253712605.0,139325187437.0,157849286637.0,178818739655.0,157051575568.0,201323769508.0,169566058896.0,208099663910.0
10,Phải thu khách hàng,75472080882.0,62214720039.0,92488126163.0,129794987052.0,144977295690.0,154910567757.0,133536655299.0,188234206927.0,127670244140.0,159916810951.0
11,Trả trước người bán,749849984.0,2613540800.0,18074220920.0,809840639.0,3730846160.0,3376230895.0,1944869042.0,3871332345.0,2194398581.0,7311469424.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,10000000000.0,0.0,0.0,0.0
15,Phải thu khác,1078804218.0,734151068.0,4102150575.0,8836220005.0,9366592267.0,21874144911.0,12480535881.0,11355940789.0,40530564993.0,42610414146.0
16,Dự phòng nợ khó đòi,-354820308.0,-432959719.0,-410785053.0,-260967881.0,-225447480.0,-1342203908.0,-910484654.0,-2137710553.0,-829148818.0,-1739030611.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,145107622.0,0.0,0.0,0.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",122850245408.0,173961143431.0,187866160295.0,178937567453.0,180417969276.0,174022124265.0,290675870633.0,397312526827.0,401281209530.0,416049394793.0
19,Hàng tồn kho,124279666205.0,175984680244.0,191230806791.0,180102735933.0,181323003760.0,174463550330.0,291464806073.0,402285973389.0,410291779155.0,425875063015.0
20,Dự phòng giảm giá HTK,-1429420797.0,-2023536813.0,-3364646496.0,-1165168480.0,-905034484.0,-441426065.0,-788935440.0,-4973446562.0,-9010569625.0,-9825668222.0
21,Tài sản lưu động khác,10599677622.0,12355909584.0,4435953742.0,4485338447.0,5641582740.0,7944884139.0,13751564307.0,16359451529.0,12422970405.0,9916687030.0
22,Trả trước ngắn hạn,1353251835.0,23753612.0,0.0,1024030116.0,673314499.0,1401533110.0,554125216.0,834291025.0,768598841.0,1374863617.0
23,Thuế VAT phải thu,1382097589.0,3216892653.0,4401590040.0,3393682307.0,4961672152.0,6542270267.0,13056703510.0,15525160504.0,11654371564.0,8446950386.0
24,Phải thu thuế khác,454226449.0,408004928.0,34363702.0,67626024.0,6596089.0,1080762.0,140735581.0,0.0,0.0,94873027.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,7410101749.0,8707258391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,50992158146.0,51334309886.0,94262725880.0,147560151174.0,167549667647.0,173473415727.0,170402873065.0,195967918462.0,173568685370.0,179423872948.0
28,Phải thu dài hạn,0.0,0.0,230000000.0,330000000.0,2142162441.0,2478739140.0,3777275515.0,4970414087.0,2476235711.0,2345163769.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,230000000.0,330000000.0,2142162441.0,2478739140.0,3777275515.0,4970414087.0,2476235711.0,2345163769.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,32918380499.0,29573261635.0,27378297209.0,65814431859.0,93849909675.0,89476009598.0,83386179386.0,79936073735.0,54499239698.0,64591252854.0
37,GTCL TSCĐ hữu hình,26962256770.0,23520051838.0,21885183161.0,59823304802.0,88287158728.0,85170111296.0,79384180296.0,75488113759.0,50136549548.0,54713560226.0
38,Nguyên giá TSCĐ hữu hình,44722908536.0,44688379536.0,46134259147.0,108000896535.0,158251923576.0,166244100812.0,172941574026.0,181001403201.0,120615753568.0,128420200246.0
39,Khấu hao lũy kế TSCĐ hữu hình,-17760651766.0,-21168327698.0,-24249075986.0,-48177591733.0,-69964764848.0,-81073989516.0,-93557393730.0,-105513289442.0,-70479204020.0,-73706640020.0
40,GTCL Tài sản thuê tài chính,1074720218.0,948282542.0,821844866.0,0.0,0.0,0.0,0.0,0.0,92727273.0,5481872825.0
41,Nguyên giá tài sản thuê tài chính,1264376732.0,1264376732.0,1264376732.0,0.0,0.0,0.0,0.0,0.0,92727273.0,6686873687.0
42,Khấu hao lũy kế tài sản thuê tài chính,-189656514.0,-316094190.0,-442531866.0,0.0,0.0,0.0,0.0,0.0,0.0,-1205000862.0
43,GTCL tài sản cố định vô hình,4860403510.0,4765836346.0,4671269182.0,5991127057.0,5562750947.0,4305898302.0,4001999090.0,4447959976.0,4269962877.0,4395819803.0
44,Nguyên giá TSCĐ vô hình,5234046000.0,5234046000.0,5234046000.0,6970591320.0,6970591320.0,6073853777.0,6198788777.0,6596578777.0,6360480457.0,6660480457.0
45,Khấu hao lũy kế TSCĐ vô hình,-373642490.0,-468209654.0,-562776818.0,-979464263.0,-1407840373.0,-1767955475.0,-2196789687.0,-2148618801.0,-2090517580.0,-2264660654.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,125214090.0,125214090.0,125214090.0,52826363.0,52826363.0,52826363.0,52826363.0,52826363.0,52826363.0,52826363.0
48,Khấu hao lũy kế tài sản đầu tư,-125214090.0,-125214090.0,-125214090.0,-52826363.0,-52826363.0,-52826363.0,-52826363.0,-52826363.0,-52826363.0,-52826363.0
49,Tài sản dở dang dài hạn,0.0,0.0,66363636.0,109090909.0,0.0,0.0,1136496296.0,5449091839.0,5079318618.0,9052019378.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,14423663252.0,18086767252.0,63099572200.0,73663937817.0,58226360678.0,54466920795.0,55213913039.0,54413292779.0,54412647178.0,54215601316.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,14226953252.0,14226953252.0,52319195000.0,69804123817.0,54358546678.0,54323710795.0,55213913039.0,54413292779.0,54412647178.0,54215601316.0
55,Đầu tư dài hạn khác,196710000.0,3859814000.0,10780377200.0,3859814000.0,3729814000.0,66710000.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,138000000.0,76500000.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,3650114395.0,3674280999.0,3488492835.0,7642690589.0,13331234853.0,27051746194.0,26889008829.0,51199046022.0,57101244165.0,49219835631.0
59,Trả trước dài hạn,3553714395.0,3577880999.0,3488492835.0,4440190778.0,5387305273.0,19727743076.0,19798676849.0,43193320437.0,50946193369.0,41739784110.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,1047896151.0,1187359258.0,1713077689.0,3387860862.0,4594858574.0,6248320815.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,96400000.0,96400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,190656389724.0,223557647054.0,336452369253.0,372589521794.0,366719393787.0,377591693908.0,476120136380.0,650380951274.0,587435154059.0,616426857523.0
65,Nợ ngắn hạn,188396806423.0,222926632678.0,336341544077.0,372418347404.0,366620393787.0,377218348991.0,466570466511.0,628418444274.0,568540681308.0,600017617474.0
66,Phải trả người bán,68076492675.0,85186179511.0,119170761531.0,148495260030.0,129648717988.0,130527338039.0,135573039969.0,200404624602.0,180266231815.0,166406675912.0
67,Người mua trả tiền trước,2469946468.0,454188074.0,190246284.0,372238558.0,351220959.0,313596509.0,491732713.0,440154188.0,854401925.0,4585378430.0
68,Thuế và các khoản phải trả Nhà nước,3575863011.0,2428058036.0,5732057811.0,2391647263.0,1255116322.0,4750210936.0,4558071588.0,8000744003.0,4457643795.0,3131194886.0
69,Phải trả người lao động,3324205002.0,3553071022.0,13505907889.0,8422697133.0,7648660981.0,3090652939.0,3133546332.0,7492667129.0,9930517730.0,22489586587.0
70,Chi phí phải trả,905000000.0,2833280958.0,4655600275.0,2508851063.0,3710312706.0,2237561632.0,18563313.0,4884717148.0,5561075677.0,5457754967.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,163636363.0,163636364.0,163636364.0,180000000.0,180000000.0,203636364.0,250262624.0
74,Phải trả khác,922602338.0,1104667110.0,825151778.0,10973000359.0,1293802947.0,11013001198.0,4409324211.0,1814199982.0,783351838.0,1002088197.0
75,Vay ngắn hạn,109103445626.0,127328576131.0,191814478635.0,197081428468.0,219922901249.0,221179857027.0,317506537769.0,403906829403.0,365514433900.0,394227804924.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",19251303.0,38611836.0,447339874.0,2009588167.0,2626024271.0,3942494347.0,699650616.0,1294507819.0,969388264.0,2466870947.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,2259583301.0,631014376.0,110825176.0,171174390.0,99000000.0,373344917.0,9549669869.0,21962507000.0,18894472751.0,16409240049.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,57081000.0,0.0,171174390.0,99000000.0,93000000.0,130500000.0,130500000.0,1082651200.0,94444444.0
88,Vay dài hạn,2259583301.0,573933376.0,110825176.0,0.0,0.0,0.0,8821647000.0,21832007000.0,17811821551.0,16314795605.0
