,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
0,Doanh số,300268788848.0,409011751425.0,372490418358.0,300812366078.0,352284084639.0,436722285749.0,346648791851.0,361366932746.0
1,Các khoản giảm trừ,-2710883811.0,-3835221448.0,-4884488790.0,-4892922797.0,-4391709819.0,-4904609948.0,-4969725925.0,-4489862257.0
2,Doanh số thuần,297557905037.0,405176529977.0,367605929568.0,295919443281.0,347892374820.0,431817675801.0,341679065926.0,356877070489.0
3,Giá vốn hàng bán,-246693058885.0,-347364147155.0,-315229217809.0,-259223999367.0,-299730220116.0,-379770720922.0,-295466831626.0,-316083786579.0
4,Lãi gộp,50864846152.0,57812382822.0,52376711759.0,36695443914.0,48162154704.0,52046954879.0,46212234300.0,40793283910.0
5,Thu nhập tài chính,1354136569.0,1430996467.0,479989608.0,2522465141.0,1215551361.0,542246025.0,83042176.0,35325678.0
6,Chi phí tài chính,-79616917.0,-120146598.0,-65186907.0,-120736162.0,-376449185.0,-97770070.0,-85738745.0,-106073225.0
7,Trong đó: Chi phí lãi vay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,-11742213989.0,-15287598347.0,-10743366708.0,-9831253539.0,-11343456938.0,-12147692565.0,-7914518061.0,-8727777156.0
10,Chi phí quản lý doanh  nghiệp,-25419762219.0,-26939714774.0,-26108855354.0,-20625750729.0,-27463145361.0,-29327136831.0,-28367495831.0,-22640588321.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,14977389596.0,16895919570.0,15939292398.0,8640168625.0,10194654581.0,11016601438.0,9927523839.0,9354170886.0
12,Thu nhập khác,609197272.0,333665454.0,345961360.0,438062448.0,553986364.0,601588363.0,201781882.0,1238432322.0
13,Chi phí khác,0.0,0.0,0.0,-40185156.0,-152160617.0,0.0,0.0,-97165161.0
14,"Thu nhập khác, ròng",609197272.0,333665454.0,345961360.0,397877292.0,401825747.0,601588363.0,201781882.0,1141267161.0
16,Lãi/(lỗ) ròng trước thuế,15586586868.0,17229585024.0,16285253758.0,9038045917.0,10596480328.0,11618189801.0,10129305721.0,10495438047.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-3429049111.0,-3445917004.0,-3257050752.0,-1807609183.0,-2119296066.0,-2323637962.0,-2025861144.0,-2163402145.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Chi phí thuế thu nhập doanh nghiệp,-3429049111.0,-3445917004.0,-3257050752.0,-1807609183.0,-2119296066.0,-2323637962.0,-2025861144.0,-2163402145.0
20,Lãi/(lỗ) thuần sau thuế,12157537757.0,13783668020.0,13028203006.0,7230436734.0,8477184262.0,9294551839.0,8103444577.0,8332035902.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,12157537757.0,13783668020.0,13028203006.0,7230436734.0,8477184262.0,9294551839.0,8103444577.0,8332035902.0
23,Lãi cơ bản trên cổ phiếu,3043.0,3473.0,3286.0,1804.0,2149.0,2279.14,1685.0,2347.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
