,CHỈ TIÊU,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,391212323067.0,459856386961.0,536464948303.0,594815083753.0,610636716085.0,730147378006.0,1006072653821.0,562996522404.0,489473577730.0,526387876358.0
1,TÀI SẢN NGẮN HẠN,269366019734.0,174056108001.0,256569933556.0,358980463312.0,183343038682.0,625328874110.0,554913265364.0,511288879129.0,412994147418.0,456421548593.0
2,Tiền và tương đương tiền,1129654421.0,4449552892.0,4388546022.0,5743209378.0,6277354978.0,1068957312.0,5320732375.0,197266644.0,252870878.0,80079963.0
3,Tiền,1129654421.0,4449552892.0,4388546022.0,754202976.0,4592354978.0,1068957312.0,5320732375.0,197266644.0,252870878.0,80079963.0
4,Các khoản tương đương tiền,0.0,0.0,0.0,4989006402.0,1685000000.0,0.0,0.0,0.0,0.0,0.0
5,Giá trị thuần đầu tư ngắn hạn,3943611166.0,0.0,0.0,70000000000.0,7764000000.0,7764000000.0,8491468104.0,8550549359.0,0.0,0.0
6,Đầu tư ngắn hạn,3943611166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,0.0,70000000000.0,7764000000.0,7764000000.0,8491468104.0,8550549359.0,0.0,0.0
9,Các khoản phải thu,129077058053.0,86299316172.0,126944133740.0,132749834250.0,136270049082.0,363421112889.0,253793375095.0,189676842223.0,110884685891.0,146409480526.0
10,Phải thu khách hàng,19857622298.0,38632241827.0,47886598551.0,76170230238.0,56509609364.0,55391589519.0,81534670746.0,25019185061.0,91424854594.0,144398204853.0
11,Trả trước người bán,31395069210.0,17387547245.0,57005211733.0,50062163441.0,74249222827.0,261709498471.0,165321646146.0,33224900687.0,10608895665.0,10849078628.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,6000000000.0,6000000000.0,127401599000.0,6000000000.0,6000000000.0
15,Phải thu khác,77824366545.0,30279527100.0,22052323456.0,6517440571.0,7044734920.0,43420870308.0,5079382716.0,4635857475.0,4141410447.0,3919451014.0
16,Dự phòng nợ khó đòi,0.0,0.0,0.0,0.0,-1533518029.0,-3100845409.0,0.0,-604700000.0,-1290474815.0,-18757253969.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,-4142324513.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",122519778799.0,82437200761.0,123240861105.0,149756501714.0,33007774595.0,252758000597.0,287163684939.0,312779134123.0,301780926573.0,309857135388.0
19,Hàng tồn kho,122519778799.0,82437200761.0,123240861105.0,149756501714.0,33007774595.0,252758000597.0,287163684939.0,312779134123.0,301780926573.0,309857135388.0
20,Dự phòng giảm giá HTK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Tài sản lưu động khác,12695917295.0,870038176.0,1996392689.0,730917970.0,23860027.0,316803312.0,144004851.0,85086780.0,75664076.0,74852716.0
22,Trả trước ngắn hạn,0.0,0.0,0.0,113900714.0,0.0,313803312.0,64393058.0,0.0,211360.0,0.0
23,Thuế VAT phải thu,3503670585.0,116984097.0,1256529433.0,0.0,3860027.0,0.0,79611793.0,84426780.0,74852716.0,74852716.0
24,Phải thu thuế khác,684568921.0,753054079.0,739863256.0,617017256.0,20000000.0,3000000.0,0.0,660000.0,600000.0,0.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,8507677789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,121846303333.0,285800278960.0,279895014747.0,235834620441.0,427293677403.0,104818503896.0,451159388457.0,51707643275.0,76479430312.0,69966327765.0
28,Phải thu dài hạn,0.0,125223857041.0,120524579171.0,159835106959.0,152698243335.0,4198708135.0,2519116183.0,275000000.0,22883000000.0,22883000000.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22608000000.0,22608000000.0
34,Phải thu dài hạn khác,0.0,125223857041.0,120524579171.0,159835106959.0,152698243335.0,4198708135.0,2519116183.0,275000000.0,275000000.0,275000000.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,118917923307.0,135814212115.0,153937023452.0,69145847747.0,65310342792.0,66951801676.0,38712448180.0,23428684655.0,17873611133.0,11360508586.0
37,GTCL TSCĐ hữu hình,92250838901.0,111627124115.0,127531468452.0,67125467447.0,61746393637.0,63929005888.0,38712448180.0,23428684655.0,17873611133.0,11360508586.0
38,Nguyên giá TSCĐ hữu hình,118337036279.0,144955100274.0,164674416668.0,104233937606.0,107589210333.0,120851379424.0,95169789731.0,68575360383.0,55632960476.0,54295824112.0
39,Khấu hao lũy kế TSCĐ hữu hình,-26086197378.0,-33327976159.0,-37142948216.0,-37108470159.0,-45842816696.0,-56922373536.0,-56457341551.0,-45146675728.0,-37759349343.0,-42935315526.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,2218467000.0,2020380300.0,3563949155.0,3022795788.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,2218467000.0,2244867000.0,4144867000.0,4144867000.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,-224486700.0,-580917845.0,-1122071212.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,24187088000.0,24187088000.0,24187088000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Nguyên giá TSCĐ vô hình,24187088000.0,24187088000.0,24187088000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,0.0,21869232397.0,2778062977.0,2778062977.0,206401757940.0,30839617833.0,29455660319.0,25378958620.0,25407819179.0,25407819179.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,203623694963.0,28061554856.0,28510183571.0,25378958620.0,25407819179.0,25407819179.0
52,Đầu tư dài hạn,2625000000.0,2625000000.0,2625000000.0,2625000000.0,2625000000.0,2625000000.0,378925000000.0,2625000000.0,10315000000.0,10315000000.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,2625000000.0,2625000000.0,2625000000.0,2625000000.0,0.0,0.0,375000000000.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,2625000000.0,2625000000.0,2625000000.0,2625000000.0,10315000000.0,10315000000.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,1300000000.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,303380026.0,267977407.0,30349147.0,1450602758.0,258333336.0,203376252.0,1547163775.0,0.0,0.0,0.0
59,Trả trước dài hạn,146249992.0,48849992.0,0.0,1450602758.0,258333336.0,203376252.0,1547163775.0,0.0,0.0,0.0
60,Thuế thu nhập hoãn lại phải thu,157130034.0,219127415.0,30349147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,209809062242.0,278874532786.0,354997016308.0,412433738372.0,428165897921.0,546913746563.0,822793779880.0,379669526726.0,305909994631.0,361920001625.0
65,Nợ ngắn hạn,173743156506.0,228755343921.0,312933746777.0,397577966028.0,423346181173.0,544050469363.0,820713113229.0,379422526741.0,305909994631.0,361920001625.0
66,Phải trả người bán,59046232117.0,73138248186.0,66796169975.0,108525228861.0,90888094867.0,113986297501.0,92237074484.0,112816111303.0,154958151387.0,180504108524.0
67,Người mua trả tiền trước,40252729779.0,18849189091.0,81763551171.0,98854488124.0,42756407228.0,4234733335.0,155465501357.0,11406349928.0,14284028809.0,15476501328.0
68,Thuế và các khoản phải trả Nhà nước,1299535402.0,474700238.0,495305812.0,8281883911.0,10000000.0,439255793.0,899131593.0,1901329007.0,3317530145.0,1706340384.0
69,Phải trả người lao động,0.0,0.0,0.0,0.0,0.0,468445577.0,0.0,0.0,5070000.0,0.0
70,Chi phí phải trả,3678387274.0,777943517.0,1228223243.0,5371307315.0,1306617522.0,0.0,0.0,0.0,0.0,0.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,2522103282.0,3780404903.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,12664776240.0,18352496744.0,1203710748.0,5632665729.0,4159963051.0,4209393828.0,4852734417.0,1506429278.0,9446373055.0,47076835537.0
