,CHỈ TIÊU,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,22331228490.0,22769924073.0,21995751937.0,22004533109.0,22671981296.0,21679986566.0,21418912101.0,21641200178.0,30095123762.0,25024159185.0
1,TÀI SẢN NGẮN HẠN,18568580478.0,15632091426.0,14852693697.0,19112647103.0,19826389633.0,18308899411.0,16067679132.0,16619986347.0,24884336666.0,20122003797.0
2,Tiền và tương đương tiền,10768178905.0,2875692117.0,1894949541.0,2074067861.0,4529676996.0,2550142378.0,1916071319.0,3128631675.0,1606439316.0,1111663915.0
3,Tiền,1641409906.0,2875692117.0,1894949541.0,2074067861.0,2529676996.0,1050142378.0,416071319.0,3128631675.0,1606439316.0,1111663915.0
4,Các khoản tương đương tiền,9126768999.0,0.0,0.0,0.0,2000000000.0,1500000000.0,1500000000.0,0.0,0.0,0.0
5,Giá trị thuần đầu tư ngắn hạn,199127400.0,5485599700.0,7487731111.0,10204129000.0,9133196000.0,8040420000.0,5000000000.0,5000000000.0,3565047700.0,5893361400.0
6,Đầu tư ngắn hạn,199127400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3598011680.0,5978253217.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32963980.0,-84891817.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,5485599700.0,7487731111.0,10204129000.0,9133196000.0,8040420000.0,5000000000.0,5000000000.0,0.0,0.0
9,Các khoản phải thu,2092435032.0,2263980928.0,1740744984.0,852673055.0,1022099054.0,1811943274.0,1806840211.0,887880926.0,2088922445.0,312126314.0
10,Phải thu khách hàng,1744562985.0,1666602663.0,1211265343.0,613356359.0,794048670.0,1334490159.0,1329542310.0,624534201.0,1291432456.0,50644259.0
11,Trả trước người bán,82221074.0,17047520.0,0.0,122639110.0,13700400.0,307597094.0,309814101.0,204078693.0,0.0,123640000.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Phải thu khác,275508241.0,585675440.0,538968036.0,134919322.0,248527613.0,169856021.0,167483800.0,59268032.0,51522932.0,137842055.0
16,Dự phòng nợ khó đòi,-9857268.0,-5344695.0,-9488395.0,-18241736.0,-34177629.0,0.0,0.0,0.0,0.0,0.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745967057.0,0.0
18,"Hàng tồn kho, ròng",5403391840.0,4947672589.0,3729268061.0,5843685163.0,5111628083.0,5906393759.0,7339091587.0,7599602716.0,17515404738.0,12751884361.0
19,Hàng tồn kho,5545046003.0,5109635281.0,3796553292.0,5927025954.0,5178240001.0,5906393759.0,7339091587.0,7599602716.0,17515404738.0,13026749476.0
20,Dự phòng giảm giá HTK,-141654163.0,-161962692.0,-67285231.0,-83340791.0,-66611918.0,0.0,0.0,0.0,0.0,-274865115.0
21,Tài sản lưu động khác,105447301.0,59146092.0,0.0,138092024.0,29789500.0,0.0,5676015.0,3871030.0,108522467.0,52967807.0
22,Trả trước ngắn hạn,28200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17809091.0,52967807.0
23,Thuế VAT phải thu,39247301.0,50895534.0,0.0,29535524.0,29789500.0,0.0,5676015.0,0.0,73355676.0,0.0
24,Phải thu thuế khác,0.0,8250558.0,0.0,108556500.0,0.0,0.0,0.0,3871030.0,17357700.0,0.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,38000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,3762648012.0,7137832647.0,7143058240.0,2891886006.0,2845591663.0,3371087155.0,5351232969.0,5021213831.0,5210787096.0,4902155388.0
28,Phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,2094388852.0,1932099928.0,1780691205.0,1637054055.0,1503666905.0,1991177047.0,3943463470.0,3708244969.0,4094079565.0,4778798971.0
37,GTCL TSCĐ hữu hình,2094388852.0,1932099928.0,1780691205.0,1637054055.0,1503666905.0,1991177047.0,3943463470.0,3708244969.0,3949454565.0,3649593801.0
