,Unnamed: 0,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,8422069552.0,22149641215.0,38562594537.0,28530531966.0,26475576791.0,1822468080.0,17325549528.0,46797762061.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,0.0,0.0,54680008151.0,44729774163.0,44135224443.0,48867876136.0,44675122320.0,56470133267.0
2,Lãi trước thuế,0.0,0.0,14322866756.0,7864627575.0,9553978374.0,15894345880.0,26836149677.0,36167142839.0
3,Khấu hao TSCĐ,21930353742.0,21961733999.0,22143951361.0,22292747509.0,22298912008.0,22123303381.0,11350529276.0,11350529276.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,0.0,0.0,-12505907.0,-15471840.0,-13615493.0,-580961612.0,-80462341.0,-901901711.0
9,Chi phí lãi vay,0.0,0.0,18225695941.0,14587870919.0,12295949554.0,11431188487.0,6568905708.0,9854362863.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,0.0,0.0,99237570.0,-811828572.0,-1532978476.0,-34072359973.0,19891853362.0,10464456973.0
13,(Tăng)/giảm hàng tồn kho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Tăng/(giảm) các khoản phải trả,0.0,0.0,755930971.0,-3839475941.0,-6920908410.0,550328625.0,-5541104970.0,-8047546218.0
15,( Tăng)/giảm chi phí trả trước,0.0,0.0,1907581524.0,700000000.0,0.0,0.0,0.0,-1345653859.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,0.0,0.0,-18880163679.0,-12247937684.0,-9205760766.0,-13523376708.0,-41144019078.0,-9804362863.0
18,Thuế thu nhập doanh nghiệp đã trả,0.0,0.0,0.0,0.0,0.0,0.0,-556302106.0,-939265239.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,11936906.0,-530408989.0,-5653572991.0,-100684160.0,13615493.0,-4353079296.0,-2172580148.0,-88238267689.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,0.0,-548175796.0,-5666078898.0,-116156000.0,0.0,-4934040908.0,-2253042489.0,-73566272287.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25337540572.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10018797992.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,11936906.0,17766807.0,12505907.0,15471840.0,13615493.0,580961612.0,80462341.0,646747178.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,-8435449496.0,-20700000000.0,-32785422505.0,-28135298589.0,-17457211438.0,73907232111.0,-85766261924.0,35678583003.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,0.0,0.0,0.0,0.0,15500000000.0,112489050000.0,94482947552.0,163207805003.0
33,Tiển trả các khoản đi vay,-8435449496.0,-20700000000.0,-32785422505.0,-28135298589.0,-32957211438.0,-38581817889.0,-180249209476.0,-127529222000.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,-1443038.0,919232226.0,123599041.0,294549217.0,9031980846.0,71376620895.0,-70613292544.0,-5761922625.0
38,Tiền và tương đương tiền đầu kỳ,1690321194.0,1688878156.0,2607648137.0,2731247178.0,3025796395.0,12057777241.0,83434398136.0,12821105592.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,-462245.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,1688878156.0,2607648137.0,2731247178.0,3025796395.0,12057777241.0,83434398136.0,12821105592.0,7059182967.0
