,CHỈ TIÊU,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,27032631691299.0,35590512421560.0,41878178654095.0,61465192184379.0,64434160341812.0,71291315719869.0,76446763638805.0,86529349853461.0,101033268773690.0,105147556309591.0
1,"Tiền mặt, vàng bạc, đá quý",290452143282.0,357314966388.0,334550243535.0,394046806149.0,271566347145.0,318618212910.0,266475949276.0,295746112695.0,398641826345.0,447803057693.0
2,Tiền gửi tại Ngân hàng nhà nước Việt Nam,735182590150.0,699242031290.0,506560690117.0,250032797911.0,243616552330.0,440947678293.0,2941222700590.0,2200651682348.0,2341302448289.0,1374241514119.0
3,Tiền gửi tại các TCTD khác và cho vay các TCTD khác,1255825662834.0,2069023413281.0,4579602212211.0,10190226386090.0,12353454916824.0,15267644813949.0,11627382764646.0,15223083833362.0,22855032502539.0,21288313094530.0
4,Chứng khoán kinh doanh,159050434401.0,18056619147.0,104235636547.0,1368722198188.0,0.0,0.0,0.0,0.0,0.0,0.0
5,    Chứng khoán kinh doanh,181514772552.0,22450370885.0,107527745273.0,1370884561726.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Dự phòng giảm giá chứng khoán kinh doanh,-22464338151.0,-4393751738.0,-3292108726.0,-2162363538.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Các công cụ tài chính phái sinh và các tài sản tài chính khác,0.0,0.0,0.0,0.0,1561550000.0,883750000.0,49127120000.0,5554449516.0,4004260508.0,9615227826.0
8,Cho vay khách hàng,14195556508533.0,15633183931713.0,20039701178538.0,30005618863723.0,33898537148139.0,37522475137691.0,42158036315716.0,47808005549421.0,53853929621847.0,61824957481409.0
9,  Cho vay khách hàng,14388442000025.0,15821970562729.0,20267711996409.0,30415689594862.0,34226235570361.0,37916118452171.0,42623753622624.0,48378542968777.0,54458731509641.0,62508119103848.0
10,Dự phòng rủi ro cho vay khách hàng,-192885491492.0,-188786631016.0,-228010817871.0,-410070731139.0,-327698422222.0,-393643314480.0,-465717306908.0,-570537419356.0,-604801887794.0,-683161622439.0
