,CHỈ TIÊU,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,975120271365.0,891102028307.0,885545264022.0,840273965476.0,892604339739.0,722070452254.0,639187164554.0,644646637356.0,642382865165.0,615792508765.0
1,TÀI SẢN NGẮN HẠN,141985643209.0,131888922130.0,188561431400.0,183789588462.0,282345913018.0,156690217977.0,106385349626.0,154827882660.0,168197358032.0,153147458017.0
2,Tiền và tương đương tiền,4478740579.0,11261111211.0,787945503.0,765228878.0,671072764.0,229056296.0,755421633.0,598483319.0,336408666.0,866872677.0
3,Tiền,4478740579.0,11261111211.0,787945503.0,765228878.0,671072764.0,229056296.0,755421633.0,598483319.0,336408666.0,866872677.0
4,Các khoản tương đương tiền,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Giá trị thuần đầu tư ngắn hạn,44651825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Đầu tư ngắn hạn,44651825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Các khoản phải thu,91596382065.0,55509281988.0,118021553712.0,122395269191.0,188265063099.0,90431001953.0,54202121921.0,126191661803.0,124285539958.0,50728653797.0
10,Phải thu khách hàng,79299229180.0,43952591607.0,63500777233.0,69794375958.0,67379967108.0,50949395083.0,55357114067.0,78515631216.0,58317100336.0,34191481704.0
11,Trả trước người bán,10211938301.0,11772136648.0,51646800938.0,49350197735.0,117643466327.0,53821787627.0,19718572868.0,70137044495.0,98256324310.0,44151225744.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8525000000.0,2283923674.0,0.0
15,Phải thu khác,2085214584.0,364553733.0,3355783903.0,3732503860.0,3723438026.0,3186627605.0,3471243348.0,3585794454.0,-34670000000.0,3116736986.0
16,Dự phòng nợ khó đòi,0.0,-580000000.0,-580000000.0,-580000000.0,-580000000.0,-17625000000.0,-24443000000.0,-34670000000.0,98191638.0,-30828982275.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,98191638.0,98191638.0,98191638.0,98191638.0,98191638.0,98191638.0,0.0,98191638.0
18,"Hàng tồn kho, ròng",44321762359.0,64501893163.0,69570863410.0,60551957059.0,93118824035.0,65544034834.0,51379585392.0,27941315502.0,43235153017.0,97379172492.0
19,Hàng tồn kho,44321762359.0,64501893163.0,69570863410.0,60551957059.0,93118824035.0,65544034834.0,51379585392.0,27941315502.0,43235153017.0,97379172492.0
20,Dự phòng giảm giá HTK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Tài sản lưu động khác,1544106381.0,616635768.0,181068775.0,77133334.0,290953120.0,486124894.0,48220680.0,96422036.0,340256391.0,4172759051.0
22,Trả trước ngắn hạn,0.0,0.0,181068775.0,77133334.0,289177902.0,56777074.0,36928843.0,36938678.0,43872583.0,226542300.0
23,Thuế VAT phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3573210872.0
24,Phải thu thuế khác,0.0,0.0,0.0,0.0,1775218.0,429347820.0,11291837.0,59483358.0,296383808.0,373005879.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,1544106381.0,616635768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,833134628156.0,759213106177.0,696983832622.0,656484377014.0,610258426721.0,565380234277.0,532801814928.0,489818754696.0,474185507133.0,462645050748.0
28,Phải thu dài hạn,0.0,0.0,63200000.0,63200000.0,63200000.0,63200000.0,534166665.0,470966665.0,1290105413.0,602825809.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,63200000.0,63200000.0,63200000.0,63200000.0,534166665.0,470966665.0,1290105413.0,602825809.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,781272938950.0,733188204566.0,684014466066.0,631823962177.0,585145864816.0,538604158307.0,495747433036.0,448020334976.0,414387384325.0,384428167297.0
37,GTCL TSCĐ hữu hình,773283152928.0,724475007352.0,678764802986.0,627007894485.0,580763392512.0,534593229778.0,492069299895.0,444674997223.0,411374841960.0,381748420320.0
38,Nguyên giá TSCĐ hữu hình,1109807372036.0,1110303059763.0,1110425713542.0,1104559563685.0,1106804820967.0,1109710727348.0,1116255877639.0,1117945214003.0,1127572033982.0,1149109859021.0
39,Khấu hao lũy kế TSCĐ hữu hình,-336524219108.0,-385828052411.0,-431660910556.0,-477551669200.0,-526041428455.0,-575117497570.0,-624186577744.0,-673270216780.0,-716197192022.0,-767361438701.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,5679780469.0,5342110081.0,5249663080.0,4816067692.0,4382472304.0,4010928529.0,3678133141.0,3345337753.0,3012542365.0,2679746977.0
44,Nguyên giá TSCĐ vô hình,7161937763.0,7161937763.0,7464337763.0,7464337763.0,7464337763.0,7464337763.0,7464337763.0,7464337763.0,7464337763.0,7464337763.0
