,Unnamed: 0,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,23762749468.0,-24503471787.0,36493656241.0,10533311575.0,-19225430456.0,-778955709.0,18514405094.0,10078992332.0,24783746082.0,15346845033.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,19660650842.0,862687050.0,15285857812.0,16200263525.0,10668696478.0,26817429165.0,23036473183.0,33989895632.0,10962664439.0,18886798409.0
2,Lãi trước thuế,17191929113.0,25691651661.0,12882089492.0,13350794787.0,9821360007.0,19661447214.0,16051524715.0,30395919369.0,8240909504.0,14127750102.0
3,Khấu hao TSCĐ,3362215978.0,3213640175.0,3121606097.0,3171564691.0,3164244315.0,3226542943.0,3272622131.0,3254709267.0,3305352846.0,3341918200.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,0.0,-30710403135.0,0.0,0.0,0.0,3310878882.0,4755309110.0,0.0,-392636.0,1900885086.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,423314184.0,0.0,283378449.0,0.0,1297659502.0,0.0,295414271.0,0.0,579839151.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-1067858230.0,4449333093.0,-1119118065.0,-936739134.0,-651991112.0,-510478188.0,-763531976.0,-661370713.0,-806914631.0,-1328649776.0
9,Chi phí lãi vay,174363981.0,-2204848928.0,401280288.0,331264732.0,-1664916732.0,-168621188.0,-279450797.0,705223438.0,223709356.0,265055646.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,-10863749696.0,-45576993048.0,-4733371978.0,-12895297884.0,-19010509801.0,-15074802607.0,-7380892375.0,29609589334.0,-7706962496.0,-15678119187.0
13,(Tăng)/giảm hàng tồn kho,8990904065.0,17915216861.0,67019432205.0,-6405618446.0,-3683754898.0,-17014596105.0,5256598994.0,-22506524582.0,40827894255.0,5487235090.0
14,Tăng/(giảm) các khoản phải trả,7054640992.0,1170866442.0,-29741555036.0,16544764176.0,-9141406258.0,11200346617.0,4243317481.0,-29175543581.0,-17501229649.0,18247872717.0
15,( Tăng)/giảm chi phí trả trước,-768707858.0,877494261.0,-2969684890.0,406950109.0,2158847795.0,850097982.0,-838456266.0,-1490587065.0,-1540415865.0,-373248488.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,-190988877.0,-323766353.0,-367021872.0,-308524230.0,-217303772.0,-147430761.0,-291210466.0,-149021306.0,-258204602.0,-223693508.0
18,Thuế thu nhập doanh nghiệp đã trả,0.0,0.0,-8000000000.0,-1490812647.0,0.0,-7410000000.0,-5266475457.0,0.0,0.0,-11000000000.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
