,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Doanh số,332089282897.0,361732424500.0,397722524773.0,450560482296.0,499958664082.0,547585951279.0,491314677663.0,467306780695.0,534394103914.0
1,Các khoản giảm trừ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Doanh số thuần,332089282897.0,361732424500.0,397722524773.0,450560482296.0,499958664082.0,547585951279.0,491314677663.0,467306780695.0,534394103914.0
3,Giá vốn hàng bán,-193337850283.0,-195890058863.0,-217200954171.0,-244334569422.0,-267052528589.0,-279216752021.0,-258194888555.0,-267325635795.0,-281081412462.0
4,Lãi gộp,138751432614.0,165842365637.0,180521570602.0,206225912874.0,232906135493.0,268369199258.0,233119789108.0,199981144900.0,253312691452.0
5,Thu nhập tài chính,3639869811.0,4704642272.0,9719726589.0,24124456852.0,27764690757.0,31074204666.0,29155310833.0,21024431489.0,23227147258.0
6,Chi phí tài chính,-22785811540.0,-16512111178.0,-4535578029.0,-4372826716.0,-5016314074.0,-5637725801.0,-10675298462.0,-15688241270.0,-19315408450.0
7,Trong đó: Chi phí lãi vay,-18841036656.0,-12567336294.0,-399840000.0,-370207508.0,-752923000.0,-1603031099.0,-6419322254.0,-11664724978.0,-15146923696.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,-34104232481.0,-43903531345.0,-50484737560.0,-53207909050.0,-52562445964.0,-49105581089.0,-42545869029.0,-36715829914.0,-36237785530.0
10,Chi phí quản lý doanh  nghiệp,-37805555020.0,-35190981353.0,-41572525926.0,-40537463430.0,-50287352167.0,-48567256048.0,-54547992698.0,-42467887695.0,-47363966929.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,47695703384.0,74940384033.0,93648455676.0,132232170530.0,152804714045.0,196132840986.0,154505939752.0,126133617510.0,173622677801.0
12,Thu nhập khác,2001845276.0,88943102.0,787884965.0,6247489149.0,8972078359.0,9581131509.0,7928092287.0,11565924652.0,2557075007.0
13,Chi phí khác,-4877816361.0,-913928792.0,-295957586.0,-647774160.0,-1334068490.0,-837636354.0,-18773961.0,-901945379.0,-610883639.0
14,"Thu nhập khác, ròng",-2875971085.0,-824985690.0,491927379.0,5599714989.0,7638009869.0,8743495155.0,7909318326.0,10663979273.0,1946191368.0
16,Lãi/(lỗ) ròng trước thuế,44819732299.0,74115398343.0,94140383055.0,137831885519.0,160442723914.0,204876336141.0,162415258078.0,136797596783.0,175568869169.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-11973164458.0,-18919174717.0,-21382556604.0,-30740202221.0,-34896048222.0,-42970424248.0,-34127539475.0,-15396283104.0,-18367505296.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,0.0,0.0,0.0,0.0,0.0,-180379877.0,10321919.0,10270416.0,3459630.0
19,Chi phí thuế thu nhập doanh nghiệp,-11973164458.0,-18919174717.0,-21382556604.0,-30740202221.0,-34896048222.0,-43150804125.0,-34117217556.0,-15386012688.0,-18364045666.0
20,Lãi/(lỗ) thuần sau thuế,32846567841.0,55196223626.0,72757826451.0,107091683298.0,125546675692.0,161725532016.0,128298040522.0,121411584095.0,157204823503.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,32846567841.0,55196223626.0,72757826451.0,107091683298.0,125546675692.0,161725532016.0,128298040522.0,121411584095.0,157204823503.0
23,Lãi cơ bản trên cổ phiếu,0.0,0.0,218.0,1848.0,2166.0,2790.0,2213.0,2095.0,2520.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.0,2520.0
