,Unnamed: 0,2014,2015,2016,2017,2018,2019,2020,2021
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,4763529751.0,6429040485.0,12996727440.0,21191453465.0,31303203159.0,25195410001.0,-1141275962.0,27641909019.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35321065169.0
2,Lãi trước thuế,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11743933591.0
3,Khấu hao TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23536573490.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372641.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí lãi vay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39185447.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1096075826.0
13,(Tăng)/giảm hàng tồn kho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-764501826.0
14,Tăng/(giảm) các khoản phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5424390226.0
15,( Tăng)/giảm chi phí trả trước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874581268.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39185447.0
18,Thuế thu nhập doanh nghiệp đã trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1151584093.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78000000.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-19228804698.0,-10172949790.0,-16350757834.0,-11193943627.0,-13649218808.0,-20992896591.0,-3659766197.0,-17410197238.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-19728804698.0,-10757693558.0,-16982120881.0,-11533114510.0,-14136730056.0,-21602541330.0,-8257531466.0,-17410197238.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,0.0,90000000.0,0.0,0.0,0.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,500000000.0,0.0,0.0,0.0,0.0,0.0,4350040042.0,0.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,0.0,584743768.0,541363047.0,339170883.0,487511248.0,609644739.0,247725227.0,0.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,10762078000.0,-1074500000.0,-7254930000.0,-3005418250.0,-3232811050.0,-5856100000.0,-4625031900.0,-4333734000.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,18208018000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,0.0,4250000000.0,400000000.0,6349360000.0,2278708000.0,250000000.0,250000000.0,2030000000.0
33,Tiển trả các khoản đi vay,-5943000000.0,-3724500000.0,-5901500000.0,-7613600000.0,-3587699000.0,-3501100000.0,-1921600000.0,-3007168000.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,-1502940000.0,-1600000000.0,-1753430000.0,-1741178250.0,-1923820050.0,-2605000000.0,-2953431900.0,-3356566000.0
37,Lưu chuyển tiền thuần trong kỳ,-3703196947.0,-4818409305.0,-10608960394.0,6992091588.0,14421173301.0,-1653586590.0,-9426074059.0,5897977781.0
38,Tiền và tương đương tiền đầu kỳ,35474412676.0,31771215729.0,26952806424.0,16343846030.0,23335937618.0,37757110919.0,36103524329.0,26677450270.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,31771215729.0,26952806424.0,16343846030.0,23335937618.0,37757110919.0,36103524329.0,26677450270.0,32575428051.0
