,CHỈ TIÊU,Q1 2013,Q2 2013,Q3 2013,Q4 2013,Q1 2014,Q2 2014,Q3 2014,Q4 2014,Q1 2015,Q2 2015
0,Doanh số,20757673008.0,24207151972.0,22305707673.0,22578141922.0,22184566170.0,16929373634.0,17018048293.0,22895624362.0,19766515375.0,23851283615.0
1,Các khoản giảm trừ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Doanh số thuần,20757673008.0,24207151972.0,22305707673.0,22578141922.0,22184566170.0,16929373634.0,17018048293.0,22895624362.0,19766515375.0,23851283615.0
3,Giá vốn hàng bán,-19891922323.0,-25426110992.0,-23036194275.0,-36768906947.0,-24883781698.0,-11872062318.0,-18493084465.0,-26226085452.0,-16053429080.0,-18402254133.0
4,Lãi gộp,865750685.0,-1218959020.0,-730486602.0,-14190765025.0,-2699215528.0,5057311316.0,-1475036172.0,-3330461090.0,3713086295.0,5449029482.0
5,Thu nhập tài chính,43852510.0,82585067.0,50027301.0,521432629.0,4977653.0,17808089.0,684133363.0,86812670.0,12809198.0,6318030.0
6,Chi phí tài chính,-1907826559.0,-4591931218.0,-2029272202.0,-5395677631.0,-5207290188.0,-3496445137.0,-496075337.0,-2551916458.0,-2631099997.0,-4230016248.0
7,Trong đó: Chi phí lãi vay,-1879849602.0,-2037944627.0,-1935884378.0,-191228004.0,-1827815988.0,-1680528359.0,-1713021645.0,-1716323557.0,-1590720803.0,-1512859307.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,-473205411.0,-489603737.0,-370238327.0,-433463063.0,-590763917.0,-453570891.0,-574757149.0,-599360457.0,-457556247.0,-480409954.0
10,Chi phí quản lý doanh  nghiệp,-1014029777.0,-1106483739.0,-1008231209.0,-1289452579.0,-1016876153.0,-1125103377.0,-827606958.0,-1012645765.0,-800875613.0,-744921310.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,-2485458552.0,-7324392647.0,-4088201039.0,-20787925669.0,-9509168133.0,0.0,-2689342253.0,-7407571100.0,-163636364.0,0.0
12,Thu nhập khác,0.0,0.0,0.0,0.0,19968000000.0,6262227145.0,0.0,0.0,1943679408.0,0.0
13,Chi phí khác,0.0,0.0,0.0,0.0,-10458831867.0,-6262227145.0,0.0,0.0,-1780043044.0,0.0
14,"Thu nhập khác, ròng",0.0,0.0,0.0,0.0,9509168133.0,0.0,0.0,0.0,163636364.0,0.0
15,Lãi/(lỗ) từ công ty liên doanh  (từ năm 2015),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Lãi/(lỗ) ròng trước thuế,-2485458552.0,-7324392647.0,-4088201039.0,-20787925669.0,0.0,0.0,-2689342253.0,-7407571100.0,0.0,0.0
17,Thuế thu nhập doanh nghiệp – hiện thời,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Chi phí thuế thu nhập doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Lãi/(lỗ) thuần sau thuế,-2485458552.0,-7324392647.0,-4088201039.0,-20787925669.0,0.0,0.0,-2689342253.0,-7407571100.0,0.0,0.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,-2485458552.0,-7324392647.0,-4088201039.0,-20787925669.0,0.0,0.0,-2689342253.0,-7407571100.0,0.0,0.0
23,Lãi cơ bản trên cổ phiếu,0.0,0.0,-821.0,-4173.0,0.0,0.0,-540.0,-1487.0,0.0,0.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
