,CHỈ TIÊU,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Doanh số,133114171662.0,133181399447.0,35468071191.0,67781892474.0,17630451881.0,195458015643.0,40679817719.0,78950180277.0,48724508423.0,82886748474.0
1,Các khoản giảm trừ,0.0,-4740155677.0,-50780145.0,-551078328.0,-59241827.0,-3475713213.0,0.0,0.0,0.0,0.0
2,Doanh số thuần,133114171662.0,128441243770.0,35417291046.0,67230814146.0,17571210054.0,191982302430.0,40679817719.0,78950180277.0,48724508423.0,82886748474.0
3,Giá vốn hàng bán,-107437439443.0,-91736286482.0,-22540987172.0,-46283144769.0,-11762310283.0,-136015508536.0,-26563811639.0,-53458692888.0,-31564213829.0,-48461869385.0
4,Lãi gộp,25676732219.0,36704957288.0,12876303874.0,20947669377.0,5808899771.0,55966793894.0,14116006080.0,25491487389.0,17160294594.0,34424879089.0
5,Thu nhập tài chính,336953946.0,311454496.0,261369411.0,48704060.0,435699863.0,81517958.0,436205626.0,254117916.0,687483168.0,5607650379.0
6,Chi phí tài chính,-160218637.0,-583997457.0,228529259.0,720976525.0,-144926713.0,-242804221.0,-130170118.0,-133723425.0,-141516505.0,-342504990.0
7,Trong đó: Chi phí lãi vay,0.0,0.0,0.0,-108827177.0,-127992813.0,-147109406.0,-116921150.0,-133723425.0,-141516505.0,-113789925.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,-5152200825.0,-11915576522.0,-2798765932.0,-5135136709.0,-1514337022.0,-9481956084.0,-2721907610.0,-6299411363.0,-5296623945.0,-7586813531.0
10,Chi phí quản lý doanh  nghiệp,-12141415223.0,-17187932655.0,-7926773499.0,-14464898191.0,-3640579071.0,-28011892041.0,-9377279994.0,-12399029763.0,-10300899221.0,-20188404483.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,8559851480.0,7328905150.0,2640663113.0,2117315062.0,944756828.0,18311659506.0,2322853984.0,6913440754.0,2108738091.0,11914806464.0
12,Thu nhập khác,125312500.0,230154160.0,423855735.0,85982955.0,135000000.0,943545368.0,106251263.0,80000000.0,889587969.0,229719320.0
13,Chi phí khác,-15872790.0,-828618612.0,0.0,0.0,-40285000.0,-157954144.0,-50513583.0,-124465763.0,-416213506.0,-315165203.0
14,"Thu nhập khác, ròng",109439710.0,-598464452.0,423855735.0,85982955.0,94715000.0,785591224.0,55737680.0,-44465763.0,473374463.0,-85445883.0
16,Lãi/(lỗ) ròng trước thuế,8669291190.0,6730440698.0,3064518848.0,2203298017.0,1039471828.0,19097250730.0,2378591664.0,6868974991.0,2582112554.0,11829360581.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-1722086638.0,-1473526910.0,-625572197.0,-447859603.0,-135013086.0,-3916198630.0,-419918333.0,-1345766355.0,-763499802.0,-1193429756.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Chi phí thuế thu nhập doanh nghiệp,-1722086638.0,-1473526910.0,-625572197.0,-447859603.0,-135013086.0,-3916198630.0,-419918333.0,-1345766355.0,-763499802.0,-1193429756.0
20,Lãi/(lỗ) thuần sau thuế,6947204552.0,5256913788.0,2438946651.0,1755438414.0,904458742.0,15181052100.0,1958673331.0,5523208636.0,1818612752.0,10635930825.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,6947204552.0,5256913788.0,2438946651.0,1755438414.0,904458742.0,15181052100.0,1958673331.0,5523208636.0,1818612752.0,10635930825.0
23,Lãi cơ bản trên cổ phiếu,839.0,635.0,295.0,161.0,109.0,1834.0,237.0,577.0,220.0,1118.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,274.0,-274.0,0.0,0.0,0.0,0.0,0.0,0.0
