,CHỈ TIÊU,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,216255572762.0,377244357812.0,450435801379.0,457608068580.0,476116749725.0,470797101784.0,519216932773.0,462467027168.0,516049128933.0,688403792658.0
1,TÀI SẢN NGẮN HẠN,84982063532.0,123395695795.0,95012509286.0,126463950134.0,207350320155.0,243509701126.0,260481571824.0,215315843540.0,302535475556.0,459477881010.0
2,Tiền và tương đương tiền,3493182743.0,5548382807.0,7294109464.0,2343338866.0,33898554680.0,20146590970.0,8683612842.0,18026098865.0,5249720056.0,33623430547.0
3,Tiền,3493182743.0,5548382807.0,7294109464.0,2343338866.0,21898554680.0,20146590970.0,8683612842.0,18026098865.0,5249720056.0,8623430547.0
4,Các khoản tương đương tiền,0.0,0.0,0.0,0.0,12000000000.0,0.0,0.0,0.0,0.0,25000000000.0
5,Giá trị thuần đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,38000000000.0,69985047469.0,105000000000.0,102500000000.0
6,Đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,38000000000.0,69985047469.0,105000000000.0,102500000000.0
9,Các khoản phải thu,38472964468.0,70760251056.0,57978317421.0,75966759708.0,93779613859.0,114199441067.0,140969537233.0,53494596200.0,103392668314.0,160270410945.0
10,Phải thu khách hàng,37966923877.0,35239187564.0,53456550872.0,74807689852.0,81892977780.0,103496460424.0,116665398842.0,56154509169.0,76552662225.0,140076440750.0
11,Trả trước người bán,2182340100.0,37768257820.0,6277972834.0,1773616600.0,281220720.0,683800288.0,11245729558.0,427787150.0,577970660.0,863782786.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Phải thu khác,204721474.0,314821916.0,463166995.0,1101411222.0,12740625825.0,19931542260.0,25102622568.0,8867227116.0,38262205010.0,30642953359.0
16,Dự phòng nợ khó đòi,-1881020983.0,-2562016244.0,-2219373280.0,-1715957966.0,-1135210466.0,-9912361905.0,-12044213735.0,-11954927235.0,-12000169581.0,-11312765950.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",41376200909.0,38936514071.0,23648377162.0,45069074829.0,70039460868.0,99766555463.0,59230917369.0,69293045512.0,78759516189.0,138708461226.0
19,Hàng tồn kho,41722199403.0,39038358412.0,23807699269.0,45208097422.0,71210605682.0,100779223227.0,59420634361.0,69293045512.0,78759516189.0,140777931249.0
20,Dự phòng giảm giá HTK,-345998494.0,-101844341.0,-159322107.0,-139022593.0,-1171144814.0,-1012667764.0,-189716992.0,0.0,0.0,-2069470023.0
21,Tài sản lưu động khác,1639715412.0,8150547861.0,6091705239.0,3084776731.0,9632690748.0,9397113626.0,13597504380.0,4517055494.0,10133570997.0,24375578292.0
22,Trả trước ngắn hạn,477224561.0,100000000.0,1259137403.0,3084776731.0,9632690748.0,6188120121.0,2737928334.0,3124074550.0,9322629811.0,19986605147.0
23,Thuế VAT phải thu,872490983.0,7885241011.0,4832567836.0,0.0,0.0,1208993505.0,3561912540.0,1392980944.0,0.0,4388973145.0
24,Phải thu thuế khác,0.0,0.0,0.0,0.0,0.0,2000000000.0,7297663506.0,0.0,810941186.0,0.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,289999868.0,165306850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,131273509230.0,253848662017.0,355423292093.0,331144118446.0,268766429570.0,227287400658.0,258735360949.0,247151183628.0,213513653377.0,228925911648.0
28,Phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,130858467134.0,253574739514.0,293981698623.0,321861652592.0,265130211423.0,194098906401.0,247876747291.0,241076811765.0,209132038980.0,221219683226.0
37,GTCL TSCĐ hữu hình,116362429788.0,112652257268.0,293948683628.0,321841843597.0,264931941576.0,193992006222.0,247854613780.0,241076811765.0,209132038980.0,221219683226.0
38,Nguyên giá TSCĐ hữu hình,254575764825.0,277828700565.0,502608533649.0,597508375201.0,616529087079.0,630055002411.0,759450501131.0,823927755177.0,841830382055.0,899397614782.0
39,Khấu hao lũy kế TSCĐ hữu hình,-138213335037.0,-165176443297.0,-208659850021.0,-275666531604.0,-351597145503.0,-436062996189.0,-511595887351.0,-582850943412.0,-632698343075.0,-678177931556.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,65230339.0,46220995.0,33014995.0,19808995.0,198269847.0,106900179.0,22133511.0,0.0,0.0,0.0
44,Nguyên giá TSCĐ vô hình,443325314.0,443325314.0,403325314.0,403325314.0,657625314.0,657625314.0,657625314.0,577625314.0,577625314.0,471977314.0
