,Unnamed: 0,2012,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,4953719645.0,33501628503.0,10912999882.0,9303931770.0,31277339985.0,23262760001.0,35107723643.0,22878016856.0,19195438991.0,40975485546.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,16226714757.0,21449098723.0,24131919436.0,22369699551.0,39274760574.0,28857153098.0,36597222455.0,20303288636.0,18579102222.0,43405737759.0
2,Lãi trước thuế,62889945.0,1401276842.0,4119006345.0,4755482536.0,7391831660.0,6549580645.0,9242576358.0,1003390595.0,4571923785.0,6139041003.0
3,Khấu hao TSCĐ,18043495886.0,18435189770.0,19085229607.0,16832174925.0,27685356836.0,23093609061.0,30625675566.0,20832805105.0,16356320812.0,24732730614.0
5,Chi phí dự phòng,-443944856.0,3107604076.0,221687163.0,-111741310.0,265007131.0,-1468386575.0,-944491547.0,-649754902.0,938313100.0,10921296000.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11075497.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-3811770526.0,-3013756480.0,-67857744.0,-434026390.0,-945658219.0,-2020544478.0,-6800442240.0,-2468587548.0,-3401853085.0,-2049040843.0
9,Chi phí lãi vay,2376044308.0,1518784515.0,773854065.0,1327809790.0,4878223166.0,2702894445.0,4473904318.0,1585435386.0,114397610.0,3650635488.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,-10679370402.0,-996082651.0,39287252828.0,-43467057827.0,36552664232.0,19122711754.0,5053615259.0,4934716854.0,2278127304.0,2253713249.0
13,(Tăng)/giảm hàng tồn kho,-1920016630.0,-753736782.0,156997367.0,-465166605.0,1754139173.0,516032750.0,9170268.0,731589646.0,64993187.0,-1530979706.0
