,CHỈ TIÊU,2015,2016,2017,2018,2019,2021,2022
0,Doanh số,29133289328.0,32218086559.0,35358228526.0,43425183125.0,52206092445.0,47839274237.0,59685937900.0
1,Các khoản giảm trừ,0.0,0.0,0.0,0.0,0.0,0.0,-12734531.0
2,Doanh số thuần,29133289328.0,32218086559.0,35358228526.0,43425183125.0,52206092445.0,47839274237.0,59673203369.0
3,Giá vốn hàng bán,-23916234771.0,-25624610111.0,-26396347671.0,-33071959565.0,-40589574833.0,-37895489298.0,-49252947919.0
4,Lãi gộp,5217054557.0,6593476448.0,8961880855.0,10353223560.0,11616517612.0,9943784939.0,10420255450.0
5,Thu nhập tài chính,1710400092.0,1898465090.0,2073484051.0,1979149940.0,2330580782.0,1852642743.0,1506620341.0
6,Chi phí tài chính,-604252480.0,-781208100.0,-456017124.0,-364014607.0,-340422196.0,-304213872.0,-289245499.0
7,Trong đó: Chi phí lãi vay,-604252480.0,-781208100.0,-456017124.0,-364014607.0,-340422196.0,-304213872.0,-289245499.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Chi phí quản lý doanh  nghiệp,-4037659566.0,-5018532422.0,-5799002964.0,-7567026907.0,-8779056608.0,-9049453006.0,-7848839265.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,2285542603.0,2692201016.0,4780344818.0,4401331986.0,4827619590.0,2442760804.0,3788791027.0
12,Thu nhập khác,164474466.0,311624732.0,51401526.0,19299000.0,15060964.0,776289582.0,77711213.0
13,Chi phí khác,-95427194.0,-449491385.0,-461114502.0,-23039003.0,-571911.0,-67607704.0,-31582576.0
14,"Thu nhập khác, ròng",69047272.0,-137866653.0,-409712976.0,-3740003.0,14489053.0,708681878.0,46128637.0
16,Lãi/(lỗ) ròng trước thuế,2354589875.0,2554334363.0,4370631842.0,4397591983.0,4842108643.0,3151442682.0,3834919664.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-518000000.0,-510866800.0,-877427084.0,-881752323.0,-970536111.0,-442245366.0,-775380719.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Chi phí thuế thu nhập doanh nghiệp,-518000000.0,-510866800.0,-877427084.0,-881752323.0,-970536111.0,-442245366.0,-775380719.0
20,Lãi/(lỗ) thuần sau thuế,1836589875.0,2043467563.0,3493204758.0,3515839660.0,3871572532.0,2709197316.0,3059538945.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,1836589875.0,2043467563.0,3493204758.0,3515839660.0,3871572532.0,2709197316.0,3059538945.0
23,Lãi cơ bản trên cổ phiếu,0.0,0.0,478.0,957.0,1053.0,737.0,832.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,832.0
