,Unnamed: 0,2015,2016,2017,2018,2019,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,11206400195.0,8560390195.0,3847887242.0,2555529022.0,-171311147.0,-3017890108.0,-19143814251.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,3420215534.0,3904078893.0,4916396776.0,5175608246.0,6275652710.0,5225123836.0,3533981104.0
2,Lãi trước thuế,2354589875.0,2554334363.0,4370631844.0,4397591983.0,4842108643.0,3151442682.0,3834919664.0
3,Khấu hao TSCĐ,2180053026.0,2134398292.0,2163231861.0,2369851596.0,2398323653.0,2028503307.0,1556535720.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,2549500.0,-2549500.0,0.0,23300000.0,541379000.0,1671424900.0,-640099438.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-1721229347.0,-1563312362.0,-2073484053.0,-1979149940.0,-2330580782.0,-1930460925.0,-1506620341.0
9,Chi phí lãi vay,604252480.0,781208100.0,456017124.0,364014607.0,340422196.0,304213872.0,289245499.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,484000000.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,-2029388086.0,-10249817908.0,2864872195.0,-5713017363.0,-6957396491.0,-936536784.0,-3193445225.0
13,(Tăng)/giảm hàng tồn kho,432621318.0,479258.0,-55988419.0,-1064442925.0,1052766946.0,-28890110.0,-310525975.0
14,Tăng/(giảm) các khoản phải trả,5925818241.0,-4657571697.0,3424400714.0,2833251007.0,1514461888.0,-5189768758.0,-10832190442.0
15,( Tăng)/giảm chi phí trả trước,-901584231.0,-22847969.0,-113359365.0,300726235.0,299293125.0,307161862.0,-135556635.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,-604252480.0,-802385526.0,-466076111.0,-374838301.0,-338260543.0,-315036591.0,-229720408.0
18,Thuế thu nhập doanh nghiệp đã trả,-517632820.0,-106081322.0,-1387745280.0,-647000000.0,-1101531793.0,-558548857.0,-442245366.0
19,Tiền thu khác từ các hoạt động kinh doanh,16415192519.0,31013461525.0,7894310538.0,8488769000.0,12197383356.0,78429294.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,-10934589800.0,-10518925059.0,-13228923806.0,-6443526877.0,-13113680345.0,-1599824000.0,-7534111304.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-9096748727.0,-853130017.0,-5775820017.0,-40836648638.0,-295935854.0,4544322419.0,14464875071.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-10817978074.0,-2751595107.0,-7630221170.0,-2156996273.0,-826516636.0,-1377920324.0,-570541160.0
23,Tiền thu được từ thanh lý tài sản cố định,46100000.0,0.0,0.0,0.0,0.0,69600000.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,-40700000000.0,-25500000000.0,-2500000000.0,-6000000000.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,23700000000.0,6500000000.0,19528795890.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,1675129347.0,1898465090.0,1854401153.0,2020347635.0,2330580782.0,1852642743.0,1506620341.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,-1451154930.0,-546602000.0,-546602000.0,-1210045105.0,-1281737000.0,-2045520750.0,-2045520750.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",-904552930.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Tiển trả các khoản đi vay,-546602000.0,-546602000.0,-546602000.0,-546602000.0,-546602000.0,-1126602000.0,-1126602000.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,0.0,0.0,-663443105.0,-735135000.0,-918918750.0,-918918750.0
37,Lưu chuyển tiền thuần trong kỳ,658496538.0,7160658178.0,-2474534775.0,-39491164721.0,-1748984001.0,-519088439.0,-6724459930.0
38,Tiền và tương đương tiền đầu kỳ,42752834816.0,43411331354.0,50571989532.0,48097454757.0,8606290036.0,12007992910.0,11488904471.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,43411331354.0,50571989532.0,48097454757.0,8606290036.0,6857306035.0,11488904471.0,4764444541.0
