,Unnamed: 0,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,1464100489.0,7295123671.0,1303056444.0,-2438602123.0,-1440075811.0,-216823827.0,649752810.0,-2119670049.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-2944507080.0,6192105969.0,-17294519929.0,-9750539799.0,-10157785876.0,697159546.0,611233160.0,1702787403.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-9376578094.0,-3191594552.0,-35526508067.0,-10012982691.0,-15181895598.0,0.0,0.0,0.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,0.0,20000000.0,0.0,0.0,195454546.0,610909091.0,1701669500.0
24,Tiền cho vay hoặc mua công cụ nợ,-38909000000.0,-18722293807.0,-22856425086.0,-4805000000.0,-3450000000.0,0.0,0.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,42959500000.0,25420625000.0,38885093893.0,4603000000.0,8015000000.0,500000000.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,2381571014.0,2685369328.0,2183319331.0,464442892.0,459109722.0,1705000.0,324069.0,1117903.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,3681011000.0,-1247420983.0,10091953629.0,5431767038.0,7832282830.0,-1646122144.0,-1267737348.0,610091466.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",-177010000.0,0.0,-100000000.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,5029996000.0,0.0,15555998929.0,25536214259.0,30128474574.0,12182516626.0,2242391487.0,3285000000.0
33,Tiển trả các khoản đi vay,0.0,-300000000.0,-4150000000.0,-18345732021.0,-21218985054.0,-13828638770.0,-3510128835.0,-2674908534.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,-1171975000.0,-947420983.0,-1214045300.0,-1758715200.0,-1077206690.0,0.0,0.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,2200604409.0,12239808657.0,-5899509856.0,-6757374884.0,-3765578857.0,-1165786425.0,-6751378.0,193208820.0
38,Tiền và tương đương tiền đầu kỳ,3815641445.0,6016245854.0,18206054511.0,12306544655.0,5549169771.0,1783590914.0,617804489.0,611053111.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,6016245854.0,18256054511.0,12306544655.0,5549169771.0,1783590914.0,617804489.0,611053111.0,804261931.0
