,CHỈ TIÊU,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,TỔNG TÀI SẢN,534094656894.0,543675163240.0,526676323929.0,547326423374.0,572718974998.0,594273999072.0,599808499663.0,693633865849.0,688361845170.0,625739909687.0
1,TÀI SẢN NGẮN HẠN,249164617083.0,258319984484.0,241580213905.0,255857648069.0,278745863099.0,295336129343.0,290085037847.0,379427247158.0,372777630033.0,299925829753.0
2,Tiền và tương đương tiền,38532703800.0,55135132696.0,38412263289.0,44859176640.0,59879246118.0,68066068838.0,80155182597.0,111753022185.0,144679985599.0,127303560011.0
3,Tiền,34032703800.0,52135132696.0,29912263289.0,36359176640.0,51379246118.0,49566068838.0,68655182597.0,101247937253.0,134160197571.0,91765216995.0
4,Các khoản tương đương tiền,4500000000.0,3000000000.0,8500000000.0,8500000000.0,8500000000.0,18500000000.0,11500000000.0,10505084932.0,10519788028.0,35538343016.0
5,Giá trị thuần đầu tư ngắn hạn,7217151855.0,8717151855.0,217151855.0,217151855.0,29454855.0,29454855.0,29454855.0,48029454855.0,48029454855.0,15029454855.0
6,Đầu tư ngắn hạn,217151855.0,217151855.0,217151855.0,217151855.0,29454855.0,29454855.0,29454855.0,29454855.0,29454855.0,29454855.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,7000000000.0,8500000000.0,0.0,0.0,0.0,0.0,0.0,48000000000.0,48000000000.0,15000000000.0
9,Các khoản phải thu,52252018142.0,37928335018.0,39892597716.0,40227312467.0,37744714479.0,49004070602.0,58382585025.0,70477177237.0,48070680953.0,42937688322.0
10,Phải thu khách hàng,44713183467.0,32015593729.0,28459231764.0,29709323772.0,29880836156.0,39550280525.0,51966318187.0,66008370034.0,35375893395.0,33514258362.0
11,Trả trước người bán,4983020000.0,4130031003.0,9873954342.0,9223323115.0,6396810342.0,8269624701.0,4109765000.0,3193974966.0,10975108417.0,8177347001.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Phải thu khác,2555814675.0,1748494926.0,1559411610.0,1294665580.0,1467067981.0,1184165376.0,2306501838.0,1274832237.0,1719679141.0,1246082959.0
16,Dự phòng nợ khó đòi,0.0,34215360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",149971883942.0,154960169508.0,161620229787.0,168717606938.0,179911264783.0,176659207314.0,149647214462.0,147224236315.0,128915852594.0,108132084463.0
