,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Doanh số,94275702056.0,114671957410.0,138615501110.0,123731767481.0,102639246546.0,122028259580.0,151837049976.0,236187784517.0,230226093842.0
1,Các khoản giảm trừ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Doanh số thuần,94275702056.0,114671957410.0,138615501110.0,123731767481.0,102639246546.0,122028259580.0,151837049976.0,236187784517.0,230226093842.0
3,Giá vốn hàng bán,-86156302484.0,-107277867851.0,-131057280575.0,-115063364029.0,-86730001872.0,-103512185260.0,-130497756244.0,-214157508742.0,-205664436084.0
4,Lãi gộp,8119399572.0,7394089559.0,7558220535.0,8668403452.0,15909244674.0,18516074320.0,21339293732.0,22030275775.0,24561657758.0
5,Thu nhập tài chính,100115489.0,47415148.0,17457200.0,33264871.0,35705035.0,151317909.0,139630965.0,79833635.0,317593101.0
6,Chi phí tài chính,-1080349078.0,-885326396.0,-755885866.0,-545427636.0,-417563765.0,-513850651.0,-168788000.0,-802984323.0,-1228663985.0
7,Trong đó: Chi phí lãi vay,-1080349078.0,-885326396.0,-755885866.0,-545427636.0,-417563765.0,-513850651.0,-168788000.0,-802984323.0,-1228663985.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Chi phí quản lý doanh  nghiệp,-5292762425.0,-4553060149.0,-5010662172.0,-5497188859.0,-10912096244.0,-15712990737.0,-17819897119.0,-16247350677.0,-17747818726.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,1846403558.0,2003118162.0,1809129697.0,2659051828.0,4615289700.0,2440550841.0,3490239578.0,5059774410.0,5902768148.0
12,Thu nhập khác,257088398.0,6095359415.0,48220066.0,50266090.0,1191217234.0,450995521.0,9458203.0,103693739.0,16054664.0
13,Chi phí khác,-486383287.0,-6298219577.0,-44102143.0,-804051528.0,-3224607767.0,-154513777.0,-55612648.0,-157131620.0,-348179135.0
14,"Thu nhập khác, ròng",-229294889.0,-202860162.0,4117923.0,-753785438.0,-2033390533.0,296481744.0,-46154445.0,-53437881.0,-332124471.0
16,Lãi/(lỗ) ròng trước thuế,1617108669.0,1800258000.0,1813247620.0,1905266390.0,2581899167.0,2737032585.0,3444085133.0,5006336529.0,5570643677.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-366351799.0,-407439978.0,-373373683.0,-399108190.0,-581164988.0,-558839057.0,-636713313.0,-1029358331.0,-1191609145.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Chi phí thuế thu nhập doanh nghiệp,-366351799.0,-407439978.0,-373373683.0,-399108190.0,-581164988.0,-558839057.0,-636713313.0,-1029358331.0,-1191609145.0
20,Lãi/(lỗ) thuần sau thuế,1250756870.0,1392818022.0,1439873937.0,1506158200.0,2000734179.0,2178193528.0,2807371820.0,3976978198.0,4379034532.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,1250756870.0,1392818022.0,1439873937.0,1506158200.0,2000734179.0,2178193528.0,2807371820.0,3976978198.0,4379034532.0
23,Lãi cơ bản trên cổ phiếu,0.0,0.0,1171.0,1225.0,1319.0,1355.0,1854.0,2422.0,2416.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
