,Unnamed: 0,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,10533672273.0,-7662961390.0,13551055548.0,-5690916222.0,9676223758.0,27756135689.0,40951082682.0,-25324109725.0,-5292978630.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-534709200.0,3742945724.0,-1755270072.0,-3061600129.0,-745294965.0,575037678.0,-960278126.0,-5883183967.0,-4048472770.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-630827082.0,-662763693.0,-1772727272.0,-3094865000.0,-781000000.0,0.0,-1099909091.0,-6016711238.0,-4366065871.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,4358153141.0,0.0,0.0,0.0,423719769.0,0.0,53693636.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,-35000000000.0,-28000000000.0,0.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,0.0,35000000000.0,28000000000.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,96117882.0,47556276.0,17457200.0,33264871.0,35705035.0,151317909.0,139630965.0,79833635.0,317593101.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,-9250548299.0,7416460422.0,-5159957041.0,-2274350799.0,-763271135.0,-36258996587.0,-9455396064.0,16903826261.0,4756430874.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,26350000000.0,43251424925.0,33064283155.0,45678589320.0,37893205908.0,7500000000.0,36697108189.0,153059244285.0,82562423955.0
33,Tiển trả các khoản đi vay,-35600548299.0,-35834964503.0,-38224240196.0,-47083627766.0,-37734292793.0,-43758996587.0,-44892552264.0,-134595477434.0,-75850962471.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,0.0,0.0,-869312353.0,-922184250.0,0.0,-1259951989.0,-1559940590.0,-1955030610.0
37,Lưu chuyển tiền thuần trong kỳ,748414774.0,3496444756.0,6635828435.0,-11026867150.0,8167657658.0,-7927823220.0,30535408492.0,-14303467431.0,-4585020526.0
38,Tiền và tương đương tiền đầu kỳ,3028155336.0,3776570110.0,7273014866.0,13908843301.0,2881976151.0,11049633809.0,3121810589.0,33657219081.0,19353751650.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,3776570110.0,7273014866.0,13908843301.0,2881976151.0,11049633809.0,3121810589.0,33657219081.0,19353751650.0,14768731124.0
