,Unnamed: 0,2008,2009,2010,2011,2012,2013,2014,2015,2017,2018
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,18406185186.0,7315626124.0,2095594148.0,-6214205725.0,-20114942555.0,-19506966541.0,-27576254684.0,8957880675.0,-68469113609.0,-39097521055.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,16383579190.0,7666488486.0,13961256485.0,21654579077.0,21020936736.0,20526057206.0,27959623890.0,38479096834.0,61412258638.0,76612064967.0
2,Lãi trước thuế,18608383192.0,13549136686.0,14029787973.0,14269826059.0,14609327766.0,11234642252.0,15905805600.0,20209029386.0,25621605596.0,30292552194.0
3,Khấu hao TSCĐ,1847663968.0,1885873031.0,1733878953.0,6547508765.0,5233123300.0,5664414774.0,6255734877.0,7669490414.0,18587109467.0,18809416270.0
5,Chi phí dự phòng,220206000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,-97487093.0,0.0,0.0,0.0,-176441060.0,-41301005.0,224564191.0,130316441.0,-374582570.0,1279892588.0
7,Lãi/(lỗ) từ thanh lý tài sản cố định,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-3946408650.0,-7423563302.0,-1928563225.0,-161958916.0,-1732793183.0,-1167617881.0,-1816366775.0,-1599841366.0,-18369332611.0,-11290275176.0
9,Chi phí lãi vay,-248778227.0,-344957929.0,126152784.0,999203169.0,3087719913.0,4835919066.0,7389885997.0,12070101959.0,35947458756.0,37520479091.0
10,Thu lãi và cổ tức,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,-3789578102.0,-7621681683.0,-8265645217.0,-2954474802.0,-20998097448.0,-27753207166.0,-28722378348.0,9063225555.0,-62731707064.0,-17748112905.0
13,(Tăng)/giảm hàng tồn kho,11716318074.0,10293737122.0,-4812958552.0,-24952983455.0,-6267200778.0,-7301999370.0,-24735039024.0,-2867658952.0,-25019729259.0,-52770457903.0
14,Tăng/(giảm) các khoản phải trả,30653279.0,1317426772.0,-1054373641.0,344237877.0,-5464089765.0,5174643073.0,8428686850.0,12652559507.0,77712078.0,-11676838242.0
15,( Tăng)/giảm chi phí trả trước,0.0,0.0,0.0,0.0,-2796348738.0,375823893.0,1711176937.0,-30825244523.0,-1829379908.0,6996955816.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,-82902374.0,-271635543.0,-126152784.0,-999203169.0,-3087719913.0,-4835919066.0,-7200129557.0,-11877449323.0,-34201297554.0,-37979356308.0
18,Thuế thu nhập doanh nghiệp đã trả,-5247693110.0,-3162638860.0,-5567106292.0,-2823059907.0,-1506552742.0,-2816091490.0,-4137697600.0,-4204362535.0,-3351982297.0,-882613065.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,5791013985.0,4611771901.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,-604191771.0,-906070170.0,2169560164.0,-1095073247.0,-1015869907.0,-2876273621.0,-880497832.0,-1462285888.0,-2824988243.0,-1649163415.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,15383455916.0,7311951503.0,-34529538606.0,-20346884967.0,-13840939953.0,-14016627924.0,-16469070802.0,-46025323901.0,-60634946279.0,21724694830.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-3386306567.0,-1637191437.0,-36406793901.0,-21007754797.0,-8485844964.0,-8211245805.0,-13026677527.0,-23926858366.0,-85096401947.0,-17955659831.0
23,Tiền thu được từ thanh lý tài sản cố định,823353833.0,199099361.0,0.0,498910914.0,1409644545.0,259090909.0,1024720547.0,0.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,-6000000000.0,-37694914907.0,0.0,0.0,-7000000000.0,-7000000000.0,-15000000000.0,-13430239777.0,0.0,-395416667.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,20000000000.0,39694914907.0,0.0,0.0,0.0,0.0,10000000000.0,4430239777.0,0.0,21000000000.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15000000000.0,-3230000000.0,-33885000000.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,6750043579.0,0.0,0.0,0.0,0.0,0.0,0.0,25000000000.0,52125000000.0
28,Cổ tức và tiền lãi nhận được,3946408650.0,0.0,1877255295.0,161958916.0,235260466.0,935526972.0,532886178.0,1901534465.0,2691455668.0,835771328.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,-8411113680.0,2800686000.0,-6294495162.0,27201761195.0,28663726584.0,34341601289.0,47813328376.0,60544094079.0,146645930854.0,24226902321.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,20719445455.0,3169727272.0,99889048000.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",-2965945680.0,0.0,0.0,0.0,0.0,-10100000.0,0.0,0.0,0.0,-25000000.0
32,Tiền thu được các khoản đi vay,0.0,5485270000.0,6297617614.0,122184030586.0,297980488781.0,395326076277.0,410718658617.0,457975918955.0,785488869568.0,857159539567.0
33,Tiển trả các khoản đi vay,0.0,0.0,-5209506776.0,-91482269391.0,-265484102197.0,-357139888488.0,-377096988696.0,-389263429275.0,-723300210416.0,-810800821336.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6708566673.0,-9181768298.0,-8981099810.0
35,Cổ tức đã trả,-5445168000.0,-2684584000.0,-7382606000.0,-3500000000.0,-3832660000.0,-3834486500.0,-6527787000.0,-4629556200.0,-6250008000.0,-13125716100.0
36,Tiền lãi đã nhận,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,25378527422.0,17428263627.0,-38728439620.0,640670503.0,-5292155924.0,818006824.0,3768002890.0,23476650853.0,17541870966.0,6854076096.0
38,Tiền và tương đương tiền đầu kỳ,1578927476.0,26957454898.0,44385718525.0,5657278905.0,6297949408.0,1098463081.0,1916469905.0,5682268212.0,13410128908.0,3968507986.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,92669597.0,0.0,-2204583.0,0.0,-8491888.0,49190161.0
40,Tiền và tương đương tiền cuối kỳ,26957454898.0,44385718525.0,5657278905.0,6297949408.0,1098463081.0,1916469905.0,5682268212.0,29158919065.0,30943507986.0,10871774243.0
