,Unnamed: 0,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,-1718323302.0,3906167498.0,2160211284.0,4245184084.0,11897949471.0,-24577296120.0,-28924489715.0,-83692332563.0,73912625653.0,-2694924121.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,-6105604089.0,4760748720.0,-1373510379.0,-2436791750.0,-2064420902.0,-1855916194.0,2809571265.0,-12505977889.0,-110203573.0,-4350531278.0
2,Lãi trước thuế,-7458145501.0,-4949359903.0,-4986824604.0,-5960646536.0,-5395324129.0,58701503604.0,1620924284.0,-20519513335.0,-8375220048.0,-11573709286.0
3,Khấu hao TSCĐ,-378330379.0,3160350514.0,3063880057.0,3002319126.0,2861003578.0,-29612213313.0,2232635323.0,2273499045.0,2257832628.0,2136171540.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,0.0,2888509565.0,0.0,0.0,0.0,0.0,0.0,1320033134.0,-861853056.0,-317940556.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,3139875.0,103310.0,0.0,0.0,0.0,0.0,0.0,-2005625.0,4011250.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-163497293.0,2608766481.0,-85708913.0,-88602467.0,-70710209.0,-31369481638.0,-1462383935.0,1413270453.0,6047242888.0,3537307958.0
9,Chi phí lãi vay,1891229209.0,1052378753.0,635143081.0,610138127.0,540609858.0,424275153.0,418395593.0,3008738439.0,817782765.0,1867639066.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,-355569535.0,-7949165966.0,10917784207.0,-1789530269.0,6130111559.0,-5911045301.0,-23738644488.0,-57069774974.0,32324231276.0,-1525273914.0
13,(Tăng)/giảm hàng tồn kho,9772352096.0,11810623862.0,8465133394.0,2719380316.0,6699532556.0,3694495807.0,592109410.0,-11129722758.0,5243556486.0,3949754815.0
14,Tăng/(giảm) các khoản phải trả,-3935689602.0,-6331392497.0,-15003713816.0,5850612484.0,1044715839.0,-18226915452.0,-4114668320.0,13431205735.0,19110077308.0,-2316716491.0
15,( Tăng)/giảm chi phí trả trước,212850366.0,2774878577.0,543057178.0,521655447.0,685682974.0,-1861058593.0,-6951763662.0,-2850686127.0,1921895365.0,3253309549.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,-419091.0,-6276760909.0,0.0,0.0
17,Chi phí lãi vay đã trả,-2262742169.0,-1159525198.0,-488039300.0,-619642144.0,-583772555.0,-413556387.0,-369761558.0,-1108917484.0,-2712519501.0,-1867639066.0
18,Thuế thu nhập doanh nghiệp đã trả,274002553.0,0.0,0.0,0.0,0.0,0.0,3298055130.0,-6596110260.0,6557641584.0,5217923.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,-447568401.0,447568401.0,-689949648.0,238371431.0
20,Tiền chi khác từ các hoạt động kinh doanh,682077078.0,0.0,-900500000.0,-500000.0,-13900000.0,-3300000.0,-1400000.0,-33156298.0,12267896356.0,-81417090.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-164145707.0,7696561367.0,85708913.0,-36397533.0,70710209.0,69146600651.0,38920328890.0,-55546732682.0,-31375380721.0,3842793468.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-327643000.0,-643120000.0,0.0,-125000000.0,0.0,-5744880987.0,-542055045.0,-2633462229.0,-343700000.0,1473994143.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,8119750138.0,0.0,20000000.0,0.0,43502000000.0,0.0,0.0,0.0,129683547.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,-11000000000.0,-2500000000.0,-30500000000.0,-8000333300.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,53000000000.0,-53000000000.0,20699666700.0,9666530563.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,-4000000000.0,4000000000.0,-61000000000.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,5000000.0,0.0,0.0,0.0,31345883825.0,1383327439.0,-1383327439.0,38999751562.0,0.0
28,Cổ tức và tiền lãi nhận được,163497293.0,214931229.0,85708913.0,68602467.0,70710209.0,43597813.0,79056496.0,-29943014.0,768901017.0,572918515.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,51404016182.0,-66273613651.0,-8293347713.0,97204131.0,-17387328786.0,8586483314.0,-22922430172.0,117897117931.0,-50369828098.0,-7584742529.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,48732090000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22000000000.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,33315674179.0,34985528781.0,28993736863.0,19263710973.0,3416590584.0,25596713850.0,2505732013.0,152944605643.0,-1559232769.0,28369608461.0
33,Tiển trả các khoản đi vay,-30643747997.0,-101259142432.0,-37287084576.0,-19166506842.0,-20803919370.0,-17010230536.0,-25428162185.0,-35047487712.0,-70810595329.0,-35954350990.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,49521547173.0,-54670884786.0,-6047427516.0,4305990682.0,-5418669106.0,53155787845.0,-12926590997.0,-21341947314.0,-7832583166.0,-6436873182.0
38,Tiền và tương đương tiền đầu kỳ,24315455212.0,73833862510.0,19162874414.0,13115446898.0,17421437580.0,12002768474.0,65158556319.0,52231965322.0,30892023633.0,23055429217.0
39,Ảnh hưởng của chênh lệch tỷ giá,-3139875.0,-103310.0,0.0,0.0,0.0,0.0,0.0,2005625.0,-4011250.0,0.0
40,Tiền và tương đương tiền cuối kỳ,73833862510.0,19162874414.0,13115446898.0,17421437580.0,12002768474.0,65158556319.0,52231965322.0,30892023633.0,23055429217.0,16618556035.0
