,Unnamed: 0,2013,2014,2015,2016,2017,2018,2019,2020,2021
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,-2594992933.0,-2164717878.0,-27823627352.0,-214587670501.0,-95471895046.0,82682787142.0,5082114087.0,7224655870.0,-5610189187.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,0.0,0.0,2599530467.0,12405270110.0,431915165.0,245567567.0,-2747249528.0,-3802872196.0,-847822444.0
2,Lãi trước thuế,0.0,0.0,2600338423.0,11649686076.0,1133218470.0,361074910.0,-2782404054.0,-87956890036.0,-780260640.0
3,Khấu hao TSCĐ,0.0,0.0,0.0,0.0,238609298.0,258220298.0,262211460.0,262211460.0,253020797.0
5,Chi phí dự phòng,0.0,0.0,0.0,761212572.0,-186742066.0,-430311458.0,0.0,0.0,0.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,0.0,0.0,-807956.0,-16448244.0,-766156067.0,-9066867.0,-253306934.0,83891806380.0,-320582601.0
9,Chi phí lãi vay,0.0,0.0,0.0,10819706.0,12985530.0,65650684.0,26250000.0,0.0,0.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,0.0,0.0,-30761148922.0,-221040533373.0,-81185551102.0,84570352354.0,257323018.0,8039566280.0,935202748.0
13,(Tăng)/giảm hàng tồn kho,0.0,0.0,-3969984999.0,-21622113740.0,14687318651.0,1999890779.0,9106610451.0,6221942149.0,0.0
14,Tăng/(giảm) các khoản phải trả,0.0,0.0,4375138047.0,20647145429.0,-20353923602.0,-3814124207.0,-1537621402.0,-3271304763.0,-5808129488.0
15,( Tăng)/giảm chi phí trả trước,0.0,0.0,-26883308.0,-3895737096.0,-53634666.0,-103365267.0,60996940.0,37324400.0,110559997.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,0.0,0.0,0.0,-9627378.0,-14177858.0,-65650684.0,-26250000.0,0.0,0.0
18,Thuế thu nhập doanh nghiệp đã trả,0.0,0.0,-40278637.0,-1072074453.0,-2121434634.0,-149883400.0,-31695392.0,0.0,0.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,7500000000.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,-14362407000.0,0.0,0.0,0.0,0.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,424705.0,90685220.0,807956.0,-1991373328.0,96839963263.0,-68510478588.0,-20024075829.0,-5581430380.0,7770582601.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,0.0,0.0,0.0,-1500000000.0,-1661300000.0,-39545455.0,0.0,0.0,0.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,-6000000000.0,0.0,-500000000.0,0.0,-19000000000.0,0.0,-7450000000.0,-18000000000.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,6000000000.0,0.0,0.0,500000000.0,0.0,158218832000.0,0.0,25450000000.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,-49480000000.0,-227976214763.0,-34560000000.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,98000000000.0,0.0,49480000000.0,36096000000.0,0.0
28,Cổ tức và tiền lãi nhận được,424705.0,90685220.0,807956.0,8626672.0,1263263.0,9066867.0,253306934.0,332569620.0,320582601.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,3000000000.0,1900000000.0,36000000000.0,209610125000.0,-320000000.0,0.0,0.0,0.0,0.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,3000000000.0,0.0,36000000000.0,214500000000.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,1550000000.0,3750000000.0,700000000.0,640000000.0,0.0,1500000000.0,4700000000.0,0.0,0.0
33,Tiển trả các khoản đi vay,-1550000000.0,-1850000000.0,-700000000.0,-320000000.0,-320000000.0,-1500000000.0,-4700000000.0,0.0,0.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,0.0,0.0,-5209875000.0,0.0,0.0,0.0,0.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,405431772.0,-174032658.0,8177180604.0,-6968918829.0,1048068217.0,14172308554.0,-14941961742.0,1643225490.0,2160393414.0
38,Tiền và tương đương tiền đầu kỳ,0.0,405431772.0,231399114.0,8408579718.0,211031389.0,1259099596.0,15431408150.0,465661171.0,2108886661.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,405431772.0,231399114.0,8408579718.0,1439660889.0,1259099606.0,15431408150.0,489446408.0,2108886661.0,4269280075.0
