,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
0,Doanh số,44223520188.0,112103588955.0,121939839414.0,141381404498.0,144648166204.0,109710609028.0,87911924172.0,123727051593.0
1,Các khoản giảm trừ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Doanh số thuần,44223520188.0,112103588955.0,121939839414.0,141381404498.0,144648166204.0,109710609028.0,87911924172.0,123727051593.0
3,Giá vốn hàng bán,-42283051311.0,-105118700648.0,-114844561674.0,-132733086048.0,-134085680821.0,-104252214186.0,-83961948107.0,-120812927667.0
4,Lãi gộp,1940468877.0,6984888307.0,7095277740.0,8648318450.0,10562485383.0,5458394842.0,3949976065.0,2914123926.0
5,Thu nhập tài chính,487779526.0,1084000732.0,866884004.0,930938773.0,885349201.0,1219646970.0,1715467160.0,1866542856.0
6,Chi phí tài chính,-1078889488.0,-3732679330.0,-3052858132.0,-3288256684.0,-5081470934.0,-5460171683.0,-3544094773.0,-1844848306.0
7,Trong đó: Chi phí lãi vay,-1078889488.0,-3732679330.0,-3052858132.0,-3288256684.0,-5081470934.0,-5460171683.0,-3544094773.0,-1844848306.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Chi phí quản lý doanh  nghiệp,-1221858994.0,-3811515039.0,-3382855178.0,-3854662102.0,-3444807223.0,-3018198874.0,-1932688266.0,-2852466094.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,127499921.0,524694670.0,1526448434.0,2436338437.0,2921556427.0,-1800328745.0,188660186.0,83352382.0
12,Thu nhập khác,33551992.0,231820583.0,696778435.0,385198754.0,1132279882.0,3280906200.0,5871478.0,4105111023.0
13,Chi phí khác,0.0,0.0,-4486127.0,-3162553.0,-45639992.0,0.0,-95096923.0,0.0
14,"Thu nhập khác, ròng",33551992.0,231820583.0,692292308.0,382036201.0,1086639890.0,3280906200.0,-89225445.0,4105111023.0
16,Lãi/(lỗ) ròng trước thuế,161051913.0,756515253.0,2218740742.0,2818374638.0,4008196317.0,1480577455.0,99434741.0,4188463405.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-44231420.0,-168103051.0,-459445374.0,-579307437.0,-842299835.0,-220720844.0,-72597723.0,-856892681.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Chi phí thuế thu nhập doanh nghiệp,-44231420.0,-168103051.0,-459445374.0,-579307437.0,-842299835.0,-220720844.0,-72597723.0,-856892681.0
20,Lãi/(lỗ) thuần sau thuế,116820493.0,588412202.0,1759295368.0,2239067201.0,3165896482.0,1259856611.0,26837018.0,3331570724.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,116820493.0,588412202.0,1759295368.0,2239067201.0,3165896482.0,1259856611.0,26837018.0,3331570724.0
23,Lãi cơ bản trên cổ phiếu,14.0,69.0,207.0,263.0,328.0,133.0,3.0,392.0
24,Lãi trên cổ phiếu pha loãng,0.0,69.0,207.0,263.0,328.0,133.0,3.0,392.0
