,Unnamed: 0,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,33403102792.0,24197576266.0,14842747096.0,42192405665.0,25961358846.0,25342070626.0,31679918889.0,7707577913.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,10734396507.0,28226296938.0,31798304241.0,35522343356.0,40856199174.0,32622530257.0,29955707120.0,27448327125.0
2,Lãi trước thuế,161051913.0,756515253.0,2218740742.0,2818374638.0,4008196317.0,1480577455.0,99434740.0,4188463405.0
3,Khấu hao TSCĐ,8997805106.0,25472176379.0,28045299040.0,30693927744.0,33743925568.0,30151937886.0,28002045743.0,27358000297.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,496650000.0,-496650000.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,-304187.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,0.0,-1238119837.0,-1518593673.0,-1278215710.0,-1977393645.0,-4470156767.0,-1689868136.0,-5942984883.0
9,Chi phí lãi vay,1078889488.0,3732679330.0,3052858132.0,3288256684.0,5081470934.0,5460171683.0,3544094773.0,1844848306.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,22801226507.0,5685851699.0,-13543604386.0,6976226238.0,-4471257570.0,-1427471024.0,12837067147.0,-20823104798.0
13,(Tăng)/giảm hàng tồn kho,253086789.0,-951222232.0,843087057.0,-148692587.0,462133029.0,141754276.0,-375064973.0,59221685.0
14,Tăng/(giảm) các khoản phải trả,-340498049.0,-6539619739.0,-714492656.0,3920700636.0,-4627926142.0,600386170.0,-7522263080.0,3732526299.0
15,( Tăng)/giảm chi phí trả trước,90381668.0,756150184.0,-261959708.0,-207573527.0,52055938.0,-62829444.0,459694058.0,-294748147.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,-135490630.0,-2784745163.0,-3114131117.0,-3218753410.0,-5217581258.0,-5481749347.0,-3583938093.0,-1855538001.0
18,Thuế thu nhập doanh nghiệp đã trả,0.0,-195135421.0,-164456335.0,-651845041.0,-785449575.0,-645325262.0,-32483290.0,-500000000.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,-306814750.0,-405225000.0,-58800000.0,-59106250.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-12592636365.0,-34684469861.0,2380607055.0,-40089771814.0,-61482774946.0,-27670140849.0,-2346792137.0,-2880503968.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-12592636365.0,-29679560000.0,-11514736365.0,-42089806909.0,-63372882180.0,-13371162000.0,0.0,-4631687480.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,3413576365.0,3054791818.0,1275360846.0,1476875726.0,3266451925.0,0.0,4100633245.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,-10000000000.0,0.0,0.0,-500000000.0,-38500000000.0,-39000000000.0,-35000000000.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,547000000.0,10000000000.0,0.0,0.0,20000000000.0,35500000000.0,31000000000.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,0.0,1034513774.0,840551602.0,724674249.0,913231508.0,934569226.0,1153207863.0,1650550267.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,3070378000.0,2875688863.0,-15181892333.0,10482166000.0,21319434000.0,-7805370000.0,-29282620000.0,-7919057140.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,8061000000.0,17173000000.0,6351500000.0,19416100000.0,42195900000.0,9517500000.0,900000000.0,6633292860.0
33,Tiển trả các khoản đi vay,-4990622000.0,-13276096270.0,-20288884000.0,-7233934000.0,-19006466000.0,-17322870000.0,-30182620000.0,-14552350000.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,-1021214867.0,-1244508333.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,0.0,0.0,-1700000000.0,-1870000000.0,0.0,0.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,23880844427.0,-7611204732.0,2041461818.0,12584799851.0,-14201982100.0,-10133440223.0,50506752.0,-3091983195.0
38,Tiền và tương đương tiền đầu kỳ,0.0,23880844427.0,16269943882.0,18311406517.0,30896206368.0,16694224268.0,6560784045.0,6611290797.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,304187.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,23880844427.0,16269943882.0,18311405700.0,30896206368.0,16694224268.0,6560784045.0,6611290797.0,3519307602.0
