,CHỈ TIÊU,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,TỔNG TÀI SẢN,2255826937244.0,2154201892916.0,2089543365306.0,1927502918751.0,1926078403966.0,2428480708638.0,2326512137626.0,2254570346641.0,2224472298546.0,2346151699672.0
1,TÀI SẢN NGẮN HẠN,1071365308573.0,985660532382.0,930919791317.0,764056129607.0,768337973088.0,1150127787330.0,1046989043786.0,986057433844.0,961129256088.0,1094165014391.0
2,Tiền và tương đương tiền,136096631800.0,188153308358.0,256541342371.0,70609641891.0,46659284698.0,179086810431.0,164890245649.0,124231653772.0,97848425137.0,202153522721.0
3,Tiền,121673419562.0,123726666689.0,232169230702.0,48233869668.0,46659284698.0,127084347417.0,159880517248.0,119214607303.0,91823833965.0,194111816594.0
4,Các khoản tương đương tiền,14423212238.0,64426641669.0,24372111669.0,22375772223.0,0.0,52002463014.0,5009728401.0,5017046469.0,6024591172.0,8041706127.0
5,Giá trị thuần đầu tư ngắn hạn,57400000.0,57400000.0,61600000.0,72900000.0,72900000.0,72900000.0,50072900000.0,72900000.0,72900000.0,72900000.0
6,Đầu tư ngắn hạn,72900000.0,72900000.0,72900000.0,72900000.0,72900000.0,72900000.0,72900000.0,72900000.0,72900000.0,72900000.0
7,Dự phòng đầu tư ngắn hạn,-15500000.0,-15500000.0,-11300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,50000000000.0,0.0,0.0,0.0
9,Các khoản phải thu,658988916914.0,587511207562.0,418095756422.0,378326364606.0,445911211441.0,691869966449.0,534386821427.0,524728504957.0,480640368181.0,544258481318.0
10,Phải thu khách hàng,535864913408.0,555792216584.0,381015626172.0,328539130730.0,385132465154.0,628689514596.0,474182871122.0,454627049660.0,425302262592.0,482226612406.0
11,Trả trước người bán,8076951944.0,11043182304.0,16360743752.0,23832522493.0,35526716874.0,27040718321.0,23844423222.0,30562845792.0,16982291961.0,21869403377.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
