,Unnamed: 0,2013,2014,2015,2016,2017,2018,2019,2020,2021
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,4866500674.0,4754031154.0,3538741004.0,-4631151427.0,-14992908694.0,-13031123154.0,975185113.0,-11086740347.0,3062248222.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-7737660479.0,12185941808.0,1689057452.0,-1347976440.0,4080661640.0,4602841725.0,-3748343892.0,11444146606.0,-2919976946.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-2990886550.0,-379950658.0,-105060000.0,-3429374215.0,-2647500000.0,-635520000.0,-3328265590.0,-1301179600.0,-8662313000.0
23,Tiền thu được từ thanh lý tài sản cố định,23377146.0,0.0,0.0,116363636.0,50500000.0,150390910.0,0.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,-8300000000.0,0.0,0.0,0.0,-27219820850.0,-23000000000.0,-54966720000.0,-28100000000.0,-427000000.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,8300000000.0,0.0,0.0,31500000000.0,26619820850.0,52966720000.0,38500000000.0,4927000000.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,1100000000.0,2000000000.0,0.0,55000000.0,600000000.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,2429848925.0,2265892466.0,1794117452.0,1910034139.0,1797482490.0,1468149965.0,1579921698.0,2345326206.0,1242336054.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,-2110424000.0,-1488195000.0,-1890000000.0,-997910250.0,-2218860475.0,-2047582138.0,-2939376500.0,-3402616750.0,-51264000.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,-1219820850.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Tiển trả các khoản đi vay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,-2110424000.0,-1488195000.0,-1890000000.0,-997910250.0,-999039625.0,-2047582138.0,-2939376500.0,-3402616750.0,-51264000.0
37,Lưu chuyển tiền thuần trong kỳ,-4981583805.0,15451777962.0,3337798456.0,-6977038117.0,-13131107529.0,-10475863567.0,-5712535279.0,-3045210491.0,91007276.0
38,Tiền và tương đương tiền đầu kỳ,35859233402.0,30880045947.0,46333249373.0,49677323013.0,42711082737.0,29579748261.0,19106593751.0,13388085503.0,10341876290.0
39,Ảnh hưởng của chênh lệch tỷ giá,2396350.0,1425464.0,6275184.0,10797841.0,-226947.0,2709057.0,-5972969.0,-998722.0,-220616.0
40,Tiền và tương đương tiền cuối kỳ,30880045947.0,46333249373.0,49677323013.0,42711082737.0,29579748261.0,19106593751.0,13388085503.0,10341876290.0,10432662950.0
