,CHỈ TIÊU,2013,2014,2015,2016,2017,2018,2019,2020,2021
0,TỔNG TÀI SẢN,86398810645.0,80940025612.0,84527523304.0,85662279379.0,97212590414.0,84486109086.0,119138884737.0,102815853956.0,93997790355.0
1,TÀI SẢN NGẮN HẠN,78388203623.0,76017969688.0,80146901431.0,78859373700.0,90261936280.0,77572466837.0,110549812022.0,94936909400.0,81001620237.0
2,Tiền và tương đương tiền,30880045947.0,46333249373.0,49677323013.0,42711082737.0,29579748261.0,19106593751.0,13388085503.0,10341876290.0,10432662950.0
3,Tiền,5380045947.0,1433249373.0,8777323013.0,10711082737.0,6579748261.0,2606593751.0,2888085503.0,10341876290.0,5932662950.0
4,Các khoản tương đương tiền,25500000000.0,44900000000.0,40900000000.0,32000000000.0,23000000000.0,16500000000.0,10500000000.0,0.0,4500000000.0
5,Giá trị thuần đầu tư ngắn hạn,8300000000.0,0.0,0.0,0.0,1219820850.0,1500000000.0,9500000000.0,9500000000.0,0.0
6,Đầu tư ngắn hạn,8300000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,1219820850.0,1500000000.0,9500000000.0,9500000000.0,0.0
9,Các khoản phải thu,37034076155.0,27605663902.0,28877767578.0,34803949170.0,56951319495.0,52394986706.0,83493310011.0,64871084522.0,62095355569.0
10,Phải thu khách hàng,27154070535.0,13092067535.0,15605630972.0,26635564979.0,47589810122.0,43864942442.0,71801608205.0,50809844701.0,45711629075.0
11,Trả trước người bán,6714708485.0,4200932951.0,5214036247.0,86282045.0,83100420.0,384497000.0,643021000.0,888602000.0,501497000.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Phải thu khác,3454622152.0,10648952373.0,8394389316.0,8418391103.0,9614697910.0,8464980129.0,11368113671.0,13492070686.0,16201662359.0
16,Dự phòng nợ khó đòi,-289325017.0,-336288957.0,-336288957.0,-336288957.0,-336288957.0,-319432865.0,-319432865.0,-319432865.0,-319432865.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",659471366.0,294640414.0,1301526153.0,467757775.0,2245814436.0,2974114640.0,3939391612.0,9216689150.0,8315582476.0
19,Hàng tồn kho,2704094672.0,486633788.0,1493519527.0,659751149.0,2437807810.0,3164861112.0,4130138084.0,9216689150.0,8315582476.0
20,Dự phòng giảm giá HTK,-2044623306.0,-191993374.0,-191993374.0,-191993374.0,-191993374.0,-190746472.0,-190746472.0,0.0,0.0
21,Tài sản lưu động khác,1514610155.0,1784415999.0,290284687.0,876584018.0,265233238.0,1596771740.0,229024896.0,1007259438.0,158019242.0
22,Trả trước ngắn hạn,338380952.0,290284687.0,290284687.0,875584018.0,264233238.0,1595771740.0,223073250.0,997426287.0,139331221.0
23,Thuế VAT phải thu,66459169.0,12550000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0
24,Phải thu thuế khác,1109770034.0,1481581312.0,0.0,0.0,0.0,1000000.0,5951646.0,9833151.0,18688021.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,8010607022.0,4922055924.0,4380621873.0,6802905679.0,6950654134.0,6913642249.0,8589072715.0,7878944556.0,12996170118.0
28,Phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,2969580533.0,1810046758.0,1245950055.0,3915509494.0,5252173341.0,4657801817.0,5999640772.0,5040099134.0,10253035391.0
37,GTCL TSCĐ hữu hình,2969580533.0,1810046758.0,1245950055.0,3915509494.0,5252173341.0,4657801817.0,5999640772.0,5040099134.0,10253035391.0
38,Nguyên giá TSCĐ hữu hình,15614297750.0,15338152408.0,15443212408.0,18211554523.0,18583249723.0,18847231723.0,21290330184.0,22110948228.0,30731758228.0
39,Khấu hao lũy kế TSCĐ hữu hình,-12644717217.0,-13528105650.0,-14197262353.0,-14296045029.0,-13331076382.0,-14189429906.0,-15290689412.0,-17070849094.0,-20478722837.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Nguyên giá TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,3338000000.0,1578000000.0,1578000000.0,1578000000.0,1078000000.0,2058000000.0,2058000000.0,2058000000.0,2058000000.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,6058000000.0,4058000000.0,4058000000.0,3558000000.0,3058000000.0,3058000000.0,3058000000.0,3058000000.0,3058000000.0
56,Dự phòng giảm giá đầu tư dài hạn,-2720000000.0,-2480000000.0,-2480000000.0,-1980000000.0,-1980000000.0,-1000000000.0,-1000000000.0,-1000000000.0,-1000000000.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,1703026489.0,1534009166.0,1556671818.0,1309396185.0,620480793.0,197840432.0,531431943.0,780845422.0,685134727.0
59,Trả trước dài hạn,315890791.0,0.0,985239580.0,915555753.0,226640361.0,0.0,333591511.0,583004990.0,487294295.0
