,CHỈ TIÊU,Q3 2013,Q4 2013,Q1 2014,Q2 2014,Q3 2014,Q4 2014,Q1 2015,Q2 2015,Q3 2015,Q4 2015
0,Doanh số,113026803599.0,101061707153.0,63328181587.0,122327491873.0,63676006444.0,48432598461.0,148981713000.0,148492900835.0,70075908420.0,55429569684.0
1,Các khoản giảm trừ,-1007338401.0,-1361000083.0,-620150113.0,170556634.0,-353956470.0,-73246430.0,-168433201.0,-269835200.0,0.0,0.0
2,Doanh số thuần,112019465198.0,99700707070.0,62708031474.0,122498048507.0,63322049974.0,48359352031.0,148813279799.0,148223065635.0,70075908420.0,55429569684.0
3,Giá vốn hàng bán,-106516246284.0,-103755652894.0,-67754071765.0,-116018865966.0,-60488384271.0,-49420324403.0,-155010524972.0,-140059123352.0,-61560302091.0,-52193837248.0
4,Lãi gộp,5503218914.0,-4054945824.0,-5046040291.0,6479182541.0,2833665703.0,-1060972372.0,-6197245173.0,8163942283.0,8515606329.0,3235732436.0
5,Thu nhập tài chính,391606353.0,261750890.0,112119423.0,657982033.0,72202740.0,259173208.0,111462438.0,712588481.0,255089636.0,1123567040.0
6,Chi phí tài chính,-12147764278.0,-11407571196.0,-9635965772.0,-9243560699.0,-5132033217.0,-10006077131.0,-8772967619.0,-8506047598.0,-2301333801.0,-391517415.0
7,Trong đó: Chi phí lãi vay,-11899288722.0,-11182863261.0,-9578309185.0,-9131287841.0,-4962708417.0,-9983945165.0,-8772967619.0,-8495658675.0,-2247704711.0,-336079207.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,-625169553.0,-419532450.0,-837112065.0,-2069982990.0,-663850244.0,-2133669101.0,-1095977923.0,-1621093690.0,-678622732.0,-1101227979.0
10,Chi phí quản lý doanh  nghiệp,-3307870043.0,-26389533315.0,-2702359139.0,-2757417163.0,-2896890137.0,-2688062486.0,-3784456948.0,-2953943772.0,-2926494266.0,-2853431430.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,-10185978607.0,-42009831895.0,-18109357844.0,-6933796278.0,-5786905155.0,-15629607882.0,-19739185225.0,-4204554296.0,2864245166.0,13122652.0
12,Thu nhập khác,1326329916.0,75528008.0,4348050095.0,1386460844.0,20838597.0,773782471.0,9135.0,1060007600.0,0.0,-966364384.0
13,Chi phí khác,-1062337316.0,-152735313.0,-4275800068.0,-1316680085.0,-1274019.0,-699463727.0,-700170135.0,-1138613604.0,-37640000.0,939764944.0
14,"Thu nhập khác, ròng",263992600.0,-77207305.0,72250027.0,69780759.0,19564578.0,74318744.0,-700161000.0,-78606004.0,-37640000.0,-26599440.0
15,Lãi/(lỗ) từ công ty liên doanh  (từ năm 2015),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Lãi/(lỗ) ròng trước thuế,-9921986007.0,-42087039200.0,-18037107817.0,-6864015519.0,-5767340577.0,-15555289138.0,-20439346225.0,-4283160300.0,2826605166.0,-13476788.0
17,Thuế thu nhập doanh nghiệp – hiện thời,0.0,57946527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Chi phí thuế thu nhập doanh nghiệp,0.0,57946527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Lãi/(lỗ) thuần sau thuế,-9921986007.0,-42029092673.0,-18037107817.0,-6864015519.0,-5767340577.0,-15555289138.0,-20439346225.0,-4283160300.0,2826605166.0,-13476788.0
21,Lợi ích của cổ đông thiểu số,-412204652.0,-351241714.0,-42670020.0,-176294757.0,-178925570.0,-246444169.0,-163424652.0,-163979076.0,-88276244.0,-81346547.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,-9509781355.0,-41677850959.0,-17994437797.0,-6687720762.0,-5588415007.0,-15308844969.0,-20275921573.0,-4119181224.0,2914881410.0,67869759.0
23,Lãi cơ bản trên cổ phiếu,-962.0,-4216.0,-1820.0,-677.0,-565.0,-1549.0,-2051.0,-417.0,295.0,7.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
