,Unnamed: 0,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,9860421976.0,28045515377.0,5039696132.0,-5595399918.0,-15509400208.0,-11061566893.0,219359406848.0,-75168443705.0,-395466529.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-10616406713.0,-11083948030.0,-2109483180.0,-2083745526.0,-4800502157.0,-48758487259.0,-14588608834.0,71955900417.0,-16406128153.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-10985020000.0,-12657857613.0,-2781011500.0,-2092772819.0,-4812427272.0,-3852418364.0,-2880216365.0,-1437818182.0,-3099074056.0
23,Tiền thu được từ thanh lý tài sản cố định,324083636.0,1555460454.0,606400000.0,0.0,0.0,73636364.0,4302253486.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,-45000000000.0,-336700000000.0,0.0,-15000000000.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,314000000000.0,67700000000.0,0.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,44529651.0,18449129.0,65128320.0,9027293.0,11925115.0,20294741.0,6689354045.0,5693718599.0,1692945903.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,1085000000.0,7135394096.0,-23813695548.0,12382605308.0,22169194605.0,64999145336.0,-50248757653.0,-110835605904.0,-4370003095.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,-18014089644.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,4015000000.0,10230000000.0,12400000000.0,40300000000.0,65918010120.0,141130366973.0,64086085248.0,30000000000.0,0.0
33,Tiển trả các khoản đi vay,-2930000000.0,-3094605904.0,-18199605904.0,-25989605904.0,-41620415515.0,-73475593187.0,-112407271351.0,-99389605904.0,-1289605904.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,0.0,0.0,-1927788788.0,-2128400000.0,-2655628450.0,-1927571550.0,-41446000000.0,-3080397191.0
37,Lưu chuyển tiền thuần trong kỳ,329015263.0,24096961443.0,-20883482596.0,4703459864.0,1859292240.0,5179091184.0,154522040361.0,-114048149192.0,-21171597777.0
38,Tiền và tương đương tiền đầu kỳ,3289554116.0,3618569379.0,27715530822.0,6832048226.0,11535508090.0,13394800330.0,18573891514.0,173095931875.0,59047782683.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,3618569379.0,27715530822.0,6832048226.0,11535508090.0,13394800330.0,18573891514.0,173095931875.0,59047782683.0,37876184906.0
