,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,201280565670.0,134084429871.0,104275699622.0,130378613181.0,204653312858.0,384278528090.0,307563138294.0,122288873644.0,115114057030.0
1,TÀI SẢN NGẮN HẠN,31108692595.0,80815890108.0,44262650224.0,77233700949.0,156436005484.0,340105780005.0,274279993893.0,93595218959.0,88493318379.0
2,Tiền và tương đương tiền,3618569379.0,27715530822.0,6832048226.0,11535508090.0,13394800330.0,18573891514.0,173095931875.0,59047782683.0,37876184906.0
3,Tiền,3618569379.0,27715530822.0,6832048226.0,11535508090.0,13394800330.0,18573891514.0,73095931875.0,6047782683.0,5376184906.0
4,Các khoản tương đương tiền,0.0,0.0,0.0,0.0,0.0,0.0,100000000000.0,53000000000.0,32500000000.0
5,Giá trị thuần đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000000.0
6,Đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000000.0
9,Các khoản phải thu,26096288187.0,51043320313.0,35335636038.0,45664580086.0,48270133718.0,81369185700.0,96829868027.0,29710069963.0,30502874337.0
10,Phải thu khách hàng,14579634157.0,18816445125.0,20880922221.0,29231407319.0,27536150371.0,23832660921.0,24437359462.0,25685734639.0,27183394093.0
11,Trả trước người bán,1065903049.0,421100964.0,1633642790.0,344335607.0,7278245918.0,644431126.0,490116044.0,1360303352.0,127891311.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,45000000000.0,67700000000.0,0.0,0.0
15,Phải thu khác,10560700981.0,31805774224.0,13162333527.0,16634148821.0,13765217429.0,12201573653.0,2953467414.0,1665955565.0,2178157632.0
16,Dự phòng nợ khó đòi,-109950000.0,0.0,-341262500.0,-545311661.0,-309480000.0,-309480000.0,-785905500.0,-1036754200.0,-1021399306.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,2034830607.0,2034830607.0,2034830607.0
18,"Hàng tồn kho, ròng",1205528284.0,1612479008.0,1825599656.0,19470397868.0,93216975172.0,233129461958.0,3840596944.0,3644673926.0,3742363587.0
19,Hàng tồn kho,1205528284.0,1612479008.0,1825599656.0,19470397868.0,93216975172.0,233129461958.0,3840596944.0,3644673926.0,3742363587.0
