,Unnamed: 0,Q1 2020,Q2 2020,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q2 2022,Q3 2022,Q4 2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,-8102487860.0,23679620779.0,25081723895.0,-470205827.0,-11434499382.0,26429625366.0,12124308265.0,1108333658.0,6452415340.0,-3974413710.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,5508386155.0,16065845429.0,11649264787.0,13002171419.0,14891034705.0,14605598247.0,10032095525.0,8528158269.0,5054225248.0,6927999455.0
2,Lãi trước thuế,4793840369.0,9249526450.0,8293042212.0,9944209234.0,5956443197.0,6105201976.0,2487291336.0,1131233451.0,-811910046.0,-123868357.0
3,Khấu hao TSCĐ,5903547446.0,7017397490.0,6879756097.0,7579223802.0,6812822395.0,6670585658.0,6445018974.0,6397816994.0,6791941792.0,6511662450.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,-5601627199.0,-2149468743.0,-4841128463.0,-5471591667.0,1133191971.0,1044521570.0,316317252.0,492245802.0,-1597967367.0,-363010047.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,-4460017.0,23688.0,0.0,791745.0,-726285.0,-821612.0,487417.0,-58310198.0,-56421932.0,108350429.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-202488904.0,-260085019.0,-234621992.0,-471567791.0,-182956786.0,-350209272.0,-257832479.0,-288817798.0,-104229076.0,-314063374.0
9,Chi phí lãi vay,619574460.0,2208451563.0,1552216933.0,1421106096.0,1172260213.0,1136319927.0,1040813025.0,853990018.0,832811877.0,1108928354.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,4079023329.0,3816338334.0,20547723172.0,4255791222.0,-10710895382.0,10713137037.0,5106774729.0,-2099534059.0,6968902327.0,-7953004129.0
13,(Tăng)/giảm hàng tồn kho,-545405325.0,-658123456.0,-1398432281.0,1708567986.0,-615457166.0,-2436870802.0,-2241552282.0,868137581.0,178181256.0,311861519.0
14,Tăng/(giảm) các khoản phải trả,-16024834344.0,14945781153.0,-2441486053.0,-14227884083.0,-11870255023.0,6005105655.0,-834500888.0,-4164570243.0,-7297669965.0,-125293966.0
15,( Tăng)/giảm chi phí trả trước,1562502669.0,-7050746698.0,1453308270.0,-1935570225.0,-1032153032.0,472291974.0,2415398480.0,39688370.0,3634186915.0,-818290244.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,-1518393901.0,-3030666221.0,-3146851117.0,-1495382125.0,-1174732453.0,-1153114802.0,-1069807299.0,-883366260.0,-824210441.0,-1041040745.0
18,Thuế thu nhập doanh nghiệp đã trả,-836912673.0,-8607762.0,-301702883.0,-1281856021.0,-837031031.0,-199542845.0,0.0,0.0,0.0,0.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,-326853770.0,-400200000.0,-1280100000.0,-496044000.0,-88010000.0,-1576979098.0,-1284100000.0,-1180180000.0,-1261200000.0,-1276645600.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-16603020936.0,-1069701349.0,-4855384443.0,4423338390.0,-324856555.0,216836121.0,-12372914591.0,333748782.0,121724693.0,-31969854131.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-16918912581.0,-1280093274.0,-5139699529.0,-5339214060.0,-591828682.0,0.0,-12721832550.0,-46531481.0,-15220000.0,-32107357176.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,9375000000.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,315891645.0,210391925.0,284315086.0,387552450.0,266972127.0,216836121.0,348917959.0,380280263.0,136944693.0,137503045.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,8397440000.0,-2408555833.0,-12436728264.0,-10268263334.0,-2027605000.0,-2057205000.0,-2000805000.0,-2088855000.0,-1980805000.0,29749661100.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,10073350000.0,0.0,4832340000.0,0.0,0.0,0.0,0.0,0.0,0.0,31751666100.0
33,Tiển trả các khoản đi vay,-1553510000.0,-2392955833.0,-17249668264.0,-10225663334.0,-1967205000.0,-1967205000.0,-1967205000.0,-1967205000.0,-1967205000.0,-1967205000.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,-122400000.0,-15600000.0,-19400000.0,-42600000.0,-60400000.0,-90000000.0,-33600000.0,-121650000.0,-13600000.0,-34800000.0
37,Lưu chuyển tiền thuần trong kỳ,-16308068796.0,20201363597.0,7789611188.0,-6315130771.0,-13786960937.0,24589256487.0,-2249411326.0,-646772560.0,4593335033.0,-6194606741.0
38,Tiền và tương đương tiền đầu kỳ,41922555399.0,25614486603.0,45815850200.0,53605461388.0,47290330617.0,33503369680.0,58092626167.0,24907641501.0,24312676654.0,28945989505.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,-61676.0,51807713.0,39977818.0,-50793390.0
40,Tiền và tương đương tiền cuối kỳ,25614486603.0,45815850200.0,53605461388.0,47290330617.0,33503369680.0,58092626167.0,55843153165.0,24312676654.0,28945989505.0,22700589374.0
