,CHỈ TIÊU,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,869915597734.0,1202633395341.0,1117816890171.0,921524871053.0,822531088163.0,832869658962.0,933297880619.0,837167291282.0,859292370267.0,848341990682.0
1,TÀI SẢN NGẮN HẠN,261227652384.0,327761580739.0,264638705123.0,116511004451.0,76150003500.0,140760080886.0,290424496846.0,254224629330.0,294385351935.0,363958331255.0
2,Tiền và tương đương tiền,82620440775.0,143087347918.0,1302904834.0,18858931844.0,728368152.0,23671505612.0,58872513246.0,64349702229.0,89711419375.0,71786745127.0
3,Tiền,3866741103.0,487347918.0,1302904834.0,2558931844.0,728368152.0,7871505612.0,172513246.0,215702229.0,131419375.0,241745127.0
4,Các khoản tương đương tiền,78753699672.0,142600000000.0,0.0,16300000000.0,0.0,15800000000.0,58700000000.0,64134000000.0,89580000000.0,71545000000.0
5,Giá trị thuần đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,129620000000.0,109629000000.0,140400000000.0,174149000000.0
6,Đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,129620000000.0,109629000000.0,140400000000.0,174149000000.0
9,Các khoản phải thu,71258812371.0,84205951360.0,201197676972.0,30699979751.0,16470382447.0,42441796683.0,19909950923.0,16641313904.0,9322724516.0,22338933838.0
10,Phải thu khách hàng,45038956996.0,72602460217.0,65951048070.0,28614083257.0,10816540508.0,38965314474.0,15590456548.0,15145629300.0,6572415292.0,15336660410.0
11,Trả trước người bán,22277585460.0,10137865991.0,1514069884.0,1554284690.0,3001741939.0,3281399701.0,2347803925.0,281241264.0,389931227.0,2555394363.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Phải thu khác,4590269915.0,2113625152.0,134380559018.0,531611804.0,2652100000.0,195082508.0,1971690450.0,1214443340.0,2360377997.0,4446879065.0
16,Dự phòng nợ khó đòi,-648000000.0,-648000000.0,-648000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",84466956689.0,98113389482.0,61518993613.0,66406748524.0,58337537837.0,73373095456.0,81984666441.0,63503089236.0,54145469248.0,94760668765.0
19,Hàng tồn kho,84466956689.0,98113389482.0,61518993613.0,66406748524.0,58337537837.0,73373095456.0,84375653918.0,65280495802.0,55422049761.0,96374431106.0
20,Dự phòng giảm giá HTK,0.0,0.0,0.0,0.0,0.0,0.0,-2390987477.0,-1777406566.0,-1276580513.0,-1613762341.0
21,Tài sản lưu động khác,22881442549.0,2354891979.0,619129704.0,545344332.0,613715064.0,1273683135.0,37366236.0,101523961.0,805738796.0,922983525.0
22,Trả trước ngắn hạn,2012126725.0,924520968.0,619129704.0,545344332.0,613715064.0,1273683135.0,37366236.0,101523961.0,805738796.0,922983525.0
23,Thuế VAT phải thu,19221096157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Phải thu thuế khác,0.0,31638906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,1648219667.0,1398732105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,608687945350.0,874871814602.0,853178185048.0,805013866602.0,746381084663.0,692109578076.0,642873383773.0,582942661952.0,564907018332.0,484383659427.0
28,Phải thu dài hạn,0.0,0.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,0.0,0.0,0.0
