,Unnamed: 0,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,-30972967106.0,146740048851.0,-248917475758.0,43726404682.0,188711757350.0,222234908284.0,-168093055783.0,-53219930376.0,221221131881.0,61240084673.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,28774759075.0,69431854638.0,34857459715.0,46610325237.0,47783716191.0,52164672621.0,52047316406.0,41531427485.0,14781023003.0,27784481693.0
2,Lãi trước thuế,27477252311.0,70554636304.0,35218469283.0,38263096127.0,43765988038.0,39216534270.0,48707086890.0,42625796893.0,5572361143.0,19742559299.0
3,Khấu hao TSCĐ,5448078244.0,5394702194.0,4303943886.0,4127458524.0,3875601797.0,3764529530.0,3748752654.0,3681315727.0,3661417798.0,3694254803.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,-10759420000.0,-3712074408.0,0.0,0.0,0.0,3190699541.0,0.0,0.0,0.0,3174264555.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,232727.0,0.0,43063.0,7362.0,40899.0,0.0,-388948.0,-53850.0,-2336736.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-9101086.0,-8398967108.0,-10078152403.0,-2266144031.0,-7238259607.0,-1113557902.0,-6844601548.0,-14561261165.0,-3086848147.0,-10075666060.0
9,Chi phí lãi vay,6617949606.0,5593324929.0,5413198949.0,6137596179.0,7380378601.0,7106426283.0,6436078410.0,9785964978.0,8534047964.0,11099735695.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,348275375.0,0.0,0.0,0.0,0.0,100098095.0,151670137.0
12,(Tăng)/giảm các khoản phải thu,-21390641214.0,100470251049.0,-175813501793.0,177153437514.0,344308333197.0,-288209198320.0,-545365766260.0,342103016792.0,41224051739.0,92916613960.0
13,(Tăng)/giảm hàng tồn kho,-129279115569.0,10984172492.0,-159448971884.0,-263685719836.0,-12332262731.0,277597509014.0,55628348932.0,-273149487289.0,296075120488.0,124325298865.0
14,Tăng/(giảm) các khoản phải trả,93680040727.0,-28378779624.0,77716721293.0,87459326842.0,-169851878898.0,194245954686.0,293209227206.0,-145540542293.0,-119933141917.0,-167029533730.0
15,( Tăng)/giảm chi phí trả trước,6146795029.0,3320386307.0,443365316.0,4777330271.0,4141912770.0,3121609310.0,2234686372.0,-1302153436.0,-1776930459.0,-382777368.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
