,Unnamed: 0,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,229360900884.0,664464790267.0,172881324435.0,-222296135000.0,242693748073.0,-154727545939.0,201825810417.0,-220881683074.0,217566881380.0,723329802177.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,13852402.0,760287136.0,1067378.0,-184588446.0,823070.0,-657942676.0,-29706921.0,-18784594491.0,-364534345.0,18857677536.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,0.0,754580000.0,0.0,-186000000.0,0.0,-658656000.0,-30640000.0,-19163461412.0,-393754956.0,19163461412.0
23,Tiền thu được từ thanh lý tài sản cố định,9220890.0,-8126600.0,0.0,0.0,0.0,0.0,0.0,85800000.0,0.0,-80018382.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,4631512.0,13833736.0,1067378.0,1411554.0,823070.0,713324.0,933079.0,293066921.0,29220611.0,-225765494.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,-229073876428.0,-662839945786.0,-173845273124.0,221708605997.0,-243259570244.0,155195604258.0,-199939303853.0,238202660271.0,-209477682433.0,-748227907935.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,17000000000.0,-443137929419.0,5000000000.0,479852699122.0,3000000000.0,420252808592.0,4500000000.0,510563322646.0,4000000000.0,-506913322646.0
33,Tiển trả các khoản đi vay,-243279767328.0,-211244807959.0,-176615794058.0,-246873752191.0,-243227098312.0,-268089676266.0,-202398465411.0,-274401500817.0,-210539614921.0,-231774984747.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,-2794109100.0,-8457208408.0,-2229479066.0,2229479066.0,-3032471932.0,3032471932.0,-2040838442.0,2040838442.0,-2938067512.0,-9539600542.0
35,Cổ tức đã trả,0.0,0.0,0.0,-13499820000.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,300876858.0,2385131617.0,-962881311.0,-772117449.0,-564999101.0,-189884357.0,1856799643.0,-1463617294.0,7724664602.0,-6040428222.0
38,Tiền và tương đương tiền đầu kỳ,250445346.0,551322204.0,2936211418.0,1973330107.0,1201289530.0,636290429.0,446301484.0,2303101127.0,839541293.0,8564205895.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,-242403.0,0.0,76872.0,0.0,-104588.0,0.0,57460.0,0.0,-304644.0
40,Tiền và tương đương tiền cuối kỳ,551322204.0,2936211418.0,1973330107.0,1201289530.0,636290429.0,446301484.0,2303101127.0,839541293.0,8564205895.0,2523473029.0
