,Unnamed: 0,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,173033753122.0,-197514336823.0,-375852217527.0,67078818541.0,119646361499.0,79878713371.0,15139057196.0,-149401461439.0,-27767115709.0,-47341358857.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,111182342240.0,113817108438.0,71673936114.0,95144306984.0,66044168212.0,139155560499.0,72796775977.0,91021457312.0,99182129125.0,26185891510.0
2,Lãi trước thuế,58923048334.0,64020530277.0,25315427966.0,41841466643.0,24337087245.0,67453478844.0,-1159005003.0,10016123506.0,4793097328.0,63740443103.0
3,Khấu hao TSCĐ,20942548700.0,24210913385.0,20282204673.0,22037020430.0,8176763448.0,32454191946.0,37328918133.0,38951939714.0,44599066039.0,40620848826.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,0.0,-505526780.0,-35726780.0,-100000000.0,0.0,147920000.0,0.0,-319580623.0,0.0,0.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,-21438878.0,0.0,0.0,39840.0,-39840.0,-47264676.0,0.0,27593500.0,-27593500.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,5613479176.0,366148616.0,-2530965502.0,-3231988989.0,-2244349699.0,-7489172086.0,-9408261519.0,-10458991459.0,-4906175910.0,-137481557607.0
9,Chi phí lãi vay,25724704908.0,25725042940.0,28642995757.0,34597769060.0,35774707058.0,46636406471.0,46035124366.0,52804372674.0,54723735168.0,59306157188.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,-53213790341.0,-467408894356.0,-11593883142.0,604227259348.0,541376079977.0,-45756681242.0,376809743394.0,-185074679790.0,236585322194.0,-37688354668.0
13,(Tăng)/giảm hàng tồn kho,10747364886.0,-204787792780.0,-302460716943.0,-442675092163.0,-183987168534.0,247092514117.0,-124057320831.0,97235198746.0,-47632146580.0,60500171290.0
14,Tăng/(giảm) các khoản phải trả,177969077680.0,393163719084.0,-72835661552.0,-131371022573.0,-278635882961.0,-130868445422.0,-245341227669.0,-90080485857.0,-239121810310.0,-51953674689.0
15,( Tăng)/giảm chi phí trả trước,765996713.0,-8258703441.0,-6718798660.0,-19940214846.0,1269263847.0,-30517698708.0,-9033599464.0,-791294028.0,-2926419904.0,7576965434.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-153575619167.0,153575619167.0
17,Chi phí lãi vay đã trả,-15162938020.0,-36286809828.0,-28642995757.0,-34538442792.0,-35834033326.0,-46636406471.0,-46035124366.0,-52804372674.0,69618168195.0,-183648060551.0
18,Thuế thu nhập doanh nghiệp đã trả,-6607837161.0,-14359667299.0,-12569228699.0,-9678570897.0,-1860760377.0,-24825136827.0,-4691797475.0,-11692056569.0,16383854044.0,-30328745505.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,11445359562.0,-10086597976.0,11274694661.0,-12633456247.0,0.0,0.0,-8804214255.0,8804214255.0
20,Tiền chi khác từ các hoạt động kinh doanh,-52646462875.0,26606703359.0,-24150228450.0,15997193456.0,0.0,-15131536328.0,-5308392370.0,2784771421.0,2523620949.0,-365385100.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-150735505303.0,170790280379.0,-325130179728.0,-428688910064.0,-258116146417.0,-192963537071.0,6319527943.0,-390446754256.0,-39277137608.0,-39823761939.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-57420994300.0,73848487221.0,-304709764195.0,-449140622209.0,-268986816177.0,-175111630531.0,-36699146560.0,-22674061872.0,-34087294251.0,-9102895272.0
23,Tiền thu được từ thanh lý tài sản cố định,-5520976396.0,28070950851.0,820909090.0,34365767264.0,1725898488.0,15020257484.0,3510000000.0,-3452533279.0,2306716399.0,154335039.0
24,Tiền cho vay hoặc mua công cụ nợ,-10067394273.0,-22109293044.0,-24336441000.0,18730980678.0,-3201158220.0,-99300384643.0,-5221080446.0,-511242781730.0,-28019142777.0,-18715662246.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,24984209157.0,-32594114994.0,1385059965.0,2800000000.0,12908198500.0,30700201500.0,3452339622.0,13517101370.0,9490547500.0,570671230.0
26,Đầu tư vào các doanh nghiệp khác,-95701720000.0,89818720000.0,0.0,-36286441000.0,-12108198500.0,-25728846448.0,-9018418630.0,-21805140370.0,-300000000.0,-22394600000.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,-10500000000.0,30875000000.0,0.0,600000000.0,7600000000.0,57938971320.0,49173637500.0,153000000000.0,10259452500.0,0.0
28,Cổ tức và tiền lãi nhận được,3491370509.0,2880530345.0,1710056412.0,241405203.0,3945929492.0,3517894247.0,1122196457.0,2210661625.0,1072583021.0,9664389310.0
