,Unnamed: 0,2015,2016,2017,2018,2019,2020,2021
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,-2647853367.0,5452406884.0,5642781730.0,1422174896.0,-5326938525.0,6357197920.0,-3004062533.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,4513778408.0,5162664059.0,5996958354.0,2908599951.0,3791863785.0,1938804694.0,1485670622.0
2,Lãi trước thuế,1038079560.0,1584461111.0,2541849661.0,639968536.0,1326913175.0,154983625.0,87580434.0
3,Khấu hao TSCĐ,3091897539.0,3207416448.0,3141333491.0,2107644787.0,2178609444.0,1636668571.0,1418277519.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-10694835.0,-10868691.0,-8906281.0,-164554847.0,-9983229.0,-122278502.0,-129363331.0
9,Chi phí lãi vay,394496144.0,381655191.0,322681483.0,293384196.0,296324395.0,269431000.0,108236000.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,32157279.0,0.0,0.0,940000.0
12,(Tăng)/giảm các khoản phải thu,-17301158956.0,-8203520665.0,-1331950757.0,8050150485.0,-1106341081.0,11227280637.0,4032891493.0
13,(Tăng)/giảm hàng tồn kho,-5726259666.0,692904112.0,247310623.0,2902146925.0,-1420562142.0,408965412.0,-4289467646.0
14,Tăng/(giảm) các khoản phải trả,15669035652.0,8091532340.0,1290319043.0,-11730451540.0,-5790714168.0,-6787190237.0,-4108508899.0
15,( Tăng)/giảm chi phí trả trước,622712552.0,-7873319.0,51644000.0,-355194880.0,28209831.0,-77493579.0,5883884.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,-378628917.0,-385065941.0,-315729594.0,-312765196.0,-269866395.0,-288779000.0,-119705000.0
18,Thuế thu nhập doanh nghiệp đã trả,0.0,-34465213.0,-119481718.0,-65867016.0,-363734941.0,-64390007.0,-10826987.0
19,Tiền thu khác từ các hoạt động kinh doanh,173631200.0,136231511.0,0.0,25556167.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,-220963640.0,0.0,-176288221.0,0.0,-195793414.0,0.0,0.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-1704914950.0,-2165304579.0,-461716519.0,-629823153.0,-59116771.0,945867187.0,-2055751771.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-1715609785.0,-2176173270.0,-646622800.0,-794378000.0,-69100000.0,-459797100.0,-2185115102.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,0.0,176000000.0,155000000.0,0.0,1325000000.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,10694835.0,10868691.0,8906281.0,9554847.0,9983229.0,80664287.0,129363331.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,2016868013.0,-605337753.0,-251670060.0,-1408528600.0,1193510994.0,-1996761907.0,-975397945.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,6642868013.0,5485023605.0,3649457600.0,4361086200.0,5017002616.0,361000000.0,1090000000.0
33,Tiển trả các khoản đi vay,-4626000000.0,-6054538958.0,-3901127660.0,-5769614800.0,-3387944080.0,-1523712536.0,-1888500000.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,-35822400.0,0.0,0.0,-435547542.0,-834049371.0,-176897945.0
37,Lưu chuyển tiền thuần trong kỳ,-2335900304.0,2681764552.0,4929395151.0,-616176857.0,-4192544302.0,5306303200.0,-6035212249.0
38,Tiền và tương đương tiền đầu kỳ,4134161359.0,1798261055.0,4480025607.0,9409420758.0,8793243901.0,4600699599.0,9907002799.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,1798261055.0,4480025607.0,9409420758.0,8793243901.0,4600699599.0,9907002799.0,3871790550.0
