,CHỈ TIÊU,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,45306945563.0,53894495728.0,54973955618.0,247452119951.0,2344704137557.0,2388413324936.0,1329091629736.0,1330281805370.0,2010699332564.0,2935030156728.0
1,TÀI SẢN NGẮN HẠN,22060333011.0,28555503253.0,30728556184.0,211665115378.0,1993565022732.0,1769879858677.0,557864026938.0,245138637187.0,725587989302.0,543976803280.0
2,Tiền và tương đương tiền,497335665.0,268936518.0,1174090626.0,3484499492.0,100595929464.0,6536462831.0,942167362.0,477539269.0,202974708294.0,15511992832.0
3,Tiền,297335665.0,268936518.0,1174090626.0,3484499492.0,29343404263.0,6536462831.0,942167362.0,477539269.0,202974708294.0,15511992832.0
4,Các khoản tương đương tiền,200000000.0,0.0,0.0,0.0,71252525201.0,0.0,0.0,0.0,0.0,0.0
5,Giá trị thuần đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Các khoản phải thu,20549062670.0,27612772242.0,29033993740.0,164034821922.0,1416002691457.0,1234613294552.0,555633503618.0,241484473437.0,485430591514.0,491616614901.0
10,Phải thu khách hàng,136810864.0,307452333.0,541204833.0,119637425338.0,127829920866.0,174940816387.0,447847187823.0,47497168533.0,7517228957.0,28766099106.0
11,Trả trước người bán,0.0,682682833.0,0.0,5351962043.0,1221936843306.0,941565717935.0,3343860040.0,2014530000.0,297268950000.0,2061250000.0
12,Phải thu nội bộ,0.0,0.0,0.0,37275797861.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,26507034000.0,28410121388.0,0.0,55378504900.0,42062000000.0,83498040008.0,170684940008.0,168681404574.0,411171132631.0
15,Phải thu khác,20412251806.0,261593956.0,228658399.0,1915627560.0,11003413265.0,76190751110.0,29591246627.0,24433825776.0,11870037355.0,49988683442.0
16,Dự phòng nợ khó đòi,0.0,-145990880.0,-145990880.0,-145990880.0,-145990880.0,-145990880.0,-8646830880.0,-3145990880.0,-145990880.0,-672700000.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238961508.0,302149722.0
18,"Hàng tồn kho, ròng",0.0,0.0,0.0,43618998401.0,450946858819.0,515037073913.0,1122035691.0,1122035691.0,26703604789.0,22541723449.0
19,Hàng tồn kho,0.0,0.0,0.0,43618998401.0,450946858819.0,515037073913.0,1122035691.0,1122035691.0,26717780387.0,22555899047.0
20,Dự phòng giảm giá HTK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14175598.0,-14175598.0
21,Tài sản lưu động khác,1013934676.0,673794493.0,520471818.0,526795563.0,26019542992.0,13693027381.0,166320267.0,2054588790.0,10479084705.0,14306472098.0
22,Trả trước ngắn hạn,480221966.0,673794493.0,520471818.0,526795563.0,321630279.0,189172435.0,166320267.0,163027909.0,305890411.0,452972565.0
23,Thuế VAT phải thu,0.0,0.0,0.0,0.0,25696912713.0,10874468521.0,0.0,0.0,10173194294.0,13853499533.0
24,Phải thu thuế khác,155758680.0,0.0,0.0,0.0,1000000.0,2629386425.0,0.0,1891560881.0,0.0,0.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,377954030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,23246612552.0,25338992475.0,24245399434.0,35787004573.0,351139114825.0,618533466259.0,771227602798.0,1085143168183.0,1285111343262.0,2391053353448.0
28,Phải thu dài hạn,0.0,0.0,0.0,184400000.0,271071586702.0,547181980263.0,307393000000.0,390582856194.0,284380375307.0,451791434686.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,241593122662.0,517703516223.0,307393000000.0,355628700000.0,229350000000.0,359350000000.0
