,CHỈ TIÊU,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,TỔNG TÀI SẢN,24407295537000.0,24628450951000.0,23488854854000.0,22827419764000.0,16828923387000.0,14017047438000.0,13698342233000.0,11319126052000.0,11535288683000.0,12688080389000.0
1,TÀI SẢN NGẮN HẠN,3894209755000.0,6255663623000.0,6084393625000.0,5809343776000.0,5671261024000.0,2848619775000.0,3040110240000.0,2621327217000.0,3035491977000.0,3043083327000.0
2,Tiền và tương đương tiền,53934778000.0,26706408000.0,69061759000.0,28662824000.0,41853241000.0,29940363000.0,23263968000.0,10645502000.0,91674925000.0,27902521000.0
3,Tiền,53934778000.0,26706408000.0,69061759000.0,28662824000.0,41853241000.0,29940363000.0,23263968000.0,10645502000.0,91674925000.0,27902521000.0
4,Các khoản tương đương tiền,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Giá trị thuần đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Các khoản phải thu,1361958236000.0,3980049071000.0,4168958404000.0,3712421477000.0,3720903853000.0,1187670155000.0,1274052778000.0,1108243710000.0,1371261866000.0,1254700839000.0
10,Phải thu khách hàng,1172503705000.0,3537042445000.0,3064221628000.0,2758929845000.0,3230317238000.0,895643472000.0,838805923000.0,804813664000.0,843532271000.0,835730675000.0
11,Trả trước người bán,58217262000.0,47411426000.0,314219423000.0,264480589000.0,13800274000.0,49704192000.0,278328336000.0,152427958000.0,340104688000.0,110743880000.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
