,CHỈ TIÊU,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
0,TỔNG TÀI SẢN,437081789183.0,547080869209.0,586558600763.0,987444222250.0,861509151992.0,353037088201.0,193295506127.0,153317931031.0,124039758072.0,90180939960.0
1,TÀI SẢN NGẮN HẠN,322842834746.0,438445880317.0,446595563443.0,758670361845.0,637990253590.0,147140180635.0,88862794692.0,68168564781.0,56555357919.0,41331690130.0
2,Tiền và tương đương tiền,31172668989.0,70320556422.0,133298567963.0,280865858692.0,266066039033.0,10233249885.0,4699514747.0,10841894564.0,8627262899.0,6369084500.0
3,Tiền,3471764989.0,3620556422.0,2840901296.0,5810858692.0,75141872366.0,9383249885.0,1399514747.0,4297811231.0,805137789.0,307046817.0
4,Các khoản tương đương tiền,27700904000.0,66700000000.0,130457666667.0,275055000000.0,190924166667.0,850000000.0,3300000000.0,6544083333.0,7822125110.0,6062037683.0
5,Giá trị thuần đầu tư ngắn hạn,1926228400.0,37271783200.0,10854800400.0,2890848900.0,1042882900.0,1472100.0,1240500.0,1356600.0,2139600.0,1467600.0
6,Đầu tư ngắn hạn,5709830700.0,41182330700.0,16182330700.0,8182330700.0,6182330700.0,11250882.0,11250882.0,11250882.0,11250882.0,11250882.0
7,Dự phòng đầu tư ngắn hạn,-3783602300.0,-3910547500.0,-5327530300.0,-5291481800.0,-5139447800.0,-9778782.0,-10010382.0,-9894282.0,-9111282.0,-9783282.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Các khoản phải thu,50391325302.0,213988600262.0,156509048954.0,207746429270.0,217597327090.0,126604914548.0,80754795739.0,54933466384.0,47624991061.0,34751506985.0
10,Phải thu khách hàng,45536915464.0,74290278513.0,103854275872.0,126316722356.0,171083778669.0,131922758323.0,120430378250.0,118309623957.0,114414262879.0,95060952579.0
11,Trả trước người bán,4292642211.0,106441402944.0,19649012523.0,33725882188.0,17223920334.0,6131652873.0,5101595890.0,5712895890.0,5723695490.0,5704215490.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Phải thu khác,620567627.0,33340918805.0,35076296531.0,49977343578.0,35428780859.0,34467148549.0,34203354938.0,34181582679.0,34630110935.0,34729546431.0
16,Dự phòng nợ khó đòi,-58800000.0,-84000000.0,-2070535972.0,-2273518852.0,-6139152772.0,-45916645197.0,-78980533339.0,-103270636142.0,-107143078243.0,-100743207515.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",224759361227.0,105398563745.0,142595924606.0,232701963426.0,147840605749.0,9053602703.0,1869314222.0,2113212405.0,0.0,0.0
19,Hàng tồn kho,224759361227.0,105398563745.0,146196061080.0,236890482918.0,150800699798.0,9053602703.0,3822565500.0,2257965239.0,0.0,0.0
20,Dự phòng giảm giá HTK,0.0,0.0,-3600136474.0,-4188519492.0,-2960094049.0,0.0,-1953251278.0,-144752834.0,0.0,0.0
21,Tài sản lưu động khác,14593250828.0,11466376688.0,3337221520.0,34465261557.0,5443398818.0,1246941399.0,1537929484.0,278634828.0,300964359.0,209631045.0
22,Trả trước ngắn hạn,0.0,0.0,0.0,29865416761.0,465632263.0,398993579.0,94000000.0,27037120.0,0.0,0.0
23,Thuế VAT phải thu,10988571403.0,4385615251.0,274105033.0,971108455.0,745630142.0,541084099.0,407777592.0,146404734.0,168773057.0,209631045.0
24,Phải thu thuế khác,0.0,3027828622.0,0.0,0.0,971108455.0,5516439.0,1036151892.0,105192974.0,132191302.0,0.0
