,Unnamed: 0,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,138611500948.0,95599932492.0,5607899337.0,158231911222.0,31345210017.0,76205002819.0,-48683053338.0,115288790132.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,87336105159.0,83632938547.0,70541307311.0,57672703852.0,53438709756.0,31525963324.0,35850059279.0,50170287592.0
2,Lãi trước thuế,112241455031.0,43350847721.0,87488411603.0,13282646371.0,17613417988.0,17865028091.0,38413376644.0,54385390092.0
3,Khấu hao TSCĐ,47995783603.0,56349471894.0,50061362391.0,41090907629.0,30768261300.0,27382672742.0,24270253070.0,22349599694.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,67930050720.0,-1773455935.0,15400000000.0,6099300000.0,15339223294.0,-846299513.0,-16566802043.0,-15816997937.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,74790476.0,-715140329.0,-22590528.0,745824968.0,-850526449.0,92610879.0,337309907.0,1150182461.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-141034642143.0,-14051674325.0,-82412476155.0,-3827409779.0,-9431666377.0,-12968048875.0,-10615188337.0,-11897886718.0
9,Chi phí lãi vay,128667472.0,472889521.0,26600000.0,281434663.0,0.0,0.0,11110038.0,0.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,-222349718.0,21622785553.0,-46259021102.0,190852957472.0,-75276776505.0,31905558657.0,5151076020.0,-6393637622.0
13,(Tăng)/giảm hàng tồn kho,38557188148.0,20473830350.0,-47434930331.0,-69274300924.0,33863378819.0,90277221567.0,-349848319829.0,-2592967409.0
14,Tăng/(giảm) các khoản phải trả,34716498757.0,2662286772.0,59416415485.0,-20734081182.0,27468288747.0,-62243488746.0,275536798229.0,86838036799.0
15,( Tăng)/giảm chi phí trả trước,0.0,0.0,39632226.0,0.0,0.0,-2546138181.0,106089090.0,106089090.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,-126484877.0,-468777800.0,-31166667.0,-285367996.0,0.0,0.0,-11110038.0,0.0
18,Thuế thu nhập doanh nghiệp đã trả,-17181786001.0,-24755061918.0,-30664337585.0,0.0,-3647180911.0,-8000000000.0,-10753807778.0,-9000000000.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,-4467670520.0,-7568069012.0,0.0,0.0,-4501209889.0,-4714113802.0,-4713838311.0,-3839018318.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-41705525724.0,-83679919523.0,69465793478.0,-44458028972.0,5364997993.0,-132066741441.0,45942349382.0,-132796196212.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-47897043681.0,-99913295560.0,-13587678866.0,-37063961410.0,-4855112598.0,-14421843989.0,-12813120873.0,-7124187039.0
23,Tiền thu được từ thanh lý tài sản cố định,3051824090.0,15052061814.0,79674470011.0,254727272.0,1518792905.0,884545454.0,196363636.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,-129000000000.0,-37000000000.0,-220000000000.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,84000000000.0,85000000000.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,-11336255910.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,3139693867.0,1181314223.0,3379002333.0,3687461076.0,8701317686.0,10470557094.0,11559106619.0,9327990827.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,-50357083607.0,-85240150.0,-46895860230.0,-8631206846.0,-735978000.0,-10546264350.0,-10535000000.0,-12055243324.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,36712460411.0,63358757982.0,5900000000.0,41297375000.0,0.0,0.0,32622132380.0,32622132380.0
33,Tiển trả các khoản đi vay,-38093249435.0,-59632386582.0,-13600000000.0,-47197375000.0,0.0,0.0,-32622132380.0,-32622132380.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,-48976294583.0,-3811611550.0,-39195860230.0,-2731206846.0,-735978000.0,-10546264350.0,-10535000000.0,-12055243324.0
37,Lưu chuyển tiền thuần trong kỳ,46548891617.0,11834772819.0,28177832585.0,105142675404.0,35974230010.0,-66408002972.0,-13275703956.0,-29562649404.0
38,Tiền và tương đương tiền đầu kỳ,70795272400.0,117269373541.0,129944513059.0,158144936172.0,262541786608.0,298413295781.0,231912683931.0,218299677395.0
39,Ảnh hưởng của chênh lệch tỷ giá,-74790476.0,840366699.0,22590528.0,-745824968.0,-102720837.0,-92608878.0,-337302580.0,-1150182461.0
40,Tiền và tương đương tiền cuối kỳ,117269373541.0,129944513059.0,158144936172.0,262541786608.0,298413295781.0,231912683931.0,218299677395.0,187586845530.0
