,Unnamed: 0,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,117630644433.0,400860935938.0,-1635213625569.0,1217514754938.0,61307174554.0,1223726657513.0,-1704472631469.0,1561498827206.0,141779648870.0,-28021604974.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,378126714092.0,237994411344.0,325907470351.0,764794342573.0,552930339007.0,540089893107.0,543123262964.0,310683706650.0,597514416656.0,357463903774.0
2,Lãi trước thuế,134051724188.0,170966920646.0,215168961929.0,235576279169.0,262482133420.0,310861196908.0,222112911089.0,243504093210.0,282278042642.0,150019015794.0
3,Khấu hao TSCĐ,113881508410.0,113758490255.0,83201369550.0,122489314001.0,95124629801.0,185626910656.0,117364374535.0,171139997954.0,130969474129.0,143667327772.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,-7591892936.0,-22087176994.0,4868278791.0,127626433909.0,48013141578.0,-1575761647.0,42562051249.0,-33436748177.0,-10383095495.0,27549044738.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,11685975102.0,8890906218.0,-12025599333.0,40919566673.0,-44630688097.0,0.0,27755832134.0,2328217230.0,-3953307509.0
8,Lãi/(lỗ) từ hoạt động đầu tư,3694331227.0,-205034694751.0,-145139195004.0,66400456479.0,-86043934368.0,-86783761783.0,-22124260088.0,-348157989634.0,-39831813870.0,-268444287434.0
9,Chi phí lãi vay,134091043203.0,168704897086.0,158917148867.0,224727458348.0,192434801903.0,176591997070.0,183208186179.0,249878521163.0,232153592020.0,308626110413.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,-195753777629.0,405166266445.0,256999396906.0,-367875954591.0,-1078854318382.0,227934083545.0,-1630728702257.0,215695702470.0,-1106712741708.0,104022597952.0
13,(Tăng)/giảm hàng tồn kho,251284870260.0,163304962540.0,-1978584960769.0,933193121128.0,37961782667.0,68434514987.0,-831111017934.0,-705957095578.0,934340488213.0,-998531678512.0
14,Tăng/(giảm) các khoản phải trả,-107119865437.0,275517385402.0,-190544218230.0,156744390619.0,893597123929.0,596809103746.0,345275734475.0,2242255818644.0,-42621007951.0,854171977149.0
15,( Tăng)/giảm chi phí trả trước,-79265085318.0,-60372324534.0,123651759156.0,54678167065.0,67031293849.0,21973583895.0,21399379369.0,-149288498630.0,39284969613.0,5128885824.0
