,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Doanh số,105342872888.0,96133576447.0,116012600062.0,123564708700.0,147925072369.0,167747475726.0,197329452097.0,231009021270.0,247196058369.0
1,Các khoản giảm trừ,0.0,0.0,0.0,0.0,0.0,0.0,-589160013.0,-2009127209.0,-2061569395.0
2,Doanh số thuần,105342872888.0,96133576447.0,116012600062.0,123564708700.0,147925072369.0,167747475726.0,196740292084.0,228999894061.0,245134488974.0
3,Giá vốn hàng bán,-66417573414.0,-60804707436.0,-74859166346.0,-75093403781.0,-85723441651.0,-110707476089.0,-156059159486.0,-183547066083.0,-192621193806.0
4,Lãi gộp,38925299474.0,35328869011.0,41153433716.0,48471304919.0,62201630718.0,57039999637.0,40681132598.0,45452827978.0,52513295168.0
5,Thu nhập tài chính,554094032.0,267460027.0,357762551.0,644936762.0,473943408.0,37897898.0,20710987.0,24161305.0,23845278.0
6,Chi phí tài chính,-6521438480.0,-4960261214.0,-5401120777.0,-5419878466.0,-5110170259.0,-4511710961.0,-4686654175.0,-5322999646.0,-5303421631.0
7,Trong đó: Chi phí lãi vay,-6521438480.0,-4960261214.0,-5401120777.0,-5419878466.0,-5110170259.0,-4511710961.0,-4686654175.0,-5322999646.0,-5303421631.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,-4398910037.0,-4174253379.0,-8066001943.0,-8750973744.0,-9752312379.0,-9017694053.0,-10960334686.0,-9725601230.0,-13091194008.0
10,Chi phí quản lý doanh  nghiệp,-13715284117.0,-12629827661.0,-11584503190.0,-13630140480.0,-15145751470.0,-15062821394.0,-14725745500.0,-16616241766.0,-18739793955.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,14843760872.0,13831986784.0,16459570357.0,21315248991.0,32667340018.0,28485671127.0,10329109224.0,13812146641.0,15402730852.0
12,Thu nhập khác,496103443.0,468826323.0,500003352.0,241893475.0,528756289.0,780319315.0,750246128.0,638399880.0,882213809.0
13,Chi phí khác,-194781830.0,-284787323.0,-1520245.0,-371658347.0,-230510987.0,-189133067.0,-128642989.0,-963942106.0,-929657070.0
14,"Thu nhập khác, ròng",301321613.0,184039000.0,498483107.0,-129764872.0,298245302.0,591186248.0,621603139.0,-325542226.0,-47443261.0
16,Lãi/(lỗ) ròng trước thuế,15145082485.0,14016025784.0,16958053464.0,21185484119.0,32965585320.0,29076857375.0,10950712363.0,13486604415.0,15355287591.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-3653267392.0,-3083525672.0,-1695805346.0,-2186798698.0,-6177379889.0,-3216035058.0,-1631865347.0,-2091270553.0,-1560602829.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Chi phí thuế thu nhập doanh nghiệp,-3653267392.0,-3083525672.0,-1695805346.0,-2186798698.0,-6177379889.0,-3216035058.0,-1631865347.0,-2091270553.0,-1560602829.0
20,Lãi/(lỗ) thuần sau thuế,11491815093.0,10932500112.0,15262248118.0,18998685421.0,26788205431.0,25860822317.0,9318847016.0,11395333862.0,13794684762.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,11491815093.0,10932500112.0,15262248118.0,18998685421.0,26788205431.0,25860822317.0,9318847016.0,11395333862.0,13794684762.0
23,Lãi cơ bản trên cổ phiếu,811.0,718.0,1001.0,1246.0,1803.0,1697.0,649.0,820.0,938.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
