,Unnamed: 0,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,7988356699.0,17516747584.0,4616240907.0,12263417151.0,8059089890.0,18216161731.0,7617483718.0,-3552428340.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,24527758380.0,26353836223.0,24176693589.0,36693191130.0,27774850419.0,22840160701.0,10485744930.0,13409670840.0
2,Lãi trước thuế,6299845191.0,8917356979.0,9589530860.0,31093329310.0,25008124268.0,15069407653.0,4204821003.0,8124424780.0
3,Khấu hao TSCĐ,7971574402.0,6481251051.0,6575072595.0,5307578283.0,5283411681.0,5014097449.0,4703218600.0,4682207599.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,6358378243.0,7944089996.0,5549841242.0,-472207063.0,-2814594767.0,2264129752.0,987027123.0,-222161288.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,-689314.0,1029697.0,9521276.0,49578771.0,38253.0,4879933.0,-24031350.0,8785599.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-14800573.0,-11750940.0,-131736364.0,-2156236850.0,-2250655001.0,-2156933772.0,-1517297747.0,-1692381428.0
9,Chi phí lãi vay,3913450431.0,3021859440.0,2584463980.0,2871148679.0,2548525985.0,2644579686.0,2132007301.0,2508795578.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,10156851013.0,2506555904.0,-14056951409.0,-2094801908.0,-7922603705.0,7944036622.0,-3693103639.0,-6614720931.0
13,(Tăng)/giảm hàng tồn kho,1559300541.0,-6505591124.0,7409328607.0,325336308.0,-3168571083.0,-6684014132.0,-8574719194.0,-10945945361.0
14,Tăng/(giảm) các khoản phải trả,-23218364692.0,-547651915.0,-4694567588.0,-8902900043.0,2004961332.0,-1041635050.0,14820094946.0,5399412846.0
15,( Tăng)/giảm chi phí trả trước,810010347.0,855277687.0,865428842.0,-1106005942.0,316881418.0,698295015.0,-22191835.0,-564793774.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,-3832535049.0,-2995929711.0,-2495089161.0,-3007021339.0,-2599308916.0,-2638529562.0,-2125957177.0,-2502745454.0
18,Thuế thu nhập doanh nghiệp đã trả,-1935063841.0,-2010299480.0,-6256231973.0,-9293431055.0,-6503242851.0,-2413721863.0,-1928940170.0,-1517706506.0
19,Tiền thu khác từ các hoạt động kinh doanh,45000000.0,60000000.0,180000000.0,100000000.0,200000000.0,150000000.0,52000000.0,200000000.0
20,Tiền chi khác từ các hoạt động kinh doanh,-124600000.0,-199450000.0,-512370000.0,-450950000.0,-2043876724.0,-638430000.0,-1395444143.0,-415600000.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-5342287346.0,-6401709702.0,-2820535137.0,-39623215357.0,-1599351170.0,-1109533667.0,-2503733026.0,-9440566465.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-5357087919.0,-6413460642.0,-2952271501.0,-8001801137.0,-5921518004.0,-1410654528.0,-2748432795.0,-7634003144.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,0.0,121181818.0,0.0,0.0,0.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,-33000000000.0,-30000000000.0,-2051256148.0,-1317725755.0,-3498944749.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,33000000000.0,0.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,14800573.0,11750940.0,10554546.0,1378585780.0,1322166834.0,2352377009.0,1562425524.0,1692381428.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,-2107295730.0,-10860802536.0,-1936460620.0,32984774391.0,-4701270518.0,-20187275094.0,-5402242352.0,10325998062.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,44755522000.0,4818500000.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,164454651734.0,112015040534.0,111645276691.0,159065678110.0,146783139238.0,139103662109.0,150820523634.0,152589430169.0
33,Tiển trả các khoản đi vay,-166561947464.0,-122875843070.0,-113173787311.0,-165811425719.0,-134027909756.0,-148802937203.0,-148338765986.0,-140847122107.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,-407950000.0,-225000000.0,-225000000.0,-408000000.0,-324000000.0,-156310000.0
35,Cổ tức đã trả,0.0,0.0,0.0,-4800000000.0,-22050000000.0,-10080000000.0,-7560000000.0,-1260000000.0
37,Lưu chuyển tiền thuần trong kỳ,538773623.0,254235346.0,-140754850.0,5624976185.0,1758468202.0,-3080647030.0,-288491660.0,-2666996743.0
38,Tiền và tương đương tiền đầu kỳ,1099443512.0,1638906449.0,1893014974.0,1751962210.0,7377049213.0,9135479162.0,6054805332.0,5766265072.0
39,Ảnh hưởng của chênh lệch tỷ giá,689314.0,-126821.0,-297914.0,110818.0,-38253.0,-26800.0,-48600.0,62000.0
40,Tiền và tương đương tiền cuối kỳ,1638906449.0,1893014974.0,1751962210.0,7377049213.0,9135479162.0,6054805332.0,5766265072.0,3099330329.0
