,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,321139746297.0,295177061324.0,281523332245.0,356622540026.0,403682260698.0,673305930735.0,486014327938.0,486755527653.0,528392299934.0
1,TÀI SẢN NGẮN HẠN,129498097478.0,130088476440.0,123074305860.0,179604144076.0,190273259005.0,469225327032.0,304464464871.0,310747127080.0,347327451910.0
2,Tiền và tương đương tiền,1056358531.0,8795645149.0,2503428001.0,3296340559.0,3490485779.0,38415028456.0,11407864584.0,30403115318.0,81342264317.0
3,Tiền,1056358531.0,8795645149.0,2503428001.0,3296340559.0,3490485779.0,38415028456.0,11407864584.0,15403115318.0,20842264317.0
4,Các khoản tương đương tiền,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000000.0,60500000000.0
5,Giá trị thuần đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,20200735900.0,0.0,0.0,10500000000.0
6,Đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,24019900000.0,0.0,0.0,0.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,-3819164100.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500000000.0
9,Các khoản phải thu,97284670517.0,94099667608.0,77378828938.0,130277815287.0,135788793790.0,241115104003.0,150417298339.0,105843223599.0,129082404462.0
10,Phải thu khách hàng,82220703009.0,66121449654.0,70128556660.0,124806301236.0,128306455903.0,104757285842.0,85351295104.0,84874342358.0,111243159678.0
11,Trả trước người bán,1598688141.0,2411399562.0,3125996664.0,2154171819.0,2168375063.0,7229143137.0,5494296159.0,10277292656.0,5807599133.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,50000000000.0,0.0,0.0
15,Phải thu khác,13556134028.0,25706846365.0,6459822851.0,6186778400.0,8219086602.0,132736613966.0,13622774643.0,14887591000.0,15932264870.0
16,Dự phòng nợ khó đòi,-90854661.0,-140027973.0,-2335547237.0,-2869436168.0,-2905123778.0,-3607938942.0,-4051067567.0,-4196002415.0,-3900619219.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",25837214856.0,22988194352.0,38619419378.0,45686591527.0,50319556345.0,166241115394.0,141909586324.0,172479961792.0,123806415751.0
19,Hàng tồn kho,25837214856.0,22988194352.0,38619419378.0,45686591527.0,50319556345.0,166241115394.0,141909586324.0,172479961792.0,123806415751.0
20,Dự phòng giảm giá HTK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Tài sản lưu động khác,5319853574.0,4204969331.0,4572629543.0,343396703.0,674423091.0,3253343279.0,729715624.0,2020826371.0,2596367380.0
22,Trả trước ngắn hạn,422401620.0,558176065.0,925836277.0,343396703.0,670137490.0,910158335.0,582888069.0,1564850787.0,2079190441.0
23,Thuế VAT phải thu,2737080314.0,0.0,0.0,0.0,0.0,2273879651.0,0.0,0.0,0.0
24,Phải thu thuế khác,2160371640.0,3646793266.0,3646793266.0,0.0,4285601.0,69305293.0,146827555.0,455975584.0,517176939.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,191641648819.0,165088584884.0,158449026385.0,177018395950.0,213409001693.0,204080603703.0,181549863067.0,176008400573.0,181064848024.0
28,Phải thu dài hạn,141127288.0,479638172.0,500542476.0,339527720.0,56738215.0,75018631.0,81672386.0,154345036.0,253884754.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,141127288.0,479638172.0,500542476.0,339527720.0,56738215.0,75018631.0,81672386.0,154345036.0,253884754.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,133896635198.0,121797056211.0,115764952568.0,121475657804.0,159094697858.0,150711456330.0,157215523402.0,134751511801.0,131254047036.0
37,GTCL TSCĐ hữu hình,131884653776.0,121257123701.0,115723626327.0,120902327055.0,154731647831.0,146440922687.0,150959078804.0,125443642996.0,119786441120.0
38,Nguyên giá TSCĐ hữu hình,159063571350.0,160974029363.0,167395127782.0,184916136453.0,234336188365.0,247143658053.0,280551361742.0,288331816025.0,319607431893.0
39,Khấu hao lũy kế TSCĐ hữu hình,-27178917574.0,-39716905662.0,-51671501455.0,-64013809398.0,-79604540534.0,-100702735366.0,-129592282938.0,-162888173029.0,-199820990773.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,2011981422.0,539932510.0,41326241.0,573330749.0,4363050027.0,4270533643.0,6256444598.0,9307868805.0,11467605916.0
44,Nguyên giá TSCĐ vô hình,7451362917.0,7501362917.0,7518362917.0,8114487917.0,12033973609.0,12077973609.0,14399700882.0,18065393157.0,21477719519.0
45,Khấu hao lũy kế TSCĐ vô hình,-5439381495.0,-6961430407.0,-7477036676.0,-7541157168.0,-7670923582.0,-7807439966.0,-8143256284.0,-8757524352.0,-10010113603.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,3808164015.0,488879666.0,3013994484.0,7028132698.0,4263063806.0,10263169162.0,12852784194.0,29747915968.0,39148146057.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,49000000000.0,34300000000.0,28910000000.0,36162000000.0,37387000000.0,30000000000.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,30000000000.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,49000000000.0,49000000000.0,49000000000.0,49000000000.0,49000000000.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,-14700000000.0,-20090000000.0,-12838000000.0,-11613000000.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,4795722318.0,8023010835.0,10259536857.0,12013077728.0,12607501814.0,13030959580.0,11399883085.0,11354627768.0,10408770177.0
59,Trả trước dài hạn,4795722318.0,8023010835.0,10259536857.0,12013077728.0,12607501814.0,13030959580.0,11399883085.0,10944607596.0,10408770177.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410020172.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,137329073494.0,114156889051.0,117938192060.0,165591788216.0,162095876622.0,371070427865.0,165287220360.0,176070739226.0,87976172134.0
65,Nợ ngắn hạn,137329073494.0,113738091525.0,116906651057.0,163162658144.0,158849918903.0,366482285933.0,146823946839.0,159497772521.0,73024814041.0
66,Phải trả người bán,47546558047.0,44523847234.0,48094904780.0,62082710137.0,58425498340.0,100940091720.0,37759102748.0,38354166805.0,17231042677.0
67,Người mua trả tiền trước,1194695949.0,2380511488.0,361970281.0,1839526244.0,324434732.0,4775569085.0,16087826411.0,7558719642.0,4828145109.0
68,Thuế và các khoản phải trả Nhà nước,247498599.0,2010282927.0,2830002204.0,8633558937.0,15465027969.0,7360426310.0,8543617013.0,3369183850.0,6578316743.0
69,Phải trả người lao động,1826427669.0,1441473790.0,3630431624.0,3066800356.0,3963248889.0,3562269680.0,5146597987.0,7135960883.0,8601367712.0
70,Chi phí phải trả,12158314313.0,6078958440.0,11911167332.0,12975414834.0,5191956713.0,11160680660.0,7672979582.0,11977447653.0,6558143814.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,2699730124.0,8770327809.0,8245451981.0,8135216401.0,9299308969.0,11382878908.0,9396890681.0,11386213460.0
74,Phải trả khác,1724437291.0,1645974146.0,1547772054.0,1019285484.0,1474216925.0,159609276079.0,7382191857.0,11098987907.0,10790712516.0
75,Vay ngắn hạn,66287788845.0,46928422667.0,37871696155.0,63788420698.0,62677069024.0,67607888764.0,49744031988.0,67624995879.0,3000000000.0
76,Dự phòng các khoản phải trả ngắn hạn,6343352781.0,6028890709.0,1888378818.0,1511489473.0,3193249910.0,2166774666.0,1836131940.0,1498615598.0,2243920197.0
77,"Quỹ khen thưởng, phúc lợi",0.0,0.0,0.0,0.0,0.0,0.0,1268588405.0,1482803623.0,1806951813.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,0.0,418797526.0,1031541003.0,2429130072.0,3245957719.0,4588141932.0,18463273521.0,16572966705.0,14951358093.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,876444445.0,513777781.0,756000000.0,1281957863.0,639160977.0
87,Phải trả dài hạn khác,0.0,215797526.0,466485026.0,986788896.0,1901122300.0,3217322568.0,4386060677.0,5377513058.0,6140769782.0
88,Vay dài hạn,0.0,203000000.0,242000000.0,47000000.0,0.0,0.0,12676271500.0,9676271500.0,6676271500.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104241199.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,323055977.0,1395341176.0,468390974.0,857041583.0,644941344.0,237224284.0,390914635.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,183810672803.0,181020172273.0,163585140185.0,191030751810.0,241586384076.0,302235502870.0,320727107578.0,310684788427.0,440416127800.0
96,Vốn và các quỹ,183810672803.0,181020172273.0,163585140185.0,191030751810.0,241586384076.0,302235502870.0,320727107578.0,310684788427.0,440416127800.0
97,Vốn góp,244850000000.0,244850000000.0,244850000000.0,244850000000.0,244850000000.0,244850000000.0,244850000000.0,244850000000.0,367275000000.0
98,Cổ phiếu phổ thông,244850000000.0,244850000000.0,244850000000.0,244850000000.0,244850000000.0,244850000000.0,244850000000.0,244850000000.0,367275000000.0
