,Unnamed: 0,Q1 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,-844590359.0,-794301687.0,-1035759913.0,-600375492.0,-905522368.0,-479679575.0,-450141348.0,-506288223.0,-469751241.0,5563767057.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,13558.0,29508.0,6405.0,9272.0,10921.0,18018.0,0.0,0.0,0.0,87383.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,13558.0,29508.0,6405.0,9272.0,10921.0,18018.0,0.0,0.0,0.0,87383.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,1000000000.0,500000000.0,1000000000.0,1000000000.0,500000000.0,500000000.0,1000000000.0,0.0,500000000.0,350000000.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,1000000000.0,500000000.0,1000000000.0,1000000000.0,500000000.0,500000000.0,1000000000.0,0.0,500000000.0,350000000.0
33,Tiển trả các khoản đi vay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,155423199.0,-294272179.0,-35753508.0,399633780.0,-405511447.0,20338443.0,549858652.0,-506288223.0,30248759.0,5913854440.0
38,Tiền và tương đương tiền đầu kỳ,25228364.0,393886094.0,99613915.0,63860407.0,463494187.0,57982740.0,78321183.0,628179835.0,121891612.0,152140371.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,180651563.0,99613915.0,63860407.0,463494187.0,57982740.0,78321183.0,628179835.0,121891612.0,152140371.0,6065994811.0
