,Unnamed: 0,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,4204139386.0,4464699344.0,9504443999.0,20919771649.0,-381522308.0,10110242222.0,-3712546165.0,2433315657.0,21070981399.0,11148834166.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,7944496505.0,7878634314.0,13388907869.0,2827962365.0,10997293182.0,11617493433.0,13681382255.0,12335457685.0,6840715062.0,9083810829.0
2,Lãi trước thuế,1966309075.0,3642723652.0,7842748683.0,3661303584.0,4387208690.0,3655573203.0,6760797310.0,9285534307.0,154717498.0,4204526951.0
3,Khấu hao TSCĐ,6192474359.0,5712368523.0,5752800010.0,5550046757.0,6644912622.0,6856406058.0,7086300578.0,6095535702.0,5692422460.0,5625395790.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,-50000000.0,-136699979.0,12635087.0,-4086155238.0,0.0,2000000000.0,0.0,44767092.0,0.0,-45648220.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,5955151.0,7606218.0,0.0,0.0,17961026.0,-6294429.0,3062553.0,-56551062.0,0.0,-66836916.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-170242080.0,-1348192518.0,-231300569.0,-2297232738.0,-52789156.0,-888191398.0,-202871337.0,-3034485888.0,981198740.0,-654983479.0
9,Chi phí lãi vay,0.0,828418.0,12024658.0,0.0,0.0,-1.0,34093151.0,657534.0,12376364.0,21356703.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,3652193086.0,6166573813.0,3017576168.0,4929843895.0,-9465614083.0,10576431412.0,-1556018396.0,3389603490.0,4049037528.0,-4404669908.0
